side,entry_time,entry_price,sltp,partial_taken,exit_time,exit_price,result,pnl_pct,equity_curve
SHORT,2025-06-12 18:05:00,665.16,"TradeExit(trailing_stop=666.6280707988218, sl=665.16, tp=662.864, sl_pct=0.0024655721931565134, tp_pct=0.0034518010704191185, partial_tp=663.52, partial_size=0.5)",True,2025-06-12 18:40:00,662.864,WIN,,
LONG,2025-06-13 10:55:00,655.34,"TradeExit(trailing_stop=653.4393691280828, sl=652.51, tp=659.3020000000001, sl_pct=0.004318369090853665, tp_pct=0.00604571672719513, partial_tp=658.1700000000001, partial_size=0.5)",False,2025-06-13 12:35:00,652.51,LOSS,,
SHORT,2025-06-13 13:50:00,651.43,"TradeExit(trailing_stop=653.4566556689934, sl=653.73, tp=648.2099999999999, sl_pct=0.0035306940116360446, tp_pct=0.004942971616290462, partial_tp=649.1299999999999, partial_size=0.5)",False,2025-06-13 15:25:00,653.73,LOSS,,
SHORT,2025-06-13 16:35:00,652.85,"TradeExit(trailing_stop=654.7420355643861, sl=652.85, tp=649.364, sl_pct=0.0038140461055372736, tp_pct=0.005339664547752183, partial_tp=650.3599999999999, partial_size=0.5)",False,2025-06-13 18:15:00,650.34,PARTIAL_50,0.19223405070077285,3.7032750597656587
SHORT,2025-06-13 16:35:00,652.85,"TradeExit(trailing_stop=654.7420355643861, sl=652.85, tp=649.364, sl_pct=0.0038140461055372736, tp_pct=0.005339664547752183, partial_tp=650.3599999999999, partial_size=0.5)",True,2025-06-13 20:40:00,652.85,LOSS,,
SHORT,2025-06-14 08:00:00,650.7,"TradeExit(trailing_stop=651.5944862487124, sl=650.7, tp=649.104, sl_pct=0.0017519594283079548, tp_pct=0.0024527431996311366, partial_tp=649.5600000000001, partial_size=0.5)",False,2025-06-14 09:10:00,649.45,PARTIAL_50,0.09605040725372675,3.7993254670193854
SHORT,2025-06-14 08:00:00,650.7,"TradeExit(trailing_stop=651.5944862487124, sl=650.7, tp=649.104, sl_pct=0.0017519594283079548, tp_pct=0.0024527431996311366, partial_tp=649.5600000000001, partial_size=0.5)",True,2025-06-14 09:45:00,649.104,WIN,,
SHORT,2025-06-14 12:05:00,649.66,"TradeExit(trailing_stop=650.3543833959291, sl=649.66, tp=648.5119999999998, sl_pct=0.0012621986885448543, tp_pct=0.0017670781639627959, partial_tp=648.8399999999999, partial_size=0.5)",False,2025-06-14 12:40:00,648.39,PARTIAL_50,0.09774343502755149,3.897068902046937
SHORT,2025-06-14 12:05:00,649.66,"TradeExit(trailing_stop=650.3543833959291, sl=649.66, tp=648.5119999999998, sl_pct=0.0012621986885448543, tp_pct=0.0017670781639627959, partial_tp=648.8399999999999, partial_size=0.5)",True,2025-06-14 12:40:00,648.5119999999998,WIN,,
SHORT,2025-06-14 13:30:00,648.38,"TradeExit(trailing_stop=649.3415342358683, sl=648.38, tp=645.916, sl_pct=0.002714457571177382, tp_pct=0.0038002405996483343, partial_tp=646.6200000000001, partial_size=0.5)",False,2025-06-14 14:40:00,646.57,PARTIAL_50,0.13957864215428803,4.036647544201225
SHORT,2025-06-14 13:30:00,648.38,"TradeExit(trailing_stop=649.3415342358683, sl=648.38, tp=645.916, sl_pct=0.002714457571177382, tp_pct=0.0038002405996483343, partial_tp=646.6200000000001, partial_size=0.5)",True,2025-06-14 15:05:00,645.916,WIN,,
SHORT,2025-06-14 16:20:00,644.02,"TradeExit(trailing_stop=645.420079124516, sl=644.02, tp=641.6399999999999, sl_pct=0.002639669575479093, tp_pct=0.00369553740567073, partial_tp=642.3199999999999, partial_size=0.5)",False,2025-06-14 16:45:00,640.35,PARTIAL_50,0.2849290394708207,4.321576583672045
SHORT,2025-06-14 16:20:00,644.02,"TradeExit(trailing_stop=645.420079124516, sl=644.02, tp=641.6399999999999, sl_pct=0.002639669575479093, tp_pct=0.00369553740567073, partial_tp=642.3199999999999, partial_size=0.5)",True,2025-06-14 16:45:00,641.6399999999999,WIN,,
SHORT,2025-06-14 18:20:00,641.56,"TradeExit(trailing_stop=643.1590896619506, sl=641.56, tp=638.5219999999998, sl_pct=0.0033823804476589454, tp_pct=0.004735332626722523, partial_tp=639.3899999999999, partial_size=0.5)",False,2025-06-14 18:30:00,639.33,PARTIAL_50,0.1737951243843058,4.495371708056351
