volume_ma_5,volume,alt_btc_ratio,high,ema_divergence,atr_5,ema_14_prev,rsi_7_prev,low,ema_14_slope,candle_range,close,rsi_7,rsi_7_slope,ema_divergence_slope,timestamp,binary_label
80859.9206,83337.907,0.0022712724972657,134.93,0.8404077478204783,1.2840000000000031,132.58452096511323,63.38329669446874,133.99,0.2953972046515787,0.9400000099999978,134.8,72.96747863664156,9.58418194217282,0.0644941561533585,2024-09-02 22:00:00+00:00,0
80490.4944,76453.317,0.0022820081062528,135.39,0.870648691059472,1.1739999999999953,132.8799181697648,72.96747863664156,134.58,0.2746775773646845,0.8100000099999739,134.94,84.19864426774126,11.2311656310997,0.0302409432389936,2024-09-02 23:00:00+00:00,0
82821.98319999999,62776.614,0.0022786800564784,135.17,0.8717836811295001,1.221999999999991,133.1545957471295,84.19864426774126,134.21,0.2500539003827384,0.9600000099999796,135.03,77.34627656497076,-6.8523677027704935,0.0011349900700281,2024-09-03 00:00:00+00:00,0
74665.2654,54830.271,0.0022805950224632,135.47,0.8912953019707288,0.9759999999999934,133.40464964751223,77.34627656497076,134.51,0.2713800469983596,0.960000010000008,135.44,81.39534718090835,4.04907061593758,0.0195116208412287,2024-09-03 01:00:00+00:00,0
98836.44,216784.091,0.0022892882788541,138.13,0.9139346787851536,1.28599999999999,133.6760296945106,81.39534718090835,135.37,0.280529374065253,2.760000009999991,135.78,88.45070248125317,7.055355300344829,0.0226393768144248,2024-09-03 02:00:00+00:00,0
95670.2038,67506.726,0.0022924671029871,136.2,0.8666857844216622,1.255999999999989,133.95655906857584,88.45070248125317,135.41,0.207125457523233,0.7900000099999921,135.51,70.30567470681254,-18.145027774440635,-0.0472488943634914,2024-09-03 03:00:00+00:00,0
100075.6476,98480.536,0.0022831177713467,135.89,0.739417810271334,1.3719999999999914,134.16368452609908,70.30567470681254,134.5,0.1021753965201242,1.3900000099999863,134.93,65.44715260922771,-4.8585220975848245,-0.1272679741503282,2024-09-03 04:00:00+00:00,0
99797.1154,61383.953,0.0022812827357821,135.5,0.642546366731267,1.3799999999999957,134.2658599226192,65.44715260922771,134.5,0.1005520103174433,1.00000001,135.02,55.72916463487421,-9.717987974353504,-0.096871443540067,2024-09-03 05:00:00+00:00,0
105063.58,81162.594,0.0022701261652884,135.02,0.402995049539129,1.4839999999999975,134.36641193293664,55.72916463487421,133.54,-0.0901882577248613,1.480000010000018,133.69,29.903536304422104,-25.825628330452105,-0.2395513171921379,2024-09-03 06:00:00+00:00,0
80964.26339999998,96287.508,0.0022770334280687,134.86,0.3400201917129664,1.1660000000000026,134.27622367521178,29.903536304422104,133.69,0.0431701766384264,1.170000010000016,134.6,44.52926129337186,14.625724988949756,-0.0629748578261626,2024-09-03 07:00:00+00:00,0
87641.5848,100893.333,0.0022660694122814,134.64,0.1267525277355332,1.3819999999999992,134.3193938518502,44.52926129337186,132.77,-0.1465858469133536,1.870000009999976,133.22,27.346938384839703,-17.182322908532157,-0.2132676639774331,2024-09-03 08:00:00+00:00,0
81609.1562,68318.393,0.0022687434181472,134.06,0.0247367952256638,1.276000000000005,134.17280800493683,27.346938384839703,133.2,-0.0803744006582292,0.8600000100000137,133.57,27.494907958320965,0.1479695734812622,-0.1020157325098694,2024-09-03 09:00:00+00:00,0
80219.65719999999,54436.458,0.0022664590800038,134.42,-0.0038979907465943,1.272000000000003,134.09243360427865,27.494907958320965,133.44,-0.0256578139038197,0.9800000099999898,133.9,33.802816425312585,6.30790846699162,-0.0286347859722582,2024-09-03 10:00:00+00:00,0
75109.4872,55611.744,0.0022745124593716,134.53,0.031285998062998,1.148000000000002,134.0667757903748,33.802816425312585,133.67,0.0390965612833724,0.8600000100000137,134.36,44.12371070336922,10.320894278056636,0.0351839888095923,2024-09-03 11:00:00+00:00,1
70704.18759999999,74261.01,0.0022729344258164,135.5,0.0589460575204441,1.151999999999998,134.10587235165818,44.12371070336922,134.31,0.0405503531122519,1.1900000099999977,134.41,43.65904302367284,-0.4646676796963831,0.027660059457446,2024-09-03 12:00:00+00:00,1
84049.5068,167619.929,0.0022531211584309,134.73,-0.2552064390828832,1.4939999999999998,134.14642270477043,43.65904302367284,131.15,-0.3421896939693738,3.580000009999984,131.58,33.28050676233991,-10.378536261332926,-0.3141524966033273,2024-09-03 13:00:00+00:00,0
119620.4874,246173.296,0.0022592957100777,131.57,-0.600232013905611,1.6139999999999983,133.80423301080106,33.28050676233991,130.12,-0.4672310681067984,1.4500000099999886,130.3,17.81437107080751,-15.4661356915324,-0.3450255748227278,2024-09-03 14:00:00+00:00,0
144563.00220000002,179149.032,0.0022485924642702,130.82,-0.8628242370768646,1.7199999999999989,133.33700194269426,17.81437107080751,129.31,-0.4716002590259052,1.5100000099999908,129.8,20.51724113168848,2.7028700608809686,-0.2625922231712536,2024-09-03 15:00:00+00:00,0
159783.5706,131714.586,0.002251334303736,130.64,-0.9907483742356078,1.813999999999993,132.86540168366835,20.51724113168848,129.31,-0.3927202244891248,1.330000009999984,129.92,17.235188293273865,-3.2820528384146144,-0.1279241371587431,2024-09-03 16:00:00+00:00,0
159195.7506,71321.91,0.0022558840861035,131.5,-1.0128741175809637,1.9039999999999904,132.47268145917923,17.235188293273865,129.86,-0.3083575278905641,1.6400000099999863,130.16,15.875912205964298,-1.359276087309567,-0.0221257433453558,2024-09-03 17:00:00+00:00,0
138512.6614,64204.483,0.0022615060594551,131.25,-0.8954933801693983,1.489999999999992,132.16432393128866,15.875912205964298,129.74,-0.1552431908384903,1.5100000099999908,131.0,21.331057765669627,5.455145559705329,0.1173807374115654,2024-09-03 18:00:00+00:00,0
110788.0148,107550.063,0.0022559694035764,132.21,-0.7951794548462487,1.4819999999999935,132.00908074045017,21.331057765669627,130.79,-0.141210765393339,1.420000010000016,130.95,20.47781545504301,-0.8532423106266123,0.1003139253231495,2024-09-03 19:00:00+00:00,0
97507.8218,112748.067,0.002242907192416,131.61,-0.7443027548913221,1.481999999999999,131.86786997505683,20.47781545504301,130.1,-0.1690493300075672,1.5100000100000193,130.6,35.50295784461301,15.025142389569991,0.0508766999549266,2024-09-03 20:00:00+00:00,0
90981.7746,99084.35,0.0022384256125567,130.7,-0.7412561414242305,1.4939999999999998,131.69882064504927,35.50295784461301,129.31,-0.209176086006579,1.3900000099999863,130.13,46.6926057321077,11.189647887494694,0.0030466134670916,2024-09-03 21:00:00+00:00,1
91209.9224,72462.649,0.0022377948673636,130.38,-0.789233971289832,1.3640000000000043,131.4896445590427,46.6926057321077,129.39,-0.2666192745390106,0.9900000100000091,129.49,44.28044166065271,-2.4121640714549883,-0.0479778298656015,2024-09-03 22:00:00+00:00,1
134893.0916,282620.329,0.0022185603780145,129.58,-1.0216117616595,1.5480000000000076,131.22302528450368,44.28044166065271,127.15,-0.4910700379338095,2.4300000100000068,127.54,23.788545888723107,-20.49189577192961,-0.232377790369668,2024-09-03 23:00:00+00:00,1
167293.92100000003,269554.21,0.0022173600919285,128.89,-1.236603600011108,1.7460000000000009,130.73195524656987,23.788545888723107,126.48,-0.5375940328759725,2.4100000099999823,126.7,16.3424122287999,-7.446133659923205,-0.214991838351608,2024-09-04 00:00:00+00:00,0
286361.2918,708084.921,0.0022335513113638,127.64,-1.3199615082726268,2.451999999999998,130.1943612136939,16.3424122287999,122.6,-0.4485814951591749,5.040000010000006,126.83,2.9345371996798946,-13.407875029120008,-0.0833579082615187,2024-09-04 01:00:00+00:00,0
292342.5812,128990.797,0.0022445625186127,127.6,-1.292812098366852,2.452000000000001,129.74577971853472,2.9345371996798946,126.21,-0.3461039624712896,1.3900000100000005,127.15,9.574467942508008,6.639930742828113,0.0271494099057747,2024-09-04 02:00:00+00:00,0
296605.3494,93776.49,0.0022540340502114,128.02,-1.1679045786491995,2.4480000000000017,129.39967575606343,9.574467942508008,127.05,-0.2266234341417998,0.9700000100000132,127.7,20.40816297376097,10.833695031252958,0.1249075197176523,2024-09-04 03:00:00+00:00,0
252492.2838,62055.001,0.0022545595653861,127.95,-1.0337845382110942,2.1680000000000006,129.17305232192163,20.40816297376097,126.92,-0.1804069762562221,1.030000010000001,127.82,24.61538423668628,4.207221262925316,0.1341200404381055,2024-09-04 04:00:00+00:00,0
217693.6368,95560.975,0.0022552083027788,127.81,-1.0241470273192874,1.9400000000000035,128.9926453456654,24.61538423668628,126.55,-0.2843527127553784,1.260000010000005,126.86,22.99794628134353,-1.6174379553427514,0.0096375108918067,2024-09-04 05:00:00+00:00,0
104339.566,141314.567,0.0022781953551184,128.89,-0.8262444109956277,1.3400000000000003,128.70829263291003,22.99794628134353,126.85,-0.0664390177213363,2.040000009999992,128.21,57.84543230698358,34.84748602564005,0.1979026163236596,2024-09-04 06:00:00+00:00,0
119778.6574,206186.254,0.0022961970887815,131.44,-0.4262328966854056,1.727999999999997,128.6418536151887,57.84543230698358,128.11,0.2210861846415071,3.330000009999984,130.3,82.60869460459999,24.763262297616407,0.4000115143102221,2024-09-04 07:00:00+00:00,0
120673.8962,98252.684,0.0022880083320697,130.71,-0.1963509824942377,1.7279999999999944,128.8629397998302,82.60869460459999,129.74,0.140941360022623,0.9700000099999988,129.92,76.77642887792874,-5.8322657266712525,0.2298819141911678,2024-09-04 08:00:00+00:00,0
125868.90299999998,88030.035,0.0022896977383426,130.68,-0.0788827055201579,1.7519999999999951,129.00388115985282,76.77642887792874,129.53,0.0781491786862886,1.1500000100000056,129.59,71.10726557482548,-5.669163303103261,0.1174682769740798,2024-09-04 09:00:00+00:00,0
133625.69580000002,134344.939,0.0022769763242286,129.85,-0.1212322353030117,1.7899999999999978,129.0820303385391,71.10726557482548,128.39,-0.070937378471882,1.460000010000008,128.55,56.77830877599982,-14.328956798825658,-0.0423495297828537,2024-09-04 10:00:00+00:00,0
121018.759,78279.883,0.0022701642126102,129.33,-0.1587183551517625,1.625999999999999,129.01109296006723,56.77830877599982,128.11,-0.0774790613423022,1.2200000099999988,128.43,54.864433199280754,-1.9138755767190645,-0.0374861198487508,2024-09-04 11:00:00+00:00,0
102681.1656,114498.287,0.0022731452779408,129.65,-0.1509603878817529,1.278000000000003,128.93361389872493,54.864433199280754,128.06,-0.0364818531633091,1.5900000100000031,128.66,66.24548652758406,11.38105332830331,0.0077579672700096,2024-09-04 12:00:00+00:00,0
113317.9676,151436.694,0.0022890777128695,129.47,-0.0650523628935104,1.402000000000004,128.89713204556162,66.24548652758406,127.88,0.0550490605917843,1.5900000100000031,129.31,61.3636354761457,-4.88185105143836,0.0859080249882424,2024-09-04 13:00:00+00:00,0
181543.3048,429156.721,0.0023101627338026,133.5,0.407122932111946,2.138000000000005,128.9521811061534,61.3636354761457,128.67,0.5210425191795593,4.8300000100000124,132.86,70.3174595361552,8.953824060009495,0.4721752950054565,2024-09-04 14:00:00+00:00,0
222085.8642,337057.736,0.0023020951594591,134.13,0.8136327761284576,2.3220000000000027,129.47322362533296,70.3174595361552,131.75,0.5809035166222714,2.3800000099999954,133.83,78.37445493668938,8.056995400534177,0.4065098440165116,2024-09-04 15:00:00+00:00,0
247560.8612,205654.868,0.0022923987181469,134.98,1.0577430822015683,2.486000000000001,130.05412714195523,78.37445493668938,132.94,0.5114497144059555,2.040000009999992,133.89,82.4773405176112,4.102885580921821,0.2441103060731109,2024-09-04 16:00:00+00:00,0
250502.469,129206.326,0.0022911987283596,134.13,1.0318233450757075,2.477999999999997,130.5655768563612,82.4773405176112,132.58,0.2725897524851746,1.5500000099999829,132.61,79.59183592253248,-2.8855045950787144,-0.0259197371258608,2024-09-04 17:00:00+00:00,0
235813.439,77991.544,0.0023058383077043,133.53,1.0272480711080334,2.3499999999999943,130.83816660884636,79.59183592253248,132.58,0.2895777854871539,0.9500000099999888,133.01,82.07282832701729,2.480992404484809,-0.0045752739676743,2024-09-04 18:00:00+00:00,0
162270.6316,61442.684,0.0022940848299829,133.87,1.011032540658789,1.617999999999995,131.12774439433352,82.07282832701729,132.7,0.2749674140888771,1.170000010000016,133.19,81.9464025759878,-0.1264257510294868,-0.0162155304492443,2024-09-04 19:00:00+00:00,0
106513.174,58270.448,0.0023065390183057,134.1,1.0484580278448163,1.3839999999999977,131.4027118084224,81.9464025759878,132.89,0.331638425543673,1.210000010000008,133.89,82.07282832701729,0.1264257510294868,0.0374254871860273,2024-09-04 20:00:00+00:00,0
73894.2016,42560.006,0.0023106712564543,134.45,1.079835993587551,1.1499999999999944,131.73435023396607,82.07282832701729,133.58,0.3354199688045298,0.8700000099999762,134.25,67.59493551097596,-14.477892816041331,0.0313779657427346,2024-09-04 21:00:00+00:00,0
58754.10400000001,53505.838,0.0023063429678386,134.66,1.043237138200766,1.0839999999999974,132.0697702027706,67.59493551097596,133.44,0.2666973062972602,1.2200000099999988,134.07,53.7974671627141,-13.79746834826186,-0.036598855386785,2024-09-04 22:00:00+00:00,0
52925.235400000005,48847.201,0.0023052945529567,134.36,0.9345066442593292,1.1200000000000043,132.33646750906786,53.7974671627141,133.23,0.1738043321242912,1.1300000100000238,133.64,46.45892259146609,-7.338544571248008,-0.1087304939414366,2024-09-04 23:00:00+00:00,0
53109.0656,62361.835,0.0022919854649533,134.38,0.7498482683887744,1.1860000000000013,132.51027184119215,46.45892259146609,132.88,0.0559637545077009,1.50000001,132.93,55.4054040951424,8.94648150367631,-0.1846583758705549,2024-09-05 00:00:00+00:00,0
52255.5042,54002.641,0.0023070563419145,134.29,0.7133253817932541,1.2159999999999969,132.56623559569985,55.4054040951424,132.93,0.1725019205733531,1.3600000099999852,133.86,62.17764918268355,6.772245087541151,-0.0365228865955202,2024-09-05 01:00:00+00:00,0
52331.7104,42941.037,0.0023059993943804,134.15,0.5701413261130597,1.272000000000003,132.7387375162732,62.17764918268355,133.0,0.0401683311635849,1.1500000100000056,133.04,48.18401855378171,-13.99363062890184,-0.1431840556801944,2024-09-05 02:00:00+00:00,0
68269.1316,133192.944,0.0023032997744656,133.03,0.2900669790505219,1.3800000000000012,132.7789058474368,48.18401855378171,131.28,-0.1571874463249116,1.75000001,131.6,26.488705984762163,-21.69531256901955,-0.2800743470625377,2024-09-05 03:00:00+00:00,0
80912.32920000001,112063.189,0.0023324313363539,134.26,0.3118497541581462,1.743999999999994,132.62171840111188,26.488705984762163,131.31,0.1077708798517562,2.950000009999989,133.43,43.53312254774163,17.044416562979464,0.0217827751076242,2024-09-05 04:00:00+00:00,0
83130.13119999999,73450.845,0.0023141887077871,133.6,0.1907802328395291,1.7279999999999915,132.72948928096363,43.53312254774163,132.18,-0.0492652374618103,1.4200000099999874,132.36,38.17427348932256,-5.358849058419068,-0.121069521318617,2024-09-05 05:00:00+00:00,0
94849.5118,112599.544,0.0023206939732413,132.62,0.0730590362210819,1.8119999999999947,132.68022404350182,38.17427348932256,130.84,-0.0800298724668948,1.780000010000001,132.08,38.98305046203218,0.808776972709623,-0.1177211966184472,2024-09-05 06:00:00+00:00,0
101396.9974,75678.465,0.0023287510650843,133.35,0.1131049572117319,1.8619999999999948,132.60019417103493,38.98305046203218,131.95,0.0666407771953458,1.4000000100000056,133.1,51.15020249248784,12.16715203045566,0.04004592099065,2024-09-05 07:00:00+00:00,0
94431.9304,98367.609,0.0023287839449863,133.87,0.094531307281926,1.8139999999999987,132.66683494823027,51.15020249248784,132.35,0.0110886735693043,1.5200000100000102,132.75,41.85021983413861,-9.29998265834923,-0.0185736499298059,2024-09-05 08:00:00+00:00,0
90035.4828,90080.951,0.0023282919872528,132.85,0.0198073912515042,1.4560000000000002,132.67792362179958,41.85021983413861,131.69,-0.0583898162399521,1.1600000099999963,132.24,43.84615337396461,1.995933539825998,-0.0747239160304218,2024-09-05 09:00:00+00:00,0
87330.8512,59927.687,0.0023335858096563,132.8,-0.0014234005433308,1.3800000000000068,132.61953380555963,43.84615337396461,131.76,-0.0186045074079572,1.0400000100000204,132.48,58.30188602242795,14.45573264846334,-0.0212307917948351,2024-09-05 10:00:00+00:00,0
78299.2942,67441.759,0.0023427629999712,133.19,0.0256573648081541,1.2520000000000038,132.60092929815167,58.30188602242795,132.05,0.0305427602464476,1.1400000099999863,132.83,42.14659608631892,-16.15528993610903,0.027080765351485,2024-09-05 11:00:00+00:00,0
100450.1942,186432.965,0.0023537820761709,134.2,0.1054046167930096,1.4379999999999995,132.63147205839812,42.14659608631892,131.87,0.098470392213585,2.330000009999984,133.37,65.34954268253256,23.20294659621364,0.0797472519848554,2024-09-05 12:00:00+00:00,0
117532.8932,183781.104,0.0023591663273633,134.94,0.2902268433567201,1.4899999999999978,132.7299424506117,65.34954268253256,133.16,0.2413410065851167,1.780000010000001,134.54,79.42583599047654,14.076293307943985,0.1848222265637105,2024-09-05 13:00:00+00:00,1
152948.296,267157.965,0.0023322956377001,135.58,0.0938537291779084,1.994,132.97128345719682,79.42583599047654,131.9,-0.1415044609595668,3.680000010000007,131.91,39.72366100506795,-39.70217498540859,-0.1963731141788116,2024-09-05 14:00:00+00:00,0
194578.3584,268077.999,0.002333321006624,132.35,-0.1885839193442393,2.223999999999996,132.82977899623725,39.72366100506795,130.16,-0.2959705328316317,2.1900000099999977,130.61,34.12462872570859,-5.599032279359363,-0.2824376485221478,2024-09-05 15:00:00+00:00,0
207112.891,130114.422,0.0023086890920386,131.12,-0.4300489269054992,2.3319999999999994,132.53380846340562,34.12462872570859,129.44,-0.3298411284540918,1.6800000100000068,130.06,33.923303484567555,-0.2013252411410349,-0.2414650075612598,2024-09-05 16:00:00+00:00,0
196790.8596,134822.808,0.0023110086587298,130.87,-0.4851662175901481,2.1160000000000023,132.20396733495153,33.923303484567555,129.62,-0.185862311326872,1.25000001,130.81,38.5459529906425,4.622649506074943,-0.0551172906846488,2024-09-05 17:00:00+00:00,0
180484.7786,102250.699,0.0023077335245068,131.14,-0.540986915948821,1.980000000000001,132.01810502362466,38.5459529906425,130.04,-0.2024140031499541,1.1000000099999945,130.5,33.93103415514848,-4.6149188354940165,-0.0558206983586728,2024-09-05 18:00:00+00:00,0
178126.8004,255368.074,0.0022911162520306,130.65,-0.7995708060169875,1.804000000000002,131.8156910204747,33.93103415514848,127.85,-0.4500921360632901,2.800000010000012,128.44,21.89281624486909,-12.038217910279386,-0.2585838900681665,2024-09-05 19:00:00+00:00,0
138681.0338,70849.166,0.0022883017791564,129.03,-0.9503313076940856,1.5460000000000036,131.3655988844114,21.89281624486909,128.13,-0.4007465179215046,0.9000000100000057,128.36,9.765624910990413,-12.127191333878685,-0.1507605016770981,2024-09-05 20:00:00+00:00,0
129260.91640000002,83013.835,0.0023061196140379,129.74,-0.8848145901943951,1.5140000000000042,130.9648523664899,9.765624910990413,128.22,-0.1966469821986436,1.5200000100000102,129.49,30.4207116295389,20.65508671854849,0.0655167174996904,2024-09-05 21:00:00+00:00,0
115505.3352,66044.902,0.0023094363029056,129.91,-0.8034015708130937,1.5680000000000065,130.76820538429126,30.4207116295389,128.39,-0.1597607179054989,1.5200000100000102,129.57,39.51612847457052,9.095416845031622,0.0814130193813014,2024-09-05 22:00:00+00:00,0
101458.1168,32014.607,0.0023034887860448,129.71,-0.742369722521488,1.4720000000000084,130.60844466638576,39.51612847457052,129.09,-0.1597926221847672,0.6200000100000046,129.41,42.888401968886505,3.372273494315984,0.0610318482916056,2024-09-05 23:00:00+00:00,0
66091.5058,78535.019,0.0023039407639457,129.88,-0.674453363714548,1.156000000000006,130.448652044201,42.888401968886505,128.66,-0.1344869392268037,1.2200000099999988,129.44,32.207791622195785,-10.68061034669072,0.06791635880694,2024-09-06 00:00:00+00:00,0
67381.51460000001,77299.21,0.0023043197907176,130.63,-0.5039926183662544,1.3420000000000016,130.3141651049742,32.207791622195785,128.8,0.0021113193367909,1.830000009999984,130.33,48.0812633486032,15.87347172640741,0.1704607453482935,2024-09-06 01:00:00+00:00,0
70428.2748,98247.636,0.0023130882301103,131.51,-0.2702267132776512,1.344,130.31627642431098,48.0812633486032,129.98,0.1231631434252165,1.530000010000001,131.24,92.68292485127957,44.60166150267637,0.2337659050886031,2024-09-06 02:00:00+00:00,0
66665.2616,47229.836,0.0023096769633137,131.56,-0.1722713178608046,1.2120000000000004,130.4394395677362,92.68292485127957,130.7,0.0347413909685201,0.8600000100000137,130.7,81.28342093854519,-11.399503912734374,0.0979553954168466,2024-09-06 03:00:00+00:00,0
66828.736,32831.979,0.0023046343948351,131.18,-0.1343579335778315,1.25,130.47418095870472,81.28342093854519,130.37,-0.0058907944939505,0.8100000100000023,130.43,66.31944283251353,-14.96397810603166,0.037913384282973,2024-09-06 04:00:00+00:00,0
63369.06240000001,61236.651,0.0023051455443972,130.66,-0.1297356360079504,1.2339999999999975,130.46829016421077,66.31944283251353,129.52,-0.0331053552281161,1.1400000099999863,130.22,60.797340778799416,-5.522102053714114,0.004622297569881,2024-09-06 05:00:00+00:00,0
59253.90059999999,56723.401,0.0023079917937281,130.43,-0.1200732880539305,1.0120000000000005,130.43518480898263,60.797340778799416,129.71,-0.0260246411976936,0.7200000099999989,130.24,64.45992874139552,3.662587962596099,0.0096623479540198,2024-09-06 06:00:00+00:00,0
80038.0682,202168.474,0.0022953432433241,130.28,-0.3606236522820154,1.2800000000000011,130.40916016778496,64.45992874139552,127.41,-0.3092213557046648,2.8700000100000045,128.09,36.4729453801392,-27.98698336125632,-0.2405503642280848,2024-09-06 07:00:00+00:00,0
88624.68699999999,90162.93,0.0023041065729511,129.18,-0.4536272672875441,1.3399999999999976,130.0999388120803,36.4729453801392,128.02,-0.2093251749440412,1.1600000099999963,128.53,30.17621098847248,-6.296734391666718,-0.0930036150055286,2024-09-06 08:00:00+00:00,0
98166.13259999998,80539.207,0.0023147311515899,129.62,-0.4009587081315544,1.4399999999999975,129.89061363713623,30.17621098847248,128.31,-0.0694151516181591,1.3100000100000022,129.37,29.08277359378215,-1.0934373946903264,0.0526685591559896,2024-09-06 09:00:00+00:00,0
113423.3284,137522.63,0.0023222609700842,131.07,-0.2261921877424413,1.5560000000000005,129.8211984855181,29.08277359378215,129.35,0.0851735352642606,1.7200000099999988,130.46,47.609561089109896,18.526787495327746,0.1747665203891131,2024-09-06 10:00:00+00:00,0
119464.18159999998,86927.667,0.0023257520791855,130.68,-0.1307208765647658,1.5879999999999996,129.90637202078236,47.609561089109896,129.8,0.044483730562348,0.8800000099999955,130.24,48.08853050981952,0.4789694207096246,0.0954713111776754,2024-09-06 11:00:00+00:00,0
172466.3978,467179.555,0.0023481735675657,134.1,0.3218595049195301,1.9139999999999984,129.9508557513447,48.08853050981952,129.6,0.4798858998207151,4.50000001,133.55,70.63196964755419,22.543439137734666,0.4525803814842959,2024-09-06 12:00:00+00:00,1
219047.1418,323066.65,0.0023407753075756,134.29,0.2891414360536828,2.413999999999999,130.43074165116542,70.63196964755419,130.63,0.0545677798446035,3.660000009999997,130.84,52.78810374580226,-17.843865901751926,-0.0327180688658472,2024-09-06 13:00:00+00:00,1
281426.06720000005,392433.834,0.0023598091397476,130.86,0.062236643422409,2.6400000000000032,130.48530943101002,52.78810374580226,128.42,-0.1767079241346607,2.440000010000026,129.16,55.19922217065636,2.411118424854102,-0.2269047926312737,2024-09-06 14:00:00+00:00,1
325524.2734,358013.661,0.0023700615468477,130.03,-0.2121593599019888,2.930000000000004,130.30860150687536,55.19922217065636,126.86,-0.2958135342500441,3.1700000100000016,128.09,47.985347677749616,-7.213874492906747,-0.2743960033243979,2024-09-06 15:00:00+00:00,1
