candle_range,atr_5,volume,alt_btc_ratio,volume_ma_5,ema_divergence,lower_wick,body_size,upper_wick,rsi_7_prev,ema_14_slope,rsi_7,ema_14,ema_7,low,timestamp,binary_label
0.1170000099999999,0.0964,1386428.47,5.166758001956783e-05,780614.3239999999,-0.0118927552981888,0.0390000000000005,0.0339999999999998,0.0439999999999995,34.237280011492885,-0.0009217893440665,23.92156206074766,4.22699163073643,4.215098875438241,4.148,2024-11-11 09:00:00+00:00,0
0.06400001,0.0722000000000001,393596.93,5.137575915551522e-05,669267.722,-0.0106685900595584,0.0229999999999996,0.0090000000000003,0.032,23.92156206074766,-0.0019988840981906,25.416659253474336,4.22499274663824,4.214324156578681,4.189,2024-11-11 10:00:00+00:00,0
0.07200001,0.0712000000000001,441478.54,5.174470986436798e-05,583154.3739999998,-0.0050839296524634,0.0190000000000001,0.0380000000000002,0.0149999999999996,25.416659253474336,0.0033343004482349,41.24998796875355,4.228327047086474,4.223243117434011,4.193,2024-11-11 11:00:00+00:00,0
0.0870000100000006,0.0766000000000001,668670.48,5.110205307579229e-05,643253.6559999998,-0.0072344360661027,0.0270000000000001,0.0510000000000001,0.0090000000000003,41.24998796875355,-0.0039102729448634,62.2641235315178,4.224416774141611,4.217182338075508,4.172,2024-11-11 12:00:00+00:00,0
0.07200001,0.0824000000000001,818103.6,5.083353556771161e-05,741655.6039999998,-0.0129411173660978,0.0259999999999998,0.0389999999999997,0.0070000000000005,62.2641235315178,-0.0085889032188815,47.34040790516734,4.2158278709227295,4.202886753556632,4.134,2024-11-11 13:00:00+00:00,0
0.08000001,0.0750000000000001,766131.96,5.0882040227969005e-05,617596.3019999999,-0.0119024229655586,0.0389999999999997,0.0380000000000002,0.0030000000000001,47.34040790516734,-0.0025103827896968,55.60536371132087,4.213317488133033,4.201415065167474,4.12,2024-11-11 14:00:00+00:00,0
0.10400001,0.0830000000000001,1432397.85,5.034526717609923e-05,825356.4859999998,-0.0067471908396896,0.0199999999999995,0.0360000000000004,0.048,55.60536371132087,0.0024910015822623,59.59181970845976,4.215808489715295,4.209061298875605,4.176,2024-11-11 15:00:00+00:00,0
0.0730000100000003,0.0832000000000002,1032931.73,5.0261282660332544e-05,943647.1239999998,-0.0031713835965518,0.024,0.0010000000000003,0.048,59.59181970845976,0.0021588680379611,52.6315613195728,4.217967357753256,4.214795974156704,4.207,2024-11-11 16:00:00+00:00,0
0.0450000099999999,0.0748000000000001,942642.06,5.019857810488607e-05,998441.4399999998,0.0010086038980396,0.0089999999999994,0.0140000000000002,0.0220000000000002,52.6315613195728,0.0038710189662323,58.13951595457625,4.2218383767194885,4.222846980617528,4.224,2024-11-11 17:00:00+00:00,0
0.0780000099999994,0.0759999999999999,483308.13,4.98066047402606e-05,931482.346,0.0069586423062553,0.0419999999999998,0.0300000000000002,0.0059999999999993,58.13951595457625,0.0070882164374017,56.09754182035166,4.22892659315689,4.2358852354631455,4.203,2024-11-11 18:00:00+00:00,0
