atr_5,volume_ma_5,volume,candle_range,alt_btc_ratio,upper_wick,ema_14,ema_divergence,body_size,low,ema_14_prev,close,high,rsi_7_slope,rsi_7_prev,timestamp,binary_label
0.0136,82616.82000000002,111231.4,0.01000001,2.0115430847384465e-05,0.0,1.1815908679149356,0.0047863945268085,0.0049999999999998,1.182,1.1799894629787715,1.192,1.192,-5.912805152727557,75.60962700795382,2024-09-03 00:00:00+00:00,0
0.0106,75879.24000000002,59114.3,0.01000001,2.012190676198781e-05,0.002,1.1833787521929442,0.0051541946383639,0.0030000000000001,1.187,1.1815908679149356,1.195,1.197,11.553000410787533,69.69682185522626,2024-09-03 01:00:00+00:00,0
0.0102,67398.76000000002,68413.0,0.01600001,2.014802985145591e-05,0.014,1.1849282519005515,0.0052214582229295,0.0010000000000001,1.193,1.1833787521929442,1.195,1.209,0.0,81.2498222660138,2024-09-03 02:00:00+00:00,0
0.0104,76917.62000000002,103657.6,0.00800001,2.018237217816856e-05,0.0069999999999998,1.1860044849804785,0.0048577976121326,0.0,1.192,1.1849282519005515,1.193,1.2,-34.58337337610822,81.2498222660138,2024-09-03 03:00:00+00:00,0
0.0108,75334.30000000002,34255.2,0.01000001,2.016954260316713e-05,0.002,1.1868038869830813,0.004342824961377,0.002,1.186,1.1860044849804785,1.192,1.196,16.969509790356447,46.66644888990557,2024-09-03 04:00:00+00:00,0
0.0112,71149.66000000002,90308.2,0.01200001,2.025816916162606e-05,0.0,1.188430035385337,0.0046799985730068,0.008,1.187,1.1868038869830813,1.199,1.199,14.14151662955554,63.63595868026202,2024-09-03 05:00:00+00:00,0
0.0118,67122.12000000002,38976.6,0.01200001,2.018984225093817e-05,0.0,1.188506030667292,0.0035764948014658,0.0089999999999998,1.186,1.188430035385337,1.189,1.198,-25.925757888344023,77.77747530981756,2024-09-03 06:00:00+00:00,0
0.011,62845.08000000003,47027.8,0.01200001,2.0283529570983896e-05,0.002,1.18990522657832,0.0039066675232486,0.01,1.189,1.188506030667292,1.199,1.201,8.754214626549455,51.85171742147354,2024-09-03 07:00:00+00:00,0
0.0136,56945.16000000002,74158.0,0.0210000099999999,2.012280524492499e-05,0.0009999999999998,1.1889845297012105,0.0021243908749659,0.016,1.179,1.18990522657832,1.183,1.2,-23.64946654699217,60.60593204802299,2024-09-03 08:00:00+00:00,0
0.0137999999999999,82140.16000000002,160230.2,0.0110000099999998,2.004280327479023e-05,0.008,1.1877865924077158,0.0005450980244166,0.002,1.179,1.1889845297012105,1.18,1.19,-2.262637512621829,36.95646550103083,2024-09-03 09:00:00+00:00,0
0.0137999999999999,80465.46000000002,81934.7,0.01200001,2.002405594954818e-05,0.0069999999999998,1.1871483800866869,-0.0001496122625876,0.0030000000000001,1.178,1.1877865924077158,1.183,1.19,5.306116011669495,34.693827988409,2024-09-03 10:00:00+00:00,0
0.0131999999999999,87884.72000000002,76072.9,0.01000001,2.00433369447454e-05,0.0069999999999998,1.1867285960751286,-0.0004795202070542,0.0010000000000001,1.182,1.1871483800866869,1.184,1.192,1.999997200003868,39.99994400007849,2024-09-03 11:00:00+00:00,0
0.0131999999999999,84772.96000000002,31469.0,0.01200001,2.0038890667305205e-05,0.01,1.1864981165984447,-0.0005613096973891,0.002,1.183,1.1867285960751286,1.185,1.195,-7.9090863446241,41.99994120008236,2024-09-03 12:00:00+00:00,0
0.0165999999999999,131714.10000000003,308863.7,0.03800001,1.986335722586983e-05,0.0070000000000001,1.1829650343853189,-0.0035124292095272,0.026,1.155,1.1864981165984447,1.16,1.193,-8.66715620560916,34.09085485545826,2024-09-03 13:00:00+00:00,0
0.0172,137235.64,187837.9,0.01400001,1.9957401092091183e-05,0.0010000000000001,1.1787030298006096,-0.0063635759187659,0.0089999999999998,1.147,1.1829650343853189,1.151,1.161,-16.803019398944585,25.4236986498491,2024-09-03 14:00:00+00:00,0
0.0176,138555.76000000004,88535.3,0.01400001,1.9870073624945863e-05,0.0090000000000001,1.1744759591605285,-0.0084713687491455,0.0029999999999998,1.145,1.1787030298006096,1.147,1.159,2.248869425869429,8.620679250904516,2024-09-03 15:00:00+00:00,0
0.0178,138329.64000000004,74942.3,0.0110000100000001,1.9858598461218548e-05,0.0090000000000001,1.1706791646057912,-0.0096757217972542,0.0,1.144,1.1744759591605285,1.146,1.155,0.4940696083789788,10.869548676773944,2024-09-03 16:00:00+00:00,0
0.0178,146296.96000000002,71305.6,0.01200001,1.9827377032132828e-05,0.01,1.1671219426583526,-0.0103693605519499,0.002,1.144,1.1706791646057912,1.144,1.156,-6.7124630661032825,11.363618285152924,2024-09-03 17:00:00+00:00,0
0.012,102787.40000000002,91315.9,0.0090000099999998,1.974933535890619e-05,0.004,1.1640390169705723,-0.0104745803907704,0.0,1.139,1.1671219426583526,1.144,1.148,-2.270206806344376,4.651155219049642,2024-09-03 18:00:00+00:00,0
0.0114,76006.72000000002,53934.5,0.0110000100000001,1.974296247803466e-05,0.0070000000000001,1.1616338147078291,-0.0099604872729779,0.0009999999999998,1.142,1.1640390169705723,1.146,1.153,2.270206806344376,2.3809484127052656,2024-09-03 19:00:00+00:00,0
0.0106,74358.62000000002,80294.8,0.01000001,1.973277461015319e-05,0.004,1.1599493060801187,-0.0089443105039801,0.0030000000000001,1.143,1.1616338147078291,1.149,1.153,19.15828922565976,4.651155219049642,2024-09-03 20:00:00+00:00,0
0.01,66529.02000000002,35794.3,0.00800001,1.9764474209081303e-05,0.0029999999999998,1.1584893986027696,-0.0079856519206655,0.0,1.144,1.1599493060801187,1.149,1.152,17.856979167819688,23.8094444447094,2024-09-03 21:00:00+00:00,0
0.0096,60045.96000000002,38890.3,0.01000001,1.973559146288776e-05,0.0029999999999998,1.1562908121224005,-0.0079130021108224,0.0070000000000001,1.142,1.1584893986027696,1.142,1.152,-8.333245834025377,41.66642361252909,2024-09-03 22:00:00+00:00,0
0.0112,91773.56000000004,249953.9,0.0170000099999999,1.9673763427430515e-05,0.0009999999999998,1.1529187038394135,-0.0088853463307301,0.012,1.127,1.1562908121224005,1.131,1.144,-13.333233778346552,33.33317777850371,2024-09-03 23:00:00+00:00,0
0.0143999999999999,129477.02000000002,242451.8,0.0270000099999999,1.9618474057236944e-05,0.0110000000000001,1.1486628766608251,-0.0103878585293126,0.0109999999999998,1.116,1.1529187038394135,1.121,1.143,-4.848460988151146,19.99994400015716,2024-09-04 00:00:00+00:00,0
0.0223999999999999,275908.2,812450.7,0.0490000100000001,1.9600588264196204e-05,0.0,1.1439078264393818,-0.0119515628407476,0.0070000000000001,1.071,1.1486628766608251,1.113,1.12,-2.9563818816906178,15.151483012006013,2024-09-04 01:00:00+00:00,0
0.0227999999999999,285401.28,83259.7,0.01000001,1.9700603781139e-05,0.0029999999999998,1.140186782914131,-0.0122195852151552,0.0030000000000001,1.109,1.1439078264393818,1.116,1.119,2.09058934591522,12.195101130315392,2024-09-04 02:00:00+00:00,0
0.0235999999999999,291891.68000000005,71342.3,0.0130000099999999,1.989268891611852e-05,0.0029999999999998,1.138428545192247,-0.0107031469180149,0.01,1.117,1.140186782914131,1.127,1.13,13.714270323824266,14.285690476230611,2024-09-04 03:00:00+00:00,0
0.0221999999999999,264296.02,111975.6,0.0100000099999997,1.9896285321198007e-05,0.002,1.1370380724999474,-0.0092440237942734,0.0009999999999998,1.12,1.138428545192247,1.128,1.13,1.4117635367939272,27.99996080005488,2024-09-04 04:00:00+00:00,0
0.0199999999999998,235693.36000000004,99438.5,0.0160000099999997,1.9821513933457662e-05,0.0,1.1340996628332878,-0.0095041263040323,0.0129999999999999,1.112,1.1370380724999474,1.115,1.128,-3.09596718076115,29.41172433684881,2024-09-04 05:00:00+00:00,0
0.0123999999999998,93178.84000000004,99878.1,0.0120000099999997,1.9954866108712265e-05,0.0029999999999998,1.1326197077888494,-0.0084230553919077,0.008,1.114,1.1340996628332878,1.123,1.126,16.27678022395645,26.315757156087656,2024-09-04 06:00:00+00:00,0
0.0139999999999997,107701.32000000002,155872.1,0.0180000099999997,1.9966165016036373e-05,0.0069999999999998,1.1326704134170027,-0.0062729241192964,0.01,1.122,1.1326197077888494,1.133,1.14,18.51849451306275,42.59253738004411,2024-09-04 07:00:00+00:00,0
0.0127999999999998,115003.46000000004,107853.0,0.00800001,2.0005984184353733e-05,0.004,1.1331143582947356,-0.0043162413214559,0.0009999999999998,1.132,1.1326704134170027,1.136,1.14,12.358250905876943,61.111031893106855,2024-09-04 08:00:00+00:00,0
0.0125999999999999,100475.62000000002,39336.4,0.0090000100000001,2.0001063660805987e-05,0.0050000000000001,1.132965777188771,-0.0033671894588112,0.004,1.132,1.1331143582947356,1.132,1.141,-7.469375198854522,73.4692827989838,2024-09-04 09:00:00+00:00,0
0.0127999999999999,91032.18000000002,52221.3,0.0170000099999999,1.98383001410822e-05,0.004,1.1312370068969348,-0.0040380660994649,0.0119999999999997,1.119,1.132965777188771,1.12,1.136,-22.86271190608412,65.99990760012928,2024-09-04 10:00:00+00:00,0
0.0119999999999999,89200.60000000002,90720.2,0.0080000099999997,1.9850458699379564e-05,0.0049999999999998,1.130138739310677,-0.0039895337125746,0.0029999999999998,1.12,1.1312370068969348,1.123,1.128,2.145763366197656,43.137195694045154,2024-09-04 11:00:00+00:00,0
0.0105999999999999,77931.72000000003,99527.7,0.0110000099999998,1.9717317971257595e-05,0.004,1.1282535740692534,-0.0046416698706766,0.0069999999999998,1.116,1.130138739310677,1.116,1.127,5.78079467459218,45.28295906024281,2024-09-04 12:00:00+00:00,1
0.0111999999999999,82021.28000000001,128300.8,0.0110000099999998,1.986192246415295e-05,0.0009999999999998,1.127419764193353,-0.0042108360444204,0.0050000000000001,1.112,1.1282535740692534,1.122,1.123,-2.174940895210412,51.06375373483499,2024-09-04 13:00:00+00:00,1
0.0169999999999998,109885.36000000002,178656.8,0.0380000099999998,1.9978751927888705e-05,0.0029999999999998,1.1302971289675727,-0.0006404328558733,0.0269999999999999,1.114,1.127419764193353,1.149,1.152,14.01434194713628,48.88881283962458,2024-09-04 14:00:00+00:00,0
0.0179999999999998,134845.28000000003,177020.9,0.02200001,1.986789142326349e-05,0.004,1.1335908451052297,0.0024016769785448,0.004,1.137,1.1302971289675727,1.155,1.159,1.712160242900076,62.90315478676086,2024-09-04 15:00:00+00:00,0
0.0201999999999999,161448.50000000003,223736.3,0.0190000099999999,1.994655692464841e-05,0.0049999999999998,1.1377787324245323,0.0054656591382984,0.01,1.151,1.1335908451052297,1.165,1.17,8.624049382233565,64.61531502966093,2024-09-04 16:00:00+00:00,0
0.0221999999999999,173292.06,158745.5,0.0210000099999999,1.9782991810359723e-05,0.0,1.1387415681012616,0.0049417255708616,0.0209999999999999,1.145,1.1377787324245323,1.145,1.166,-7.416637925702773,73.2393644118945,2024-09-04 17:00:00+00:00,0
0.0223999999999999,172780.78,125744.4,0.01200001,1.9745506597062166e-05,0.0030000000000001,1.1387760256877602,0.0037364445663323,0.0069999999999998,1.137,1.1387415681012616,1.139,1.149,-6.066679936475339,65.82272648619173,2024-09-04 18:00:00+00:00,0
0.0161999999999999,154513.78000000003,87321.8,0.0070000100000001,1.9652757647049907e-05,0.002,1.1390725555960588,0.0030617970945105,0.002,1.136,1.1387760256877602,1.141,1.143,6.477659471589789,59.75604654971639,2024-09-04 19:00:00+00:00,0
0.0135999999999999,133834.68,73625.4,0.0090000099999998,1.97595059675603e-05,0.0009999999999998,1.140129548183251,0.003221216334676,0.006,1.139,1.1390725555960588,1.147,1.148,0.0,66.23370602130618,2024-09-04 20:00:00+00:00,0
0.0121999999999999,99904.32000000004,54084.5,0.01200001,1.982788296041308e-05,0.002,1.141712275092151,0.0038007982962944,0.006,1.142,1.140129548183251,1.152,1.154,-13.506500401386155,66.23370602130618,2024-09-04 21:00:00+00:00,0
0.0096,79547.12000000002,56959.5,0.00800001,1.986892017493596e-05,0.002,1.1434839717465308,0.0044008332948031,0.004,1.149,1.141712275092151,1.155,1.157,-2.7272729275217245,52.72720561992002,2024-09-04 22:00:00+00:00,0
0.0092,67159.58000000003,63806.7,0.01000001,1.9820289145071062e-05,0.002,1.144219442180327,0.0039441616006739,0.006,1.147,1.1434839717465308,1.149,1.157,-16.66664797010518,49.999932692398296,2024-09-04 23:00:00+00:00,0
0.0097999999999999,61700.86000000002,60028.2,0.01000001,1.974214516942468e-05,0.0070000000000001,1.144323516556283,0.0030491862794672,0.0029999999999998,1.145,1.144219442180327,1.145,1.155,16.666605902946145,33.333284722293115,2024-09-05 00:00:00+00:00,0
0.0097999999999999,53384.32000000002,32042.7,0.0090000099999998,1.982007166593217e-05,0.004,1.1450803810154453,0.0029491461113673,0.0049999999999998,1.145,1.144323516556283,1.15,1.154,17.74189189331622,49.99989062523926,2024-09-05 01:00:00+00:00,0
0.0096,49904.78000000001,36686.8,0.0110000100000001,1.9759766307830462e-05,0.0010000000000001,1.1444029968800526,0.0016191484650567,0.01,1.14,1.1450803810154453,1.14,1.151,-19.02392124292201,67.74178251855548,2024-09-05 02:00:00+00:00,0
0.0113999999999999,79863.58000000002,206753.5,0.0170000099999999,1.970756493957689e-05,0.0,1.1419492639627122,-0.0009326549538803,0.014,1.123,1.1444029968800526,1.126,1.14,-21.05832800259808,48.71786127563347,2024-09-05 03:00:00+00:00,0
0.0119999999999999,74873.04000000001,38854.0,0.0130000099999999,1.978799574872741e-05,0.0030000000000001,1.1406226954343506,-0.0018602386777266,0.006,1.122,1.1419492639627122,1.132,1.135,1.5070908589710823,27.6595332730354,2024-09-05 04:00:00+00:00,0
0.0113999999999999,70966.10000000002,40493.5,0.0070000099999998,1.9756975217584616e-05,0.002,1.139206336043104,-0.0026344934756361,0.002,1.127,1.1406226954343506,1.13,1.134,-5.762403670207348,29.16662413200648,2024-09-05 05:00:00+00:00,0
0.0125999999999999,77127.16000000002,62848.0,0.0150000099999999,1.980180275471716e-05,0.0030000000000001,1.1375788245706902,-0.0033999426450892,0.0029999999999998,1.118,1.139206336043104,1.127,1.133,1.595739765536749,23.404220461799127,2024-09-05 06:00:00+00:00,0
0.0131999999999998,86356.38000000003,82832.9,0.0140000099999997,1.9805756616644884e-05,0.006,1.136834981294598,-0.0032008198503974,0.006,1.124,1.1375788245706902,1.132,1.138,10.55554001966351,24.99996022733588,2024-09-05 07:00:00+00:00,0
0.0115999999999998,54069.46000000002,45318.9,0.0090000099999998,1.980562767525086e-05,0.0049999999999998,1.1357903171219852,-0.0033146960388346,0.002,1.127,1.136834981294598,1.129,1.136,-9.974146542226409,35.55550024699939,2024-09-05 08:00:00+00:00,0
0.0105999999999998,67704.94000000002,107031.4,0.0080000099999997,1.978977762910013e-05,0.0009999999999998,1.134218274839054,-0.0038615590266908,0.0049999999999998,1.122,1.1357903171219852,1.124,1.13,3.3659613922781944,25.58135370477298,2024-09-05 09:00:00+00:00,0
0.0107999999999998,76010.60000000002,82021.8,0.00800001,1.978122633034472e-05,0.0049999999999998,1.1327225048605134,-0.004204968001241,0.0010000000000001,1.121,1.134218274839054,1.123,1.129,15.052561703293923,28.94731509705117,2024-09-05 10:00:00+00:00,0
0.0095999999999998,69283.76000000002,29213.8,0.0090000099999998,1.9841966234793777e-05,0.0049999999999998,1.1316928375457782,-0.0040546849013238,0.0009999999999998,1.121,1.1327225048605134,1.125,1.13,-10.666654577752515,43.9998768003451,2024-09-05 11:00:00+00:00,0
0.0093999999999998,69171.66000000003,82272.4,0.0130000099999999,1.9907521795912604e-05,0.0030000000000001,1.1312004592063412,-0.0034718447230004,0.0029999999999998,1.118,1.1316928375457782,1.128,1.131,12.12117860431379,33.33322222259258,2024-09-05 12:00:00+00:00,0
0.0105999999999998,84439.96000000002,121660.4,0.0150000099999999,1.9972427879194693e-05,0.0009999999999998,1.132240397978829,-0.0016939371163233,0.01,1.125,1.1312004592063412,1.139,1.14,24.54543584014156,45.45440082690637,2024-09-05 13:00:00+00:00,0
0.0135999999999999,92709.94000000005,148381.3,0.0230000099999999,1.987340077912925e-05,0.004,1.1311416782483183,-0.0022318326014389,0.0159999999999997,1.121,1.132240397978829,1.124,1.144,-29.999906666925213,69.99983666704793,2024-09-05 14:00:00+00:00,0
0.0153999999999999,115628.96,196616.9,0.0170000099999999,1.993711234509212e-05,0.0029999999999998,1.1291227878152093,-0.0034404035800497,0.008,1.11,1.1311416782483183,1.116,1.127,-4.444429753123004,39.99993000012272,2024-09-05 15:00:00+00:00,0
0.0161999999999999,142147.86000000004,161808.3,0.0130000100000001,1.9756811928641164e-05,0.004,1.1269730827731814,-0.0044612945968116,0.0030000000000001,1.107,1.1291227878152093,1.113,1.12,1.6537415053973348,35.55550024699971,2024-09-05 16:00:00+00:00,0
0.0161999999999999,135163.72000000003,47351.7,0.0130000100000001,1.983994131758764e-05,0.0010000000000001,1.126443338403424,-0.0038094972711466,0.01,1.111,1.1269730827731814,1.123,1.124,12.790690940001248,37.20924175239705,2024-09-05 17:00:00+00:00,0
0.0145999999999999,119511.34,43398.5,0.0070000099999998,1.982351939442243e-05,0.004,1.1257175599496343,-0.0034921791004263,0.002,1.12,1.126443338403424,1.121,1.127,-3.8461486686460233,49.999932692398296,2024-09-05 18:00:00+00:00,0
0.0152,132288.50000000003,212267.1,0.02600001,1.969318235940379e-05,0.0010000000000001,1.122821885289683,-0.0051528496527768,0.0169999999999999,1.096,1.1257175599496343,1.104,1.122,-14.33563595209096,46.15378402375227,2024-09-05 19:00:00+00:00,0
0.0138,122659.68000000002,148472.8,0.01000001,1.975255820586872e-05,0.0049999999999998,1.1208456339177253,-0.0055938571900455,0.0050000000000001,1.103,1.122821885289683,1.108,1.113,-8.089362665135482,31.818148071661312,2024-09-05 20:00:00+00:00,0
0.0134,106438.42,80702.0,0.0110000100000001,1.97860753046272e-05,0.0010000000000001,1.1195328827286954,-0.0053440501829356,0.002,1.101,1.1208456339177253,1.111,1.112,12.441373488982052,23.72878540652583,2024-09-05 21:00:00+00:00,0
0.0132,108267.82000000002,56498.7,0.01200001,1.9837945551701644e-05,0.002,1.1186618316982029,-0.0047702072888828,0.0009999999999998,1.103,1.1195328827286954,1.113,1.115,10.17122539968952,36.17015889550788,2024-09-05 22:00:00+00:00,0
0.0136,116133.54000000004,82727.1,0.0090000099999998,1.972232111071556e-05,0.0009999999999998,1.1172402541384423,-0.0048215358314525,0.004,1.104,1.1186618316982029,1.108,1.113,-2.155409714225698,46.3413842951974,2024-09-05 23:00:00+00:00,0
0.0105999999999999,82620.80000000002,44703.4,0.0110000099999998,1.977501690933039e-05,0.004,1.1164082202533168,-0.0043441815230742,0.004,1.104,1.1172402541384423,1.111,1.115,-10.852706062327371,44.1859745809717,2024-09-06 00:00:00+00:00,0
0.012,75083.78000000003,110787.7,0.0170000100000001,1.982001446631208e-05,0.0010000000000001,1.1170204575528746,-0.0027224285051927,0.01,1.105,1.1164082202533168,1.121,1.122,16.66665193602767,33.33326851864433,2024-09-06 01:00:00+00:00,0
0.0127999999999999,81233.68000000002,111451.5,0.0150000099999999,1.9880855863794986e-05,0.004,1.1184843965458249,-0.0007608747600633,0.0079999999999997,1.117,1.1170204575528746,1.128,1.132,35.294021587212164,49.999920454672,2024-09-06 02:00:00+00:00,0
0.0125999999999999,87983.14000000001,90246.0,0.0110000099999998,1.991588322612568e-05,0.008,1.1196198103397146,0.0004228309996063,0.0009999999999998,1.125,1.1184843965458249,1.127,1.136,-4.6489628531271165,85.29394204188416,2024-09-06 03:00:00+00:00,0
0.0121999999999999,79613.86000000002,40880.7,0.0070000100000001,1.9931209057532983e-05,0.0050000000000001,1.120737168961086,0.0012948120434046,0.002,1.126,1.1196198103397146,1.128,1.133,-1.3348257994717585,80.64497918875705,2024-09-06 04:00:00+00:00,0
0.0121999999999999,79030.62000000002,41787.2,0.0110000099999998,1.993237508056592e-05,0.0030000000000001,1.1214388797662749,0.0015851059870934,0.002,1.12,1.120737168961086,1.126,1.131,-6.896535077329247,79.31015338928529,2024-09-06 05:00:00+00:00,0
0.0101999999999999,63100.68000000003,31138.0,0.0070000099999998,1.995392168103461e-05,0.002,1.1220470291307714,0.0017209601842547,0.0,1.121,1.1214388797662749,1.126,1.128,15.086126480455206,72.41361831195604,2024-09-06 06:00:00+00:00,0
0.0123999999999999,67775.90000000002,134827.6,0.0260000099999998,1.985510432979257e-05,0.0009999999999998,1.1201740919133352,-0.0003480999270655,0.0169999999999999,1.1,1.1220470291307714,1.108,1.126,-41.34598147865301,87.49974479241125,2024-09-06 07:00:00+00:00,0
0.0117999999999999,58585.340000000026,44293.2,0.00800001,1.9844752013202583e-05,0.0029999999999998,1.1184175463248904,-0.0017980523351881,0.0010000000000001,1.103,1.1201740919133352,1.107,1.111,-19.48715886916896,46.15376331375824,2024-09-06 08:00:00+00:00,1
0.0127999999999999,58603.540000000015,40971.7,0.01200001,1.998573623193903e-05,0.0010000000000001,1.1182285401482384,-0.0015139196559617,0.01,1.106,1.1184175463248904,1.117,1.118,6.666658181823323,26.66660444458928,2024-09-06 09:00:00+00:00,0
0.0123999999999999,79290.22000000002,145220.6,0.0090000100000001,1.9936626448676272e-05,0.004,1.11846473479514,-0.0009287694259325,0.0030000000000001,1.115,1.1182285401482384,1.12,1.124,6.666657373747519,33.333262626412605,2024-09-06 10:00:00+00:00,0
0.0129999999999999,87948.00000000003,74426.9,0.01000001,1.992889527311962e-05,0.002,1.1181361034891213,-0.0009841294622157,0.004,1.112,1.11846473479514,1.116,1.122,-5.789456703644852,39.99992000016013,2024-09-06 11:00:00+00:00,0
0.0154,146527.00000000003,427722.6,0.03800001,2.0149808374619047e-05,0.0030000000000001,1.121851289690572,0.0025126908296071,0.0299999999999998,1.111,1.1181361034891213,1.146,1.149,30.94098275498139,34.21046329651527,2024-09-06 12:00:00+00:00,0
0.0197999999999999,206838.76,345852.0,0.0300000099999998,2.009087947422365e-05,0.004,1.1220044510651623,0.0020185343249718,0.0229999999999999,1.12,1.121851289690572,1.123,1.15,-16.83687731014618,65.15144605149666,2024-09-06 13:00:00+00:00,0
0.022,254831.1,280933.4,0.0230000100000001,2.028018074574061e-05,0.002,1.1204038575898074,0.0001133814527933,0.012,1.101,1.1220044510651623,1.11,1.124,2.8758647904310948,48.314568741350485,2024-09-06 14:00:00+00:00,0
0.0247999999999999,276284.8,252489.1,0.0230000099999999,2.0612448771866265e-05,0.0029999999999998,1.1195500099111664,-0.0006620806292156,0.0050000000000001,1.094,1.1204038575898074,1.114,1.117,2.83251150722824,51.19043353178158,2024-09-06 15:00:00+00:00,0
0.0269999999999999,308642.42000000004,236215.0,0.0210000099999999,2.036098679587232e-05,0.0009999999999998,1.117076675256344,-0.0026607282948811,0.0130000000000001,1.094,1.1195500099111664,1.101,1.115,-12.911865903182502,54.02294503900982,2024-09-06 16:00:00+00:00,0
0.0235999999999999,270564.0,237330.5,0.0210000100000001,2.035783813850005e-05,0.01,1.1145331185554983,-0.0042211583344011,0.004,1.091,1.117076675256344,1.098,1.112,-3.3333307407427952,41.11107913582732,2024-09-06 17:00:00+00:00,0
