volume_ma_5,volume,atr_5,candle_range,ema_divergence,alt_btc_ratio,ema_14_slope,ema_7_slope,rsi_7,upper_wick,body_to_range,ema_divergence_slope,volume_slope,rsi_7_prev,rsi_7_slope,timestamp,binary_label
8415670.0,7816687.0,0.0293599999999999,0.0276000099999996,-0.0130189131410092,2.670971553576889e-05,-0.0023331276096958,-0.0007154721073376,79.23826109731871,0.0,0.6123186187251353,0.0016176555023581,3104189.0,56.381084382203504,22.85717671511521,2025-02-22 02:00:00+00:00,0
6555296.4,5352717.0,0.0248599999999999,0.0157000100000002,-0.0116384732931091,2.671261518932633e-05,-0.0021420439284032,-0.0007616040805031,77.77770980724505,0.0024000000000001,0.0509553815570753,0.0013804398479,-2463970.0,79.23826109731871,-1.460551290073667,2025-02-22 03:00:00+00:00,0
5701492.2,3877167.0,0.0240999999999999,0.0188000099999997,-0.0092215716155377,2.678878226356651e-05,-0.000563104737949,0.0018537969396223,78.2129072839229,0.0038999999999997,0.5159571723632165,0.0024169016775714,-1475550.0,77.77770980724505,0.4351974766778568,2025-02-22 04:00:00+00:00,0
4868210.0,2581981.0,0.0194999999999999,0.0143000099999999,-0.0072381998045987,2.6764113044236013e-05,-0.0003680241062222,0.0016153477047167,67.51816192935539,0.0027999999999996,0.0559440168223908,0.0019833718109389,-1295186.0,78.2129072839229,-10.694745354567516,2025-02-22 05:00:00+00:00,0
4373125.4,2237075.0,0.0172999999999999,0.0101000099999999,-0.0054160681340018,2.68218805131128e-05,1.4379107940776237e-05,0.0018365107785376,63.67337842578625,0.0025999999999997,0.2475245074014726,0.0018221316705968,-344906.0,67.51816192935539,-3.84478350356914,2025-02-22 06:00:00+00:00,0
3337014.2,2636131.0,0.0146399999999999,0.0143000099999999,-0.0045178136103132,2.6810169357394047e-05,-0.000520871439785,0.0003773830839035,48.21844714272438,0.0098000000000002,0.2867130862146094,0.0008982545236886,399056.0,63.67337842578625,-15.454931283061867,2025-02-22 07:00:00+00:00,0
3633636.0,6835826.0,0.0157599999999999,0.0213000100000001,-0.0048800210495718,2.673150432655233e-05,-0.0017047552478137,-0.0020669626870724,29.571059368529305,0.0038999999999997,0.441314346800788,-0.0003622074392586,4199695.0,48.21844714272438,-18.647387774195074,2025-02-22 08:00:00+00:00,0
3519223.0,3305102.0,0.0145,0.0124000099999999,-0.003681121850104,2.676851761172592e-05,-2.4121214772243604e-05,0.0011747779846955,62.66307085078411,0.0015999999999998,0.8709670395427239,0.0011988991994678,-3530724.0,29.571059368529305,33.092011482254804,2025-02-22 09:00:00+00:00,0
4235044.8,6161090.0,0.01538,0.0187000099999999,-0.0024524666421137,2.679581049399296e-05,0.0003524282805309,0.0015810834885212,66.66655058063296,0.0108999999999999,0.1497325402499624,0.0012286552079903,2855988.0,62.66307085078411,4.0034797298488485,2025-02-22 10:00:00+00:00,0
4197697.6,2050339.0,0.0154,0.0102000100000002,-0.0012454252021827,2.6802650652308966e-05,0.0006787711764602,0.0018858126163912,59.75963413890698,0.0049000000000001,0.2745095347945814,0.001207041439931,-4110751.0,66.66655058063296,-6.906916441725976,2025-02-22 11:00:00+00:00,0
