atr_5,candle_range,volume,ema_divergence,close,ema_14_prev,alt_btc_ratio,volume_ma_5,ema_14,low,upper_wick,ema_7_prev,ema_14_slope,high,ema_divergence_slope,timestamp,binary_label
0.00042,0.00040001,2107171.0,0.0003214732320048,0.0513,0.0506792684367007,8.667590308518906e-07,3396052.8,0.0507620326451406,0.051,0.0001,0.0510113411695273,8.276420843990329e-05,0.0514,-1.0599500821731334e-05,2024-09-03 05:00:00+00:00,0
0.00042,0.00050001,2907018.0,0.0002572011154038,0.0509,0.0507620326451406,8.643086379922229e-07,3395038.6,0.0507804282924552,0.0508,0.0,0.0510835058771454,1.839564731458132e-05,0.0513,-6.427211660095522e-05,2024-09-03 06:00:00+00:00,0
0.00042,0.00050001,2329916.0,0.0002651842024331,0.0514,0.0507804282924552,8.695357964541886e-07,2634665.0,0.0508630378534611,0.0509,0.0,0.0510376294078591,8.260956100597516e-05,0.0514,7.983087029247993e-06,2024-09-03 07:00:00+00:00,0
0.00044,0.00050001,3674591.0,0.000214867068921,0.051,0.0508630378534611,8.675089327905109e-07,2656157.0,0.0508812994729997,0.0509,0.0001,0.0511282220558943,1.8261619538509355e-05,0.0514,-5.031713351209832e-05,2024-09-03 08:00:00+00:00,0
0.00046,0.0004000099999999,2657691.0,0.0001516653631741,0.0508,0.0508812994729997,8.628596664062234e-07,2735277.4,0.0508704595432664,0.0507,0.0001,0.0510961665419207,-1.0839929733295894e-05,0.0511,-6.320170574688339e-05,2024-09-03 09:00:00+00:00,0
0.0004799999999999,0.00050001,2965703.0,0.0001171954089995,0.0509,0.0508704595432664,8.615591274995794e-07,2906983.8,0.0508743982708308,0.0507,0.0003,0.0510221249064405,3.9387275644828246e-06,0.0512,-3.446995417462351e-05,2024-09-03 10:00:00+00:00,0
0.00046,0.00040001,1317564.0,0.000114216758486,0.0511,0.0508743982708308,8.650460455037919e-07,2589093.0,0.0509044785013867,0.0508,0.0001,0.0509915936798304,3.0080230555881715e-05,0.0512,-2.97865051348406e-06,2024-09-03 11:00:00+00:00,0
0.00042,0.00030001,2812071.0,9.680674370274311e-05,0.051,0.0509044785013867,8.624332692257935e-07,2685524.0,0.0509172147012018,0.051,0.0003,0.0510186952598728,1.2736199815101268e-05,0.0513,-1.7410014783308947e-05,2024-09-03 12:00:00+00:00,0
0.00064,0.00160001,13636184.0,-3.440332402983304e-05,0.05,0.0509172147012018,8.561791907702514e-07,4677842.6,0.0507949194077082,0.0496,0.0002,0.0510140214449046,-0.0001222952934935,0.0512,-0.0001312100677325,2024-09-03 13:00:00+00:00,0
0.0007,0.00060001,9100325.0,-0.0001768764239216,0.0495,0.0507949194077082,8.582896212497946e-07,5966369.4,0.0506222634866805,0.0493,0.0,0.0507605160836784,-0.0001726559210277,0.0499,-0.0001424730998918,2024-09-03 14:00:00+00:00,0
0.00076,0.0008000099999999,5039533.0,-0.0003335880580539,0.0489,0.0506222634866805,8.471199653529667e-07,6381135.4,0.0503926283551231,0.0488,9.999999999999593e-05,0.0504453870627588,-0.0002296351315574,0.0496,-0.0001567116341323,2024-09-03 15:00:00+00:00,0
0.00078,0.00050001,5251592.0,-0.0004009976849715,0.0491,0.0503926283551231,8.508352394815276e-07,7167941.0,0.0502202779077733,0.0487,0.0001,0.0500590402970691,-0.0001723504473497,0.0492,-6.740962691753616e-05,2024-09-03 16:00:00+00:00,0
0.00088,0.0008000099999999,3394381.0,-0.0004081140196355,0.0493,0.0502202779077733,8.544490276959339e-07,7284403.0,0.0500975741867369,0.049,0.0005,0.0498192802228018,-0.0001227037210364,0.0498,-7.116334664020174e-06,2024-09-03 17:00:00+00:00,0
0.0006999999999999,0.0007000099999999,2460674.0,-0.0003758025031792,0.0495,0.0500975741867369,8.54538549183441e-07,5049301.0,0.0500178976285053,0.0491,0.0002999999999999,0.0496894601671013,-7.96765582315867e-05,0.0498,3.231151645624597e-05,2024-09-03 18:00:00+00:00,0
0.0006599999999999,0.00050001,3032025.0,-0.0003422732673767,0.0495,0.0500178976285053,8.527719394962616e-07,3835641.0,0.0499488446113712,0.0493,0.0002999999999999,0.049642095125326,-6.905301713404366e-05,0.0498,3.352923580253464e-05,2024-09-03 19:00:00+00:00,0
0.0005799999999999,0.0004000099999999,3816558.0,-0.0003324034885258,0.0493,0.0499488446113712,8.466717043346842e-07,3591046.0,0.0498623319965217,0.0492,0.0001999999999999,0.0496065713439945,-8.651261484950157e-05,0.0496,9.869778850868371e-06,2024-09-03 20:00:00+00:00,0
0.0005799999999999,0.00050001,3477402.0,-0.0003265746826553,0.0492,0.0498623319965217,8.463116893705832e-07,3236208.0,0.0497740210636522,0.049,0.0001,0.0495299285079958,-8.831093286956748e-05,0.0495,5.828805870591869e-06,2024-09-03 21:00:00+00:00,0
0.0004999999999999,0.0004000099999999,3269548.0,-0.0003352334694175,0.049,0.0497740210636522,8.467985829084939e-07,3211241.4,0.0496708182551652,0.0489,9.999999999999593e-05,0.0494474463809969,-0.0001032028084869,0.0493,-8.658786762268111e-06,2024-09-03 22:00:00+00:00,0
0.0003999999999999,0.0002000099999999,6613649.0,-0.0003296872318324,0.049,0.0496708182551652,8.523557983590585e-07,4041836.4,0.0495813758211432,0.0488,0.0,0.0493355847857476,-8.944243402202873e-05,0.049,5.546237585106473e-06,2024-09-03 23:00:00+00:00,0
0.0004799999999999,0.0009000099999999,5705435.0,-0.0003850926030077,0.0484,0.0495813758211432,8.470420556380625e-07,4576518.4,0.0494238590449908,0.0484,0.0003999999999999,0.0492516885893107,-0.0001575167761524,0.0493,-5.540537117526556e-05,2024-09-04 00:00:00+00:00,0
0.0007199999999999,0.0016000099999999,22569408.0,-0.000419936340838,0.0483,0.0494238590449908,8.505915661820995e-07,8327088.4,0.0492740111723253,0.0471,0.0003,0.049038766441983,-0.0001498478726654,0.0487,-3.4843737830331234e-05,2024-09-04 01:00:00+00:00,0
0.0007399999999999,0.00060001,6457752.0,-0.0004052535590665,0.0485,0.0492740111723253,8.561642324240516e-07,8923158.4,0.0491708096826819,0.0482,0.0003,0.0488540748314873,-0.0001032014896433,0.0488,1.4682781771552245e-05,2024-09-04 02:00:00+00:00,0
0.0007399999999999,0.0004000099999999,4304876.0,-0.0003472012989461,0.0488,0.0491708096826819,8.613693159774476e-07,9130224.0,0.0491213683916577,0.0485,9.999999999999593e-05,0.0487655561236154,-4.944129102426448e-05,0.0489,5.805226012039338e-05,2024-09-04 03:00:00+00:00,0
0.00078,0.00040001,1797355.0,-0.0002745606199029,0.049,0.0491213683916577,8.642889900165803e-07,8166965.2,0.0491051859394367,0.0486,0.0,0.0487741670927116,-1.6182452221027988e-05,0.049,7.26406790431261e-05,2024-09-04 04:00:00+00:00,0
0.00076,0.00080001,4672815.0,-0.0002998588245281,0.0483,0.0491051859394367,8.58635984740812e-07,7960441.2,0.0489978278141784,0.0482,0.0,0.0488306253195337,-0.0001073581252582,0.049,-2.529820462519872e-05,2024-09-04 05:00:00+00:00,0
0.00054,0.00050001,4352999.0,-0.0002829740300503,0.0485,0.0489978278141784,8.618085541162464e-07,4317159.4,0.048931450772288,0.0482,0.0001999999999999,0.0486979689896502,-6.637704189046273e-05,0.0487,1.6884794477887988e-05,2024-09-04 06:00:00+00:00,0
0.00054,0.0006000099999999,5842212.0,-0.000204233112638,0.049,0.048931450772288,8.634969865717407e-07,4194051.4,0.0489405906693162,0.0485,9.999999999999593e-05,0.0486484767422377,9.139897028269396e-06,0.0491,7.874091741229966e-05,2024-09-04 07:00:00+00:00,0
0.00056,0.00050001,2784433.0,-0.0001579104125653,0.0489,0.0489405906693162,8.611730868088887e-07,3889962.8,0.0489351785800741,0.0487,0.0001999999999999,0.0487363575566782,-5.4120892421724576e-06,0.0492,4.632270007260547e-05,2024-09-04 08:00:00+00:00,0
0.0005599999999999,0.0004000099999999,3858431.0,-0.000134203643766,0.0488,0.0489351785800741,8.622366666495869e-07,4302178.0,0.0489171547693975,0.0487,0.0002999999999999,0.0487772681675087,-1.802381067654568e-05,0.0491,2.370676879936973e-05,2024-09-04 09:00:00+00:00,0
0.0005599999999999,0.00080001,3566027.0,-0.0001959874559208,0.0481,0.0489171547693975,8.519841399875479e-07,4080820.4,0.0488082008001445,0.0481,0.0,0.0487829511256315,-0.000108953969253,0.0489,-6.178381215487389e-05,2024-09-04 10:00:00+00:00,1
0.00054,0.00040001,3973671.0,-0.0002062806852908,0.0483,0.0488082008001445,8.537641631166811e-07,4004954.8,0.0487404406934586,0.0481,0.0001999999999999,0.0486122133442236,-6.77601066859379e-05,0.0485,-1.0293229369975898e-05,2024-09-04 11:00:00+00:00,1
0.00054,0.00060001,3459301.0,-0.0001944285948716,0.0484,0.0487404406934586,8.551238259936088e-07,3528372.6,0.0486950486009974,0.0481,0.0003,0.0485341600081677,-4.539209246114812e-05,0.0487,1.185209041921348e-05,2024-09-04 12:00:00+00:00,1
0.00054,0.00050001,5153931.0,-0.0001685771162701,0.0485,0.0486950486009974,8.585590369976987e-07,4002272.2,0.0486690421208644,0.048,0.0,0.0485006200061258,-2.600648013299095e-05,0.0485,2.585147860154069e-05,2024-09-04 13:00:00+00:00,1
0.00078,0.0016000099999999,8128742.0,-6.154417970125059e-06,0.0497,0.0486690421208644,8.641810015805645e-07,4856334.4,0.0488065031714158,0.0483,0.0001999999999999,0.0485004650045943,0.0001374610505514,0.0499,0.0001624226982999,2024-09-04 14:00:00+00:00,0
0.00078,0.00080001,4884151.0,0.0001346254831905,0.05,0.0488065031714158,8.600818797949566e-07,5119959.2,0.0489656360818937,0.0493,9.999999999999593e-05,0.0488003487534457,0.0001591329104778,0.0501,0.0001407799011606,2024-09-04 15:00:00+00:00,0
0.00088,0.00090001,9580961.0,0.0002566449028386,0.0503,0.0489656360818937,8.612118569182963e-07,6241417.2,0.0491435512709746,0.0498,0.0004,0.0491002615650843,0.0001779151890808,0.0507,0.000122019419648,2024-09-04 16:00:00+00:00,0
0.00096,0.00100001,4496620.0,0.0002574026955152,0.0497,0.0491435512709746,8.587027886243478e-07,6448881.0,0.0492177444348446,0.0495,0.0003,0.0494001961738132,7.419316387005659e-05,0.0505,7.577926766297316e-07,2024-09-04 17:00:00+00:00,0
0.001,0.0007000099999999,4263409.0,0.0001909818375712,0.0492,0.0492177444348446,8.529226730249856e-07,6270776.6,0.0492153785101987,0.0491,9.999999999999593e-05,0.0494751471303599,-2.3659246459542538e-06,0.0498,-6.642085794402591e-05,2024-09-04 18:00:00+00:00,0
0.00078,0.00050001,4871738.0,0.0001531088853219,0.0493,0.0492153785101987,8.491507028918145e-07,5619375.8,0.0492266613755055,0.049,0.0002,0.0494063603477699,1.1282865306841416e-05,0.0495,-3.787295224932236e-05,2024-09-04 19:00:00+00:00,0
0.0007,0.00040001,2737542.0,0.0001467211701824,0.0495,0.0492266613755055,8.527424109801524e-07,5190054.0,0.0492631065254381,0.0491,0.0,0.0493797702608274,3.644514993259712e-05,0.0495,-6.387715139465067e-06,2024-09-04 20:00:00+00:00,0
0.00064,0.00060001,1798626.0,0.0001493451163357,0.0496,0.0492631065254381,8.537005163511187e-07,3633587.0,0.0493080256553797,0.0491,0.0001,0.0494098276956205,4.49191299415827e-05,0.0497,2.6239461532739927e-06,2024-09-04 21:00:00+00:00,0
0.00052,0.0004000099999999,1759788.0,0.0001460725107908,0.0496,0.0493080256553797,8.532454031833967e-07,3086220.6,0.0493469555679957,0.0494,0.0001999999999999,0.0494573707717154,3.892991261603834e-05,0.0498,-3.2726055448975555e-06,2024-09-04 22:00:00+00:00,0
0.00048,0.00050001,1009308.0,0.0001157429001602,0.0494,0.0493469555679957,8.521516829995739e-07,2435400.4,0.0493540281589296,0.0492,0.0001,0.0494930280787865,7.072590933895895e-06,0.0497,-3.0329610630541737e-05,2024-09-04 23:00:00+00:00,0
0.00048,0.00050001,2734449.0,8.050388991174412e-05,0.0493,0.0493540281589296,8.500329754171497e-07,2007942.6,0.0493468244044057,0.0493,0.0003999999999999,0.0494697710590899,-7.2037545239544976e-06,0.0498,-3.523901024853754e-05,2024-09-05 00:00:00+00:00,0
0.0004799999999999,0.0004000099999999,2245045.0,6.658173691981295e-05,0.0494,0.0493468244044057,8.514013393887387e-07,1909443.2,0.0493539144838182,0.0492,0.0001999999999999,0.0494273282943174,7.090079412568062e-06,0.0496,-1.392215299193117e-05,2024-09-05 01:00:00+00:00,0
0.00044,0.00040001,1771663.0,2.0312946244396834e-05,0.0491,0.0493539144838182,8.510566015039262e-07,1904050.6,0.0493200592193091,0.0491,0.0001,0.049420496220738,-3.3855264509101424e-05,0.0495,-4.626879067541612e-05,2024-09-05 02:00:00+00:00,0
0.00052,0.00080001,6337410.0,-8.043886590277521e-05,0.0485,0.0493200592193091,8.488604791913668e-07,2819575.0,0.0492107179900679,0.0484,0.0001,0.0493403721655535,-0.0001093412292412,0.0492,-0.0001007518121471,2024-09-05 03:00:00+00:00,0
0.00054,0.00060001,2814741.0,-9.657958160167596e-05,0.0489,0.0492107179900679,8.547994629971471e-07,3180661.6,0.0491692889247255,0.0484,0.0001,0.0491302791241651,-4.142906534239377e-05,0.049,-1.6140715698900743e-05,2024-09-05 04:00:00+00:00,0
0.0005,0.0003000099999999,1755173.0,-0.0001038517274192,0.0489,0.0491692889247255,8.549699895043255e-07,2984806.4,0.0491333837347621,0.0488,0.0001999999999999,0.0490727093431238,-3.590518996340886e-05,0.0491,-7.272145817562026e-06,2024-09-05 05:00:00+00:00,0
0.00056,0.0007000099999999,3162580.0,-0.00011678356462,0.0488,0.0491333837347621,8.574338726088709e-07,3168313.4,0.0490889325701272,0.0483,0.0001,0.0490295320073429,-4.445116463495241e-05,0.049,-1.2931837200774732e-05,2024-09-05 06:00:00+00:00,0
0.0006,0.00060001,2999478.0,-0.0001096298066465,0.0489,0.0490889325701272,8.555666948356315e-07,3413876.4,0.0490637415607769,0.0486,0.0003,0.0489721490055071,-2.519100935029217e-05,0.0492,7.153757973499264e-06,2024-09-05 07:00:00+00:00,0
0.0005199999999999,0.0004000099999999,1612241.0,-0.0001246588704088,0.0487,0.0490637415607769,8.543260122096695e-07,2468842.6,0.0490152426860066,0.0487,0.0001999999999999,0.0489541117541303,-4.849887477025028e-05,0.0491,-1.5029063762349304e-05,2024-09-05 08:00:00+00:00,0
0.0004999999999999,0.00050001,2913828.0,-0.000165272466174,0.0484,0.0490152426860066,8.521576843847386e-07,2488660.0,0.0489332103278724,0.0483,0.0001,0.0488905838155977,-8.203235813421944e-05,0.0488,-4.061359576523066e-05,2024-09-05 09:00:00+00:00,0
0.0005,0.00030001,2962342.0,-0.0001861622212156,0.0484,0.0489332103278724,8.52547955822515e-07,2730093.8,0.0488621156174894,0.0481,0.0,0.0487679378616983,-7.109471038298926e-05,0.0484,-2.088975504159485e-05,2024-09-05 10:00:00+00:00,0
0.00044,0.0004000099999999,1681191.0,-0.0002052018212855,0.0483,0.0488621156174894,8.518817503471462e-07,2433816.0,0.0487871668684908,0.0482,0.0002999999999999,0.0486759533962737,-7.494874899859061e-05,0.0486,-1.903960006984645e-05,2024-09-05 11:00:00+00:00,0
0.0004199999999999,0.00050001,6267680.0,-0.0001990708339547,0.0484,0.0487871668684908,8.541879919522783e-07,3087456.4,0.0487355446193587,0.0482,0.0003,0.0485819650472053,-5.162224913211194e-05,0.0487,6.130987330779658e-06,2024-09-05 12:00:00+00:00,0
0.00044,0.00050001,3979256.0,-0.0001534499977245,0.0487,0.0487355446193587,8.539571885134165e-07,3560859.4,0.0487308053367775,0.0483,0.0001,0.0485364737854039,-4.739282581163462e-06,0.0488,4.562083623016466e-05,2024-09-05 13:00:00+00:00,0
0.00052,0.00090001,7048263.0,-0.0001770147875841,0.0482,0.0487308053367775,8.522223465783184e-07,4387746.4,0.0486600312918739,0.0481,0.0001999999999999,0.0485773553390529,-7.077404490368061e-05,0.049,-2.356478985957033e-05,2024-09-05 14:00:00+00:00,0
0.0007599999999999,0.0015000099999999,20222446.0,-0.0001864314080734,0.0482,0.0486600312918739,8.610831675926884e-07,7839767.2,0.0485986937862907,0.0476,0.0008999999999999,0.0484830165042897,-6.133750558318801e-05,0.0491,-9.416620489248462e-06,2024-09-05 15:00:00+00:00,0
0.00078,0.00050001,6677230.0,-0.0001980044977889,0.0481,0.0485986937862907,8.538208928729918e-07,8838975.0,0.0485322012814519,0.0478,0.0002,0.0484122623782173,-6.64925048387624e-05,0.0483,-1.15730897155622e-05,2024-09-05 16:00:00+00:00,0
0.0008,0.00060001,3336445.0,-0.0001522601895111,0.0485,0.0485322012814519,8.568451949269818e-07,8252728.0,0.0485279077772583,0.0479,0.0,0.0483341967836629,-4.29350419359209e-06,0.0485,4.5744308277848034e-05,2024-09-05 17:00:00+00:00,0
0.0007599999999999,0.0003000099999999,1544759.0,-0.0001407843828134,0.0483,0.0485279077772583,8.541266607944723e-07,7765828.6,0.0484975200736239,0.0483,9.999999999999593e-05,0.0483756475877472,-3.038770363444216e-05,0.0486,1.1475806697636148e-05,2024-09-05 18:00:00+00:00,0
0.0007399999999999,0.0008000099999999,3644741.0,-0.0001869656290329,0.0478,0.0484975200736239,8.526577144741858e-07,7085124.2,0.0484045173971407,0.0476,0.0,0.0483567356908104,-9.300267648318372e-05,0.0484,-4.618124621941916e-05,2024-09-05 19:00:00+00:00,0
0.0004999999999999,0.00030001,3023307.0,-0.0001990845847744,0.0479,0.0484045173971407,8.539237708132777e-07,3645296.4,0.0483372484108553,0.0477,0.0001,0.0482175517681078,-6.72689862854306e-05,0.048,-1.211895574152605e-05,2024-09-05 20:00:00+00:00,0
0.0004799999999999,0.0004000099999999,2134194.0,-0.0001653257531806,0.0482,0.0483372484108553,8.584057872934573e-07,2736689.2,0.0483189486227412,0.0478,0.0,0.0481381638260808,-1.8299788114038703e-05,0.0482,3.375883159381643e-05,2024-09-05 21:00:00+00:00,0
0.0004799999999999,0.0006000099999999,3113794.0,-0.0001378716542052,0.0482,0.0483189486227412,8.591095917268816e-07,2692159.0,0.0483030888063757,0.0478,0.0001999999999999,0.0481536228695606,-1.5859816365502988e-05,0.0484,2.745409897533801e-05,2024-09-05 22:00:00+00:00,0
0.0004799999999999,0.00030001,1428214.0,-0.0001270974347311,0.0481,0.0483030888063757,8.561765752936987e-07,2668850.0,0.0482760102988589,0.048,0.0001,0.0481652171521704,-2.707850751676455e-05,0.0483,1.0774219474145308e-05,2024-09-05 23:00:00+00:00,0
0.0004199999999999,0.00050001,2677056.0,-0.0001158576109152,0.0481,0.0482760102988589,8.56146096614574e-07,2475313.0,0.0482525422590111,0.0478,0.0002,0.0481489128641278,-2.3468039847866773e-05,0.0483,1.1239823815900609e-05,2024-09-06 00:00:00+00:00,0
0.0004799999999999,0.0006000099999999,3387019.0,-9.302313840438976e-05,0.0482,0.0482525422590111,8.522075800858537e-07,2548055.4,0.0482455366244763,0.0478,0.0001999999999999,0.0481366846480958,-7.005634534817951e-06,0.0484,2.2834472510842307e-05,2024-09-06 01:00:00+00:00,0
0.0004999999999999,0.00050001,1948254.0,-6.341329332552881e-05,0.0483,0.0482455366244763,8.512813282103705e-07,2510867.4,0.0482527984078794,0.0481,0.0002999999999999,0.0481525134860719,7.261783403163247e-06,0.0486,2.960984507886094e-05,2024-09-06 02:00:00+00:00,0
0.00044,0.00030001,4643630.0,-5.371978424675156e-05,0.0482,0.0482527984078794,8.517706934332367e-07,2816834.6,0.0482457586201622,0.0482,0.0001,0.0481893851145539,-7.0397877172667656e-06,0.0485,9.693509078777252e-06,2024-09-06 03:00:00+00:00,0
0.00044,0.00030001,2254650.0,-3.396167720398635e-05,0.0483,0.0482457586201622,8.534374091124498e-07,2982121.8,0.0482529908041405,0.0481,9.999999999999593e-05,0.0481920388359154,7.232183978377049e-06,0.0484,1.9758107042765205e-05,2024-09-06 04:00:00+00:00,0
0.0004,0.00030001,2474709.0,-1.998685171938908e-05,0.0483,0.0482529908041405,8.550033005251633e-07,2941652.4,0.0482592586969218,0.048,0.0,0.0482190291269366,6.267892781255946e-06,0.0483,1.3974825484597275e-05,2024-09-06 05:00:00+00:00,0
0.00032,0.00020001,1640551.0,-2.1903653430417613e-05,0.0482,0.0482592586969218,8.541554396322099e-07,2592358.8,0.0482513575373322,0.0481,0.0,0.0482392718452024,-7.901159589582263e-06,0.0483,-1.9168017110285374e-06,2024-09-06 06:00:00+00:00,0
0.0004,0.0009000099999999,7577423.0,-8.075278609491476e-05,0.0477,0.0482513575373322,8.547729932591203e-07,3718192.6,0.0481778431990212,0.0473,0.0,0.0482294538839018,-7.351433831096627e-05,0.0482,-5.884913266449715e-05,2024-09-06 07:00:00+00:00,0
0.00048,0.0007000099999999,3023635.0,-0.000162979629457,0.0473,0.0481778431990212,8.479284283870663e-07,3394193.6,0.0480607974391517,0.0472,9.999999999999593e-05,0.0480970904129263,-0.0001170457598695,0.0479,-8.222684336208624e-05,2024-09-06 08:00:00+00:00,0
0.0005,0.00040001,2819235.0,-0.0001759944233271,0.0476,0.0480607974391517,8.516750623458353e-07,3507110.6,0.0479993577805982,0.0472,0.0,0.0478978178096947,-6.143965855356925e-05,0.0476,-1.301479387012805e-05,2024-09-06 09:00:00+00:00,0
0.00054,0.00050001,4337350.0,-0.0001435875585651,0.0479,0.0479993577805982,8.52646791867494e-07,3879638.8,0.0479861100765184,0.0475,0.0001,0.047823363357271,-1.3247704079760725e-05,0.048,3.2406864761989895e-05,2024-09-06 10:00:00+00:00,0
