volume,volume_ma_5,atr_5,ema_divergence,body_size,alt_btc_ratio,candle_range,rsi_7_slope,volume_slope,ema_divergence_slope,rsi_7,rsi_7_prev,lower_wick,upper_wick_ratio,ema_7_prev,timestamp,binary_label
1307610.6,1436904.6,0.00474,-0.0042166000435903,0.0056,8.687666670627438e-06,0.0063000099999999,15.725021189419252,-442132.5999999999,0.0011518053412367,55.555411523007166,39.83039033358792,0.0004999999999999,0.0317459813555817,0.5080627032292018,2024-09-16 07:00:00+00:00,0
1743629.6,1418612.8400000003,0.00478,-0.0033390399036667,0.0,8.68392318503969e-06,0.0061000099999999,9.661781294232084,436019.0,0.0008775601399235,65.21719281723925,55.555411523007166,0.0006,0.901637866167425,0.5089970274219013,2024-09-16 08:00:00+00:00,0
1356812.1,1463186.6800000004,0.00564,-0.0032173244825942,0.0047,8.644780200195987e-06,0.0061000099999999,-1.9262405120351715,-386817.5,0.0001217154210725,63.29095230520408,65.21719281723925,0.0006,0.1311473259879758,0.509672770566426,2024-09-16 09:00:00+00:00,0
805270.6,1392613.2200000004,0.00538,-0.0028909653094774,0.0010999999999999,8.64851211038504e-06,0.00370001,-6.791150054511881,-551541.5000000001,0.0003263591731168,56.4998022506922,63.29095230520408,0.0015,0.2972964937932543,0.5089795779248195,2024-09-16 10:00:00+00:00,0
1262957.9,1295256.1600000004,0.00478,-0.0026174663366355,0.0003999999999999,8.656076751683615e-06,0.00170001,2.049208193311536,457687.29999999993,0.0002734989728419,58.54901044400373,56.4998022506922,0.0005,0.4705854671443147,0.5087596834436146,2024-09-16 11:00:00+00:00,0
2134480.3,1460630.1000000003,0.0046599999999999,-0.0029241097930671,0.0049,8.592470030151387e-06,0.0057000099999999,-24.03136659806811,871522.3999999999,-0.0003066434564316,34.51764384593562,58.54901044400373,9.9999999999989e-05,0.1228068020933177,0.5085197625827109,2024-09-16 12:00:00+00:00,0
2577837.2,1627471.6200000003,0.0044599999999999,-0.0027809577133121,0.002,8.632906588531739e-06,0.0051000099999999,12.324288841680849,443356.9000000004,0.000143152079755,46.84193268761647,34.51764384593562,0.0023999999999999,0.1372546328340601,0.5071148219370332,2024-09-16 13:00:00+00:00,0
2788475.1,1913804.22,0.00486,-0.0030385436043609,0.0039,8.700784667731406e-06,0.00810001,-27.655964258418383,210637.8999999999,-0.0002575858910488,19.185968429198084,46.84193268761647,0.0036999999999999,0.0617283188539338,0.5065861164527748,2024-09-16 14:00:00+00:00,0
1805848.6,2113919.8200000003,0.00512,-0.0028013563133972,0.0027,8.703961477282368e-06,0.00500001,10.763163731246024,-982626.5,0.0002371872909636,29.94913216044411,19.185968429198084,0.0002999999999999,0.3999992000016,0.5052395873395811,2024-09-16 15:00:00+00:00,0
1232280.4,2107784.3200000003,0.0054999999999999,-0.0027171393638243,0.0015,8.69054097579691e-06,0.0036000099999999,6.247031414313447,-573568.2000000002,8.421694957294612e-05,36.19616357475756,29.94913216044411,0.0007999999999999,0.3611101080274751,0.5048796905046858,2024-09-16 16:00:00+00:00,0
