volume_ma_5,volume,atr_5,alt_btc_ratio,ema_divergence,ema_14_prev,high,rsi_7,rsi_7_slope,ema_7,rsi_7_prev,lower_wick,candle_range,ema_7_prev,body_to_range,timestamp,binary_label
14946.828799999994,6561.204,6.3,0.0090094272533862,2.664571317464606,542.493895522186,549.6,63.11111091476564,-1.1130268224891964,546.0526141033591,64.22413773725484,0.8999999999999773,4.00000001,545.0034854711455,0.6749999983125113,2024-09-17 17:00:00+00:00,0
14271.331199999991,5501.746,6.059999999999991,0.0090303677706884,2.384823496410604,543.3880427858945,549.9,57.48987837958342,-5.621232535182216,546.2144605775193,63.11111091476564,1.2000000000000457,4.400000009999977,546.0526141033591,0.5454545442148737,2024-09-17 18:00:00+00:00,0
10887.481199999993,5871.28,5.240000000000009,0.0090915169909813,1.9484932961785264,543.8296370811087,548.2,50.20746873383728,-7.282409645746149,545.9608454331394,57.48987837958342,3.400000000000091,6.400000010000091,546.2144605775193,0.2499999996093572,2024-09-17 19:00:00+00:00,0
8008.541399999993,8184.257,4.760000000000014,0.009066866267465,1.5882622228217542,544.0123521369609,547.1,61.42131957870595,11.213850844868674,545.7456340748546,50.20746873383728,1.6000000000000227,3.6000000100000227,545.9608454331394,0.0277777777006234,2024-09-17 20:00:00+00:00,0
5820.129199999994,2982.159,4.220000000000004,0.0090695025215437,1.5461699510457263,544.1573718520328,547.8,51.59235645786848,-9.828963120837471,546.1092255561409,61.42131957870595,0.0,2.700000009999932,545.7456340748546,0.7777777748971474,2024-09-17 21:00:00+00:00,0
5159.498399999994,3258.05,3.9600000000000137,0.0090537833576056,1.2572709760231646,544.5630556050952,547.1,33.33333316784869,-18.259023290019783,545.9319191671057,51.59235645786848,0.8999999999999773,2.6000000100000227,546.1092255561409,0.6538461513313727,2024-09-17 22:00:00+00:00,0
4619.714599999994,2802.827,3.520000000000027,0.0090559420791096,1.1209109430576518,544.6746481910825,546.2,48.24561373884285,14.912280570994156,545.9989393753292,33.33333316784869,1.3999999999999773,2.2000000100000454,545.9319191671057,0.3636363619834946,2024-09-17 23:00:00+00:00,0
4664.602799999993,6095.721,3.1,0.009058764940239,0.936579890194821,544.8780284322715,546.4,31.18279546421589,-17.062818274626963,545.9242045314969,48.24561373884285,3.6000000000000227,4.3000000099999545,545.9989393753292,0.1162790694970266,2024-09-18 00:00:00+00:00,0
4881.056599999994,9266.526,3.2399999999999864,0.0090727617526699,0.7505453761608578,544.9876246413021,548.8,40.84507001983718,9.662274555621297,545.7931533986227,31.18279546421589,0.8999999999999773,4.3000000099999545,545.9242045314969,0.093023255597616,2024-09-18 01:00:00+00:00,0
5130.211599999994,4227.934,3.2600000000000136,0.0090784066808059,0.8962714295000751,545.0426080224619,548.1,66.66666609053405,25.82159607069687,546.319865048967,40.84507001983718,0.2000000000000454,2.800000010000068,545.7931533986227,0.8571428540816037,2024-09-18 02:00:00+00:00,0
5417.626799999995,4695.126,3.2,0.0090464401002214,0.902784316520524,545.4235936194669,549.8,63.52941124152186,-3.137254849012187,546.5898987867253,66.66666609053405,0.0,2.400000009999977,546.319865048967,0.2499999989583451,2024-09-18 03:00:00+00:00,0
5746.584999999994,4447.618,3.4199999999999817,0.0090302844663717,0.678591549199723,545.6871144702047,547.8,40.74074038866042,-22.788670852861443,546.3674240900439,63.52941124152186,1.2000000000000457,3.3000000099999545,546.5898987867253,0.5454545438016466,2024-09-18 04:00:00+00:00,0
5286.712999999994,3796.361,2.959999999999991,0.009046984059214,0.4285798654680093,545.6888325408441,546.0,47.14285667142878,6.402116282768361,546.025568067533,40.74074038866042,1.0,2.00000001,546.3674240900439,0.3499999982500227,2024-09-18 05:00:00+00:00,0
4224.5111999999945,3955.517,2.5,0.0090200828762501,0.2867862755267651,545.596988202065,546.4,43.076922613017054,-4.065934058411727,545.8441760506497,47.14285667142878,0.6000000000000227,2.00000001,546.025568067533,0.1499999992499772,2024-09-18 06:00:00+00:00,0
4000.484999999994,3107.803,2.2399999999999864,0.009027270631616,0.2083942328806642,545.5573897751229,546.1,48.38709622788727,5.310173614870216,545.7581320379873,43.076922613017054,0.6000000000000227,1.50000001,545.8441760506497,0.1999999986666363,2024-09-18 07:00:00+00:00,0
4122.775799999994,5306.58,2.2399999999999864,0.0090268704717179,-0.0945070692686158,545.5497378051066,545.6,37.499999671875,-10.887096556012269,545.1685990284905,48.38709622788727,0.1999999999999318,2.400000009999977,545.7581320379873,0.9166666628472498,2024-09-18 08:00:00+00:00,0
4939.7175999999945,8532.327,2.6399999999999864,0.009030292129196,-0.8365760133567619,545.2631060977591,543.8,4.901960750672842,-32.59803892120216,543.5514492713678,37.499999671875,0.2000000000000454,5.3000000099999545,545.1685990284905,0.8867924511569901,2024-09-18 09:00:00+00:00,0
6175.420399999994,9974.875,3.439999999999986,0.0090589674179305,-0.8243682932353522,544.3880252847246,542.8,32.84671516063739,27.944754409964546,543.3385869535259,4.901960750672842,1.8000000000000682,6.00000001,543.5514492713678,0.6833333321944483,2024-09-18 10:00:00+00:00,0
6522.559799999994,5691.214,3.6399999999999855,0.0090231594425692,-1.1039543320487155,544.1629552467613,542.8,30.6122447521865,-2.234470408450889,542.5039402151444,32.84671516063739,0.2000000000000454,3.00000001,543.3385869535259,0.8999999970000152,2024-09-18 11:00:00+00:00,0
