ema_divergence,volume_ma_5,alt_btc_ratio,volume,atr_5,rsi_7,candle_range,ema_14_slope,volume_slope,lower_wick,ema_7_slope,rsi_7_slope,rsi_7_prev,upper_wick,ema_7,timestamp,binary_label
0.0006770035281206,2855864.020000004,3.4577244417957447e-06,3622659.5,0.00414,0.0,0.00350001,-0.0004782839787263,-186710.6000000001,0.0022,-0.001261949796614,0.0,0.0,0.0009,0.2873858493898422,2025-04-10 04:00:00+00:00,0
0.0003200539622229,2659631.1800000034,3.4701416282741933e-06,1817374.5,0.00354,11.718685913436444,0.00280001,-0.0002145127815628,-1805285.0,0.0009,-0.0005714623474605,11.718685913436444,0.0,0.0005,0.2868143870423816,2025-04-10 05:00:00+00:00,0
0.000147368278982,2688908.9800000032,3.477500075465525e-06,1913822.0,0.00328,17.646955017911637,0.00250001,-0.0001059110773544,96447.5,0.001,-0.0002785967605953,5.928269104475191,11.718685913436444,0.0009,0.2865357902817862,2025-04-10 06:00:00+00:00,0
-0.0001331230244239,2700195.960000004,3.4842475367301336e-06,2337753.7,0.00374,20.58809400327638,0.0042000099999999,-0.0002784562670405,423931.7000000002,0.0016999999999999,-0.0005589475704465,2.941138985364745,17.646955017911637,0.0010999999999999,0.2859768427113396,2025-04-10 07:00:00+00:00,0
-0.000392671604157,2269606.280000004,3.477621517795404e-06,1656421.7,0.00312,24.418405896696257,0.0026000099999999,-0.0003346620981018,-681332.0000000002,0.001,-0.0005942106778348,3.830311893419875,20.58809400327638,0.0008,0.2853826320335048,2025-04-10 08:00:00+00:00,0
-0.000501622460845,2043024.400000004,3.46186481637306e-06,2489750.1,0.00292,29.06953082939981,0.00250001,-0.0002367071516882,833328.4000000001,0.0012999999999999,-0.0003456580083762,4.651124932703553,24.418405896696257,0.0007,0.2850369740251285,2025-04-10 09:00:00+00:00,0
-0.000742386435664,2092384.160000004,3.453756173864336e-06,2064173.3,0.0030199999999999,37.313042998057824,0.0033000099999999,-0.0004184795314631,-425576.8000000001,0.0013999999999999,-0.0006592435062821,8.243512168658015,29.06953082939981,0.0004,0.2843777305188464,2025-04-10 10:00:00+00:00,0
-0.0007458034714408,2141842.960000004,3.4622989836228984e-06,2161116.0,0.0031999999999999,49.3145956134664,0.00340001,-0.0002160155939347,96942.69999999995,0.0022,-0.0002194326297115,12.001552615408578,37.313042998057824,0.0003,0.2841582978891348,2025-04-10 11:00:00+00:00,0
-0.0004314977623144,3922532.900000004,3.50016387130852e-06,11241203.4,0.00382,55.42121933911379,0.00730001,0.0001461198185899,9080087.4,0.0004,0.0004604255277163,6.106623725647388,49.3145956134664,0.0043,0.2846187234168511,2025-04-10 12:00:00+00:00,1
-0.0004694824593051,4947880.460000004,3.509146780265093e-06,6783159.5,0.00434,40.40375472092606,0.00520001,-0.000166696157222,-4458043.9,0.0019,-0.0002046808542127,-15.01746461818773,55.42121933911379,0.0011,0.2844140425626383,2025-04-10 13:00:00+00:00,0
-0.0003035230970389,4982966.760000004,3.510425891070488e-06,2665181.6,0.00496,54.99961500269504,0.00560001,5.552999707419959e-05,-4117977.9,0.0013,0.0002214893593404,14.595860281768978,40.40375472092606,0.0028,0.2846355319219787,2025-04-10 14:00:00+00:00,1
-0.0011538654083312,5763706.660000004,3.5171476821107967e-06,5967872.8,0.00648,31.249875710721497,0.0109000099999999,-0.0010585406692023,3302691.2,0.002,-0.0019088829804946,-23.74973929197354,54.99961500269504,0.0005999999999999,0.2827266489414841,2025-04-10 15:00:00+00:00,0
-0.0012131257303936,6515608.700000004,3.5353869706956817e-06,5920626.2,0.00688,42.65388693023292,0.0054000099999999,-0.0003974019133087,-47246.59999999963,0.0013999999999999,-0.000456662235371,11.404011219511418,31.249875710721497,0.0,0.282269986706113,2025-04-10 16:00:00+00:00,0
-0.0012695407487209,5078158.620000004,3.5346909622465004e-06,4053953.0,0.0061599999999999,44.99984250055122,0.0037000099999999,-0.0004110816582008,-1866673.2,0.0016999999999999,-0.0004674966765282,2.345955570318303,42.65388693023292,0.0017999999999999,0.2818024900295848,2025-04-10 17:00:00+00:00,0
-0.001100559152343,4072206.6400000034,3.5445617956865773e-06,1753399.6,0.0056599999999999,45.81264990711859,0.0027000099999999,-0.000169604103774,-2300553.4,0.0011999999999999,-6.225073961863004e-07,0.8128074065673729,44.99984250055122,9.9999999999989e-05,0.2818018675221886,2025-04-10 18:00:00+00:00,0
-0.001000702476286,4074790.4800000032,3.532985960712292e-06,2678100.8,0.0050999999999999,37.36249366073864,0.0028000099999999,-0.0002003235566042,924701.1999999996,0.0011999999999999,-0.0001004668805471,-8.450156246379947,45.81264990711859,0.0012999999999999,0.2817014006416414,2025-04-10 19:00:00+00:00,0
-0.0004474388876394,3157714.920000004,3.569303985722784e-06,1382495.0,0.0038599999999999,53.76865508513288,0.0047000099999999,0.000346386250943,-1295605.7999999998,9.9999999999989e-05,0.0008996498395896,16.406161424394234,37.36249366073864,0.0006999999999999,0.2826010504812311,2025-04-10 20:00:00+00:00,0
-0.0001312362587644,2125973.900000003,3.5727493560771613e-06,761921.1,0.0032399999999999,48.67706839181019,0.00230001,0.0002335347508172,-620573.9,0.0014,0.0005497373796922,-5.091586693322689,53.76865508513288,0.0003,0.2831507878609233,2025-04-10 21:00:00+00:00,0
0.0001953366586296,1525304.3200000036,3.5862276310933714e-06,1050605.1,0.0030399999999999,87.93050386764897,0.00270001,0.0003357301173749,288684.0000000001,0.0004,0.0006623030347691,39.25343547583878,48.67706839181019,0.0014,0.2838130908956924,2025-04-10 22:00:00+00:00,0
0.0004594311663149,1373721.9400000037,3.596403847385856e-06,995487.7,0.0029399999999999,82.92612136237855,0.0022000099999999,0.0003576327683916,-55117.40000000014,0.0005,0.0006217272760768,-5.004382505270414,87.93050386764897,0.0011999999999999,0.2844348181717693,2025-04-10 23:00:00+00:00,0
0.0005107782240999,1115499.9000000036,3.6106709876640047e-06,1386990.6,0.0031,79.06912385596846,0.0036000099999999,0.0001899483992727,391502.90000000014,0.0002999999999999,0.0002412954570576,-3.856997506410096,82.92612136237855,0.0025,0.284676113628827,2025-04-11 00:00:00+00:00,0
0.0010171278708567,1307722.140000004,3.5996296955528665e-06,2343606.2,0.00316,84.21000923678528,0.00500001,0.0007246219460363,956615.6,9.9999999999989e-05,0.0012309715927932,5.140885380816826,79.06912385596846,0.0006999999999999,0.2859070852216203,2025-04-11 01:00:00+00:00,0
0.0015106842122201,1515149.9800000037,3.627553717495381e-06,1799060.3,0.00346,88.9758875344781,0.00380001,0.0008546723532315,-544545.9000000001,0.0008,0.0013482286945948,4.765878297692822,84.21000923678528,0.0013,0.2872553139162151,2025-04-11 02:00:00+00:00,0
0.0021428063603656,1896978.480000004,3.641626812664895e-06,2959747.6,0.0036799999999999,88.23477508955821,0.0038000099999999,0.0011540493728006,1160687.3,0.0,0.0017861715209461,-0.7411124449198923,88.9758875344781,0.0006999999999999,0.2890414854371613,2025-04-11 03:00:00+00:00,0
0.0022722588779813,2068935.880000004,3.6173407353240254e-06,1855274.7,0.00402,79.54503271573573,0.00390001,0.0007601761230939,-1104472.9,0.0003,0.0008896286407096,-8.689742373822483,88.23477508955821,0.0019,0.289931114077871,2025-04-11 04:00:00+00:00,0
0.0023039943851655,2034976.520000004,3.623044941595724e-06,1217193.8,0.00364,78.2253648568114,0.00170001,0.000685485973348,-638080.8999999999,0.0012,0.0007172214805322,-1.3196678589243334,79.54503271573573,0.0003,0.2906483355584032,2025-04-11 05:00:00+00:00,0
