volume_ma_5,volume,atr_5,alt_btc_ratio,ema_divergence,rsi_7_prev,ema_14_slope,rsi_7,upper_wick,ema_divergence_slope,open,low,rsi_7_slope,volume_slope,close,timestamp,binary_label
16147470.8,9844110.0,0.0006359999999999,1.6863357728685196e-06,0.0004103607537828,64.24903505678577,5.326857915970151e-05,53.940341981768086,3.999999999999837e-05,-7.464024224131116e-05,0.09968,0.09929,-10.308693075017686,1222881.0,0.09931,2024-09-03 06:00:00+00:00,0
9381131.8,9995077.0,0.0005019999999999,1.6847678982270944e-06,0.0003808325711999,53.940341981768086,8.349943527173609e-05,53.74843233739015,9.999999999996125e-06,-2.952818258293577e-05,0.09931,0.09923,-0.1919096443779366,150967.0,0.09959,2024-09-03 07:00:00+00:00,0
9949336.0,9515874.0,0.00062,1.6816065312876454e-06,0.0002637781668143,53.74843233739015,-2.4967156097815968e-05,28.95674634276301,4.000000000001225e-05,-0.0001170544043855,0.0996,0.0986,-24.791685994627137,-479203.0,0.09886,2024-09-03 08:00:00+00:00,0
8622533.6,5136378.0,0.000604,1.6841050378775012e-06,0.0002127335317366,28.95674634276301,1.702846471521302e-05,38.37539251753657,0.0001799999999999,-5.104463507775436e-05,0.09885,0.09885,9.418646174773556,-4379496.0,0.09915,2024-09-03 09:00:00+00:00,0
7961438.8,5315755.0,0.000578,1.6814790515875876e-06,0.0001946300678781,38.37539251753657,4.009133608652571e-05,45.72371722668912,0.00028,-1.8103463858443192e-05,0.09916,0.09905,7.34832470915255,179377.0,0.09934,2024-09-03 10:00:00+00:00,0
7417950.0,7126666.0,0.00059,1.6864165763813652e-06,0.0002090418141075,45.72371722668912,7.207915794166242e-05,57.852854521142994,7.999999999999674e-05,1.4411746229389675e-05,0.09934,0.09921,12.129137294453876,1810911.0,0.09962,2024-09-03 11:00:00+00:00,0
8175220.2,13781428.0,0.000706,1.6934130898092348e-06,0.000272108055353,57.852854521142994,0.0001318019368827,58.64507324995208,0.0003599999999999,6.306624124553795e-05,0.09962,0.09955,0.7922187288090825,6654762.0,0.10014,2024-09-03 12:00:00+00:00,0
14671518.2,41997364.0,0.000966,1.6835907607306225e-06,9.169751031758155e-05,58.64507324995208,-0.0001284383213682,37.95555793453652,0.00032,-0.0001804105450355,0.10015,0.09813,-20.68951531541556,28215936.0,0.09832,2024-09-03 13:00:00+00:00,0
21730914.6,40433360.0,0.001092,1.6884897639859595e-06,-0.0001382925942994,37.95555793453652,-0.0002366465451858,26.83398776118591,0.0,-0.000229990104617,0.09832,0.09721,-11.121570173350603,-1564004.0,0.09738,2024-09-03 14:00:00+00:00,0
24584857.0,19585467.0,0.00126,1.6789952360329149e-06,-0.0003368430758238,26.83398776118591,-0.0002664270058277,28.44400198219144,0.00076,-0.0001985504815243,0.09738,0.09673,1.6100142210055282,-20847893.0,0.09692,2024-09-03 15:00:00+00:00,0
26457084.8,16487805.0,0.001368,1.6895404449989604e-06,-0.0003870061196205,28.44400198219144,-0.0001535700717173,32.776138970829265,0.0001999999999999,-5.016304379673597e-05,0.0969,0.09667,4.332136988637828,-3097662.0,0.0975,2024-09-03 16:00:00+00:00,0
25833988.6,10665947.0,0.0014119999999999,1.6967659190959823e-06,-0.0003600452274344,32.776138970829265,-7.976072882170948e-05,35.59950160697754,0.0007299999999999,2.696089218613696e-05,0.0975,0.09746,2.823362636148275,-5821858.0,0.0979,2024-09-03 17:00:00+00:00,0
19701497.0,11334906.0,0.0010859999999999,1.690259986879812e-06,-0.0003293524732656,35.59950160697754,-6.779263164546911e-05,31.92341762384062,0.0003599999999999,3.069275416879569e-05,0.09791,0.09756,-3.67608398313692,668959.0,0.09791,2024-09-03 18:00:00+00:00,0
13511637.4,9484062.0,0.0010779999999999,1.6836646797367604e-06,-0.0003194237672803,31.92341762384062,-8.275361409275372e-05,22.55089326593865,0.00056,9.928705985248754e-06,0.09792,0.09741,-9.372524357901966,-1850844.0,0.09773,2024-09-03 19:00:00+00:00,0
12677106.6,15412813.0,0.0008979999999999,1.6832108264065395e-06,-0.0002696559828139,22.55089326593865,-3.43864655470566e-05,44.5603090450409,0.00013,4.976778446641461e-05,0.09773,0.09763,22.009415779102248,5928751.0,0.09801,2024-09-03 20:00:00+00:00,0
11569286.2,10948703.0,0.0008379999999999,1.6840226501906524e-06,-0.0002411517234836,44.5603090450409,-4.44682701407767e-05,62.86910849624052,0.0001199999999999,2.850425933030587e-05,0.098,0.09739,18.30879945119962,-4464110.0,0.0979,2024-09-03 21:00:00+00:00,0
10569077.4,5664903.0,0.000714,1.6842650998012617e-06,-0.0002659188974695,62.86910849624052,-9.720583412201056e-05,63.49777757778482,0.0001099999999999,-2.476717398584849e-05,0.09789,0.09745,0.6286690815443023,-5283800.0,0.09746,2024-09-03 22:00:00+00:00,0
11044572.6,13712382.0,0.000798,1.6833157266776752e-06,-0.0003536535973113,63.49777757778482,-0.000176245056239,32.700336955645824,7.000000000000062e-05,-8.773469984181548e-05,0.09745,0.09639,-30.797440622139,8047479.0,0.09677,2024-09-03 23:00:00+00:00,0
14035181.0,24437104.0,0.000952,1.6771082684255277e-06,-0.0005085593656314,32.700336955645824,-0.0002780790487405,10.943107163206946,0.0007199999999999,-0.0001549057683201,0.09678,0.09566,-21.75722979243888,10724722.0,0.09583,2024-09-04 00:00:00+00:00,0
43987884.8,165176332.0,0.0016559999999999,1.66825132638572e-06,-0.0007206294695184,10.943107163206946,-0.0003876685089084,7.486490894555501,3.0000000000002247e-05,-0.000212070103887,0.09584,0.09184,-3.456616268651445,140739228.0,0.09473,2024-09-04 01:00:00+00:00,0
46108441.0,21551484.0,0.001678,1.6775523094279923e-06,-0.0007994540547277,7.486490894555501,-0.0002959793743873,15.0256342501563,0.00025,-7.882458520928892e-05,0.09473,0.09444,7.5391433556008,-143624848.0,0.09503,2024-09-04 02:00:00+00:00,0
51550778.0,32876588.0,0.00179,1.6911433230286737e-06,-0.0007330415666229,15.0256342501563,-0.0001525154578023,24.77024451442309,0.0002599999999999,6.641248810487776e-05,0.09504,0.09496,9.744610264266797,11325104.0,0.09581,2024-09-04 03:00:00+00:00,0
51774923.8,14833111.0,0.001692,1.692066179842664e-06,-0.0006514387304673,24.77024451442309,-0.0001161800634287,27.45951437848828,4.999999999999449e-05,8.160283615560315e-05,0.09581,0.09534,2.689269864065181,-18043477.0,0.09593,2024-09-04 04:00:00+00:00,0
54359457.4,37359772.0,0.001618,1.6840287129295467e-06,-0.0007166822626172,27.45951437848828,-0.0002606893883048,23.39149368332208,3.999999999999837e-05,-6.52435321499556e-05,0.09592,0.09449,-4.068020695166197,22526661.0,0.09473,2024-09-04 05:00:00+00:00,0
25828251.8,22520304.0,0.00099,1.6910993834070758e-06,-0.0006838678164274,23.39149368332208,-0.0001672641365308,33.60607532269022,0.0004499999999999,3.281444618977169e-05,0.09474,0.09474,10.214581639368134,-14839468.0,0.09517,2024-09-04 06:00:00+00:00,0
25771229.6,21266373.0,0.0011539999999999,1.6980932576745498e-06,-0.0005009094991898,33.60607532269022,1.3704415006560168e-05,55.16493926983453,0.0003999999999999,0.0001829583172376,0.09518,0.0951,21.55886394714431,-1253931.0,0.09636,2024-09-04 07:00:00+00:00,0
22085880.2,14449841.0,0.0010739999999999,1.7027980728742627e-06,-0.0003267896096791,55.16493926983453,5.587715967235452e-05,72.47590061627446,0.00025,0.0001741198895107,0.09637,0.09623,17.31096134643993,-6816532.0,0.09669,2024-09-04 08:00:00+00:00,0
21758650.2,13196961.0,0.0010959999999999,1.7011505382176689e-06,-0.0002505520278411,72.47590061627446,-6.239794950624322e-06,63.98110096709896,0.0002899999999999,7.623758183795959e-05,0.09668,0.09622,-8.494799649175498,-1252880.0,0.09628,2024-09-04 09:00:00+00:00,0
18270653.4,19919788.0,0.0010719999999999,1.684661362873507e-06,-0.000329145865385,63.98110096709896,-0.0001614078222905,42.79773748114734,0.00014,-7.859383754393878e-05,0.09627,0.09506,-21.183363485951624,6722827.0,0.09511,2024-09-04 10:00:00+00:00,0
16696367.8,14648876.0,0.0010299999999999,1.6891449984975169e-06,-0.0003167603309424,42.79773748114734,-7.988677931848598e-05,46.43482650523024,0.0002299999999999,1.2385534442618806e-05,0.09511,0.09511,3.637089024082897,-5270912.0,0.09556,2024-09-04 11:00:00+00:00,1
14553135.2,10550210.0,0.0008639999999999,1.6839225589969188e-06,-0.0003273177225233,46.43482650523024,-0.000102568542076,56.83868426700514,0.0003799999999999,-1.0557391580887088e-05,0.09556,0.09511,10.403857761774908,-4098666.0,0.09531,2024-09-04 12:00:00+00:00,1
14934908.0,16358705.0,0.0009099999999999,1.694990263763498e-06,-0.0002719361029668,56.83868426700514,-3.022606979921627e-05,56.83868426700501,6.0000000000004494e-05,5.53816195565382e-05,0.09531,0.09487,-1.3500311979441906e-13,5808495.0,0.09575,2024-09-04 13:00:00+00:00,1
20852585.2,42785347.0,0.001222,1.692368951385037e-06,-4.254018015620309e-05,56.83868426700501,0.0001844707395073,60.47424768955976,0.00031,0.0002293959228106,0.09576,0.09533,3.635563422554753,26426642.0,0.09733,2024-09-04 14:00:00+00:00,0
30216451.2,66739118.0,0.001324,1.6950493686999004e-06,0.0002491518423425,60.47424768955976,0.0003212079742397,66.78681033090328,0.0002599999999999,0.0002916920224987,0.09734,0.09694,6.312562641343519,23953771.0,0.09854,2024-09-04 15:00:00+00:00,0
37387382.4,50503532.0,0.001462,1.698453602510835e-06,0.0005074465955553,66.78681033090328,0.000366380244341,75.3463065553022,0.00031,0.0002582947532128,0.09853,0.09814,8.559496224398927,-16235586.0,0.0992,2024-09-04 16:00:00+00:00,0
40753997.8,27383287.0,0.00149,1.698227305712015e-06,0.0005522566319585,75.3463065553022,0.0001961962117622,78.90808662435212,5.000000000000837e-05,4.481003640312287e-05,0.0992,0.09828,3.5617800690499166,-23120245.0,0.09829,2024-09-04 17:00:00+00:00,0
39254990.8,8863670.0,0.001494,1.6935369091018463e-06,0.0004929746012219,78.90808662435212,9.003671686062809e-05,68.8487045293244,0.0002599999999999,-5.928203073657379e-05,0.09829,0.09759,-10.059382095027727,-18519617.0,0.09769,2024-09-04 18:00:00+00:00,0
31983325.6,6427021.0,0.0011359999999999,1.688828122079968e-06,0.0004800087945357,68.8487045293244,0.0001260318212792,73.78382554378678,0.00014,-1.2965806686165982e-05,0.09768,0.09767,4.935121014462382,-2436649.0,0.09805,2024-09-04 19:00:00+00:00,0
20038827.6,7016628.0,0.0008919999999999,1.687568617770015e-06,0.0004450807270385,73.78382554378678,9.722757844199403e-05,70.42422741295408,0.0001,-3.492806749721966e-05,0.09805,0.09751,-3.359598130832694,589607.0,0.09796,2024-09-04 20:00:00+00:00,0
11077436.0,5696574.0,0.0007179999999999,1.6931153184165232e-06,0.000455374792264,70.42422741295408,0.000138930567983,62.26312301447859,9.000000000000674e-05,1.0294065225527338e-05,0.09796,0.09796,-8.161104398475494,-1320054.0,0.09837,2024-09-04 21:00:00+00:00,0
7182958.2,7910898.0,0.0006499999999999,1.6916966320374038e-06,0.0004433867749185,62.26312301447859,0.0001164064922519,46.73095713496739,0.0003999999999999,-1.198801734554611e-05,0.09837,0.09814,-15.532165879511195,2214324.0,0.09834,2024-09-04 22:00:00+00:00,0
6459943.6,5248597.0,0.0006019999999999,1.690503338744094e-06,0.0003811483378133,46.73095713496739,5.55522932850494e-05,28.10147186020791,0.0002199999999999,-6.223843710523314e-05,0.09835,0.09785,-18.62948527475948,-2662301.0,0.098,2024-09-04 23:00:00+00:00,0
6662814.6,7441376.0,0.0006419999999999,1.686789573733464e-06,0.0003081550757678,28.10147186020791,2.5478654180371985e-05,38.49865254716072,0.00056,-7.299326204548984e-05,0.09799,0.09783,10.397180686952815,2192779.0,0.09783,2024-09-05 00:00:00+00:00,0
6626322.6,6834168.0,0.0006139999999999,1.6878083636910763e-06,0.0002621042862459,38.49865254716072,3.541483362300146e-05,57.99729345963876,0.0003999999999999,-4.6050789521842606e-05,0.09784,0.09784,19.49864091247803,-607208.0,0.09793,2024-09-05 01:00:00+00:00,0
8175950.2,13444712.0,0.0006999999999999,1.6832200931170322e-06,0.0001277677968485,57.99729345963876,-7.864047752674519e-05,26.01947889616183,6.0000000000004494e-05,-0.0001343364893973,0.09792,0.09705,-31.97781456347693,6610544.0,0.09711,2024-09-05 02:00:00+00:00,0
11004483.8,22053566.0,0.0007959999999999,1.6854693638377034e-06,-5.8309847821347294e-05,26.01947889616183,-0.0001761550805231,19.0293537109104,0.0,-0.0001860776446699,0.09711,0.096,-6.990125185251429,8608854.0,0.0963,2024-09-05 03:00:00+00:00,0
11659009.6,8521226.0,0.0008339999999999,1.6924679756111204e-06,-0.000116649988596,19.0293537109104,-8.333440312008333e-05,22.221664689416613,0.0001899999999999,-5.834014077474303e-05,0.0963,0.0961,3.192310978506214,-13532340.0,0.09682,2024-09-05 04:00:00+00:00,0
11783239.0,8062523.0,0.0007839999999999,1.693504973075439e-06,-0.0001460160804798,22.221664689416613,-6.688981603740485e-05,23.57083930044625,0.00028,-2.9366091883711865e-05,0.09682,0.09667,1.349174611029639,-458703.0,0.09686,2024-09-05 05:00:00+00:00,0
14879777.0,22316858.0,0.0009039999999999,1.7080153023833676e-06,-0.0001194035041882,23.57083930044625,-1.1304507232412496e-05,35.94216514179374,7.000000000000062e-05,2.6612576291579204e-05,0.09687,0.09618,12.371325841347485,14254335.0,0.09721,2024-09-05 06:00:00+00:00,0
15605306.0,17072357.0,0.0009179999999999,1.7079840644141991e-06,-5.029187945909674e-05,35.94216514179374,4.4869427065233336e-05,46.55630854373832,0.0005099999999999,6.911162472912624e-05,0.09722,0.09713,10.61414340194458,-5244501.0,0.09762,2024-09-05 07:00:00+00:00,0
13134357.0,9698821.0,0.0008139999999999,1.7100554347063364e-06,-2.0026260736522028e-05,46.55630854373832,2.0220170123208536e-05,42.71747889206386,0.0003699999999999,3.026561872257472e-05,0.09762,0.0974,-3.838829651674459,-7373536.0,0.09748,2024-09-05 08:00:00+00:00,0
14100506.2,13351972.0,0.0007539999999999,1.7108297973484515e-06,-3.585273320895477e-05,42.71747889206386,-2.3809185893231e-05,51.16140259760402,0.00013,-1.582647247243274e-05,0.09749,0.09701,8.443923705540165,3653151.0,0.09717,2024-09-05 09:00:00+00:00,0
14162389.8,8371941.0,0.0007459999999999,1.7139032252382375e-06,-2.9778182542419818e-05,51.16140259760402,-3.301294440788416e-06,76.31297794291812,0.00012,6.07455066653495e-06,0.09717,0.09699,25.1515753453141,-4980031.0,0.0973,2024-09-05 10:00:00+00:00,0
10732836.2,5169090.0,0.0006419999999999,1.7192843276157311e-06,-3.837118524405159e-06,76.31297794291812,2.113887815130555e-05,71.15065349631757,0.00024,2.594106401801466e-05,0.0973,0.09714,-5.16232444660055,-3202851.0,0.09748,2024-09-05 11:00:00+00:00,0
11546541.2,21140882.0,0.0006019999999999,1.721612368077371e-06,2.1319143704776056e-05,71.15065349631757,2.7653694397805628e-05,71.69495682580028,0.00023,2.515626222918121e-05,0.09747,0.09698,0.5443033294827018,15971792.0,0.09755,2024-09-05 12:00:00+00:00,0
16308126.0,33506745.0,0.000754,1.7291317938256264e-06,0.0001606267426969,71.69495682580028,0.000165299868478,80.43233466807553,0.0,0.0001393075989921,0.09758,0.09726,8.73737784227525,12365863.0,0.09861,2024-09-05 13:00:00+00:00,0
19113498.8,27378836.0,0.00089,1.732026993170375e-06,0.0001699891239518,80.43233466807553,5.659321934770034e-05,56.6913510257593,0.00035,9.362381254970908e-06,0.09862,0.09768,-23.740983642316223,-6127909.0,0.09796,2024-09-05 14:00:00+00:00,0
28418465.2,54896773.0,0.001294,1.7312773811495317e-06,4.790836763592099e-05,56.6913510257593,-9.095254323202018e-05,41.73828357105796,0.0010399999999999,-0.0001220807563159,0.09796,0.09655,-14.953067454701348,27517937.0,0.09691,2024-09-05 15:00:00+00:00,0
35434250.2,40248015.0,0.001542,1.7404810508564837e-06,9.99589304426507e-05,41.73828357105796,7.317446253227167e-05,60.27938795393523,0.00028,5.2050562806729705e-05,0.0969,0.09651,18.541104382877272,-14648758.0,0.09805,2024-09-05 16:00:00+00:00,0
34720553.4,17572398.0,0.001566,1.7454908300780575e-06,0.0002179598319189,60.27938795393523,0.0001634178675279,65.30518951770074,3.0000000000002247e-05,0.0001180009014763,0.09806,0.09791,5.025801563765512,-22675617.0,0.0988,2024-09-05 17:00:00+00:00,0
31763657.8,18722267.0,0.001412,1.7450355877266774e-06,0.0002733950901479,65.30518951770074,0.0001256288185242,62.395791796399685,0.0003599999999999,5.543525822897244e-05,0.09881,0.09859,-2.9093977213010547,1149869.0,0.09868,2024-09-05 18:00:00+00:00,0
29673306.2,16927078.0,0.001512,1.7381373995473778e-06,0.0001556481716584,62.395791796399685,-5.645502394566182e-05,49.08428687186672,1.999999999999225e-05,-0.0001177469184894,0.09868,0.09691,-13.311504924532962,-1795189.0,0.09744,2024-09-05 19:00:00+00:00,0
19925458.0,6157532.0,0.00121,1.7465326059828146e-06,0.000135757735585,49.08428687186672,2.173897924709345e-05,44.160019853760986,0.00031,-1.9890436073422e-05,0.09742,0.09734,-4.924267018105738,-10769546.0,0.09797,2024-09-05 20:00:00+00:00,0
13483983.4,8040642.0,0.001038,1.7477996673232343e-06,0.0001381370276178,44.160019853760986,4.150711534747775e-05,51.79927481015265,0.0001699999999999,2.379292032783642e-06,0.09797,0.09735,7.639254956391667,1883110.0,0.09814,2024-09-05 21:00:00+00:00,0
12546146.2,12883212.0,0.001084,1.7576098929499542e-06,0.0001899123331852,51.79927481015265,9.863949996780086e-05,69.22967283323572,3.0000000000002247e-05,5.177530556738086e-05,0.09815,0.09749,17.43039802308307,4842570.0,0.09861,2024-09-05 22:00:00+00:00,0
10387517.0,7929121.0,0.001074,1.7518689925240295e-06,0.0001950692040311,69.22967283323572,6.015423330545111e-05,55.33029593062956,0.0001,5.1568708459431845e-06,0.09862,0.09819,-13.899376902606164,-4954091.0,0.09842,2024-09-05 23:00:00+00:00,0
9685213.6,13415561.0,0.000862,1.754832508632658e-06,0.0002117521966133,55.33029593062956,7.480033553138032e-05,46.365658963277696,0.0001799999999999,1.6682992582173206e-05,0.09842,0.09804,-8.964636967351865,5486440.0,0.09859,2024-09-06 00:00:00+00:00,0
11652297.4,15992951.0,0.0008899999999999,1.7477327653835403e-06,0.0002458710685712,46.365658963277696,9.949362412720042e-05,52.804060632262434,0.00044,3.411887195794994e-05,0.0986,0.09821,6.4384016689847385,2577390.0,0.09885,2024-09-06 01:00:00+00:00,0
14007098.4,19814647.0,0.00085,1.745743593358948e-06,0.0002831859663915,52.804060632262434,0.0001128944742435,90.44907968061386,0.00039,3.731489782030084e-05,0.09885,0.09868,37.64501904835143,3821696.0,0.09905,2024-09-06 02:00:00+00:00,0
13642418.2,11059811.0,0.0007499999999999,1.7459532056266346e-06,0.000268834451095,90.44907968061386,6.450854434442155e-05,74.26596572070117,0.00023,-1.4351515296523454e-05,0.09906,0.09864,-16.18311395991269,-8754836.0,0.0988,2024-09-06 03:00:00+00:00,0
13457770.2,7005881.0,0.0007799999999999,1.740446890218971e-06,0.0002155448177824,74.26596572070117,1.5907405098505856e-05,59.78033444379827,0.00028,-5.3289633312567086e-05,0.0988,0.0984,-14.485631276902907,-4053930.0,0.0985,2024-09-06 04:00:00+00:00,0
12983647.6,11044948.0,0.0007699999999999,1.7484197928130511e-06,0.0002052217288699,59.78033444379827,4.978641775203741e-05,54.875706524721295,7.999999999999674e-05,-1.0323088912592149e-05,0.0985,0.09817,-4.904627919076972,4039067.0,0.09877,2024-09-06 05:00:00+00:00,0
11425078.8,8200107.0,0.000664,1.7490693338526786e-06,0.0001835043301143,54.875706524721295,3.38148953851064e-05,59.20779964080614,0.00021,-2.1717398755519143e-05,0.09876,0.09842,4.332093116084842,-2844841.0,0.0987,2024-09-06 06:00:00+00:00,0
14667925.6,36028881.0,0.0008759999999999,1.7459231180971929e-06,1.5104543252819624e-05,59.20779964080614,-0.0001400270906662,27.86185101924754,3.999999999999837e-05,-0.0001683997868615,0.0987,0.09692,-31.3459486215586,27828774.0,0.09743,2024-09-06 07:00:00+00:00,0
15667700.6,16058686.0,0.00083,1.7535805256833578e-06,-4.9358802982305e-05,27.86185101924754,-6.935681191073961e-05,31.27193125993168,9.999999999996125e-06,-6.446334623512462e-05,0.09743,0.09741,3.410080240684138,-19970195.0,0.09782,2024-09-06 08:00:00+00:00,0
21426550.8,35800132.0,0.0009259999999999,1.73627201785798e-06,-0.0001806146846023,31.27193125993168,-0.0001641092369893,19.819403195728512,0.0001599999999999,-0.00013125588162,0.09782,0.09682,-11.452528064203165,19741446.0,0.09704,2024-09-06 09:00:00+00:00,0
23631324.4,22068816.0,0.0009659999999999,1.731994422728751e-06,-0.0002295771848353,19.819403195728512,-0.000107561338724,27.544332903202488,0.0004299999999999,-4.8962500232979655e-05,0.09704,0.09685,7.724929707473976,-13731316.0,0.0973,2024-09-06 10:00:00+00:00,0
24274202.4,11414497.0,0.0009719999999999,1.7300281129568356e-06,-0.0003027502371589,27.544332903202488,-0.0001492198268941,26.58905744681445,0.00012,-7.317305232359961e-05,0.09731,0.09685,-0.955275456388037,-10654319.0,0.09688,2024-09-06 11:00:00+00:00,0
