volume,volume_ma_5,ema_divergence,ema_14_slope,alt_btc_ratio,candle_range,atr_5,ema_7_slope,rsi_7_prev,ema_14_prev,upper_wick_ratio,volume_slope,close,lower_wick,rsi_7_slope,timestamp,binary_label
5136378.0,8622533.6,0.0002127335317366,1.702846471521302e-05,1.6841050378775012e-06,0.00048001,0.000604,-3.401617036254134e-05,28.95674634276301,0.0990222865146358,0.3749921876627498,-4379496.0,0.09915,0.0,9.418646174773556,2024-09-03 09:00:00+00:00,0
5315755.0,7961438.8,0.0001946300678781,4.009133608652571e-05,1.6814790515875876e-06,0.00057001,0.000578,2.198787222808252e-05,38.37539251753657,0.099039314979351,0.491219452290314,179377.0,0.09934,0.0001099999999999,7.34832470915255,2024-09-03 10:00:00+00:00,0
7126666.0,7417950.0,0.0002090418141075,7.207915794166242e-05,1.6864165763813652e-06,0.0004900099999999,0.00059,8.64909041710521e-05,45.72371722668912,0.0990794063154375,0.16326197424542,1810911.0,0.09962,0.0001299999999999,12.129137294453876,2024-09-03 11:00:00+00:00,0
13781428.0,8175220.2,0.000272108055353,0.0001318019368827,1.6934130898092348e-06,0.00095001,0.000706,0.0001948681781283,57.852854521142994,0.0991514854733792,0.3789433795433698,6654762.0,0.10014,7.000000000000062e-05,0.7922187288090825,2024-09-03 12:00:00+00:00,1
41997364.0,14671518.2,9.169751031758155e-05,-0.0001284383213682,1.6835907607306225e-06,0.00234001,0.000966,-0.0003088488664037,58.64507324995208,0.099283287410262,0.1367515523437932,28215936.0,0.09832,0.00019,-20.68951531541556,2024-09-03 13:00:00+00:00,0
40433360.0,21730914.6,-0.0001382925942994,-0.0002366465451858,1.6884897639859595e-06,0.0011100099999999,0.001092,-0.0004666366498028,37.95555793453652,0.0991548490888937,0.0,-1564004.0,0.09738,0.0001699999999999,-11.121570173350603,2024-09-03 14:00:00+00:00,0
19585467.0,24584857.0,-0.0003368430758238,-0.0002664270058277,1.6789952360329149e-06,0.00141001,0.00126,-0.0004649774873521,26.83398776118591,0.0989182025437079,0.5390032694803627,-20847893.0,0.09692,0.00019,1.6100142210055282,2024-09-03 15:00:00+00:00,0
16487805.0,26457084.8,-0.0003870061196205,-0.0001535700717173,1.6895404449989604e-06,0.0010300099999999,0.001368,-0.000203733115514,28.44400198219144,0.0986517755378802,0.1941728721080319,-3097662.0,0.0975,0.0002299999999999,4.332136988637828,2024-09-03 16:00:00+00:00,0
10665947.0,25833988.6,-0.0003600452274344,-7.976072882170948e-05,1.6967659190959823e-06,0.0011700099999999,0.0014119999999999,-5.279983663557253e-05,32.776138970829265,0.0984982054661628,0.6239262912282806,-5821858.0,0.0979,3.999999999999837e-05,2.823362636148275,2024-09-03 17:00:00+00:00,0
11334906.0,19701497.0,-0.0003293524732656,-6.779263164546911e-05,1.690259986879812e-06,0.00071001,0.0010859999999999,-3.709987747667343e-05,35.59950160697754,0.0984184447373411,0.5070351121815158,668959.0,0.09791,0.00035,-3.67608398313692,2024-09-03 18:00:00+00:00,0
9484062.0,13511637.4,-0.0003194237672803,-8.275361409275372e-05,1.6836646797367604e-06,0.00107001,0.0010779999999999,-7.282490810750497e-05,31.92341762384062,0.0983506521056956,0.5233595947701463,-1850844.0,0.09773,0.00032,-9.372524357901966,2024-09-03 19:00:00+00:00,0
15412813.0,12677106.6,-0.0002696559828139,-3.43864655470566e-05,1.6832108264065395e-06,0.00051001,0.0008979999999999,1.538131891935801e-05,22.55089326593865,0.0982678984916029,0.2548969628046557,5928751.0,0.09801,0.0001,22.009415779102248,2024-09-03 20:00:00+00:00,0
10948703.0,11569286.2,-0.0002411517234836,-4.44682701407767e-05,1.6840226501906524e-06,0.0007300099999999,0.0008379999999999,-1.596401081047083e-05,44.5603090450409,0.0982335120260558,0.1643813098450651,-4464110.0,0.0979,0.0005099999999999,18.30879945119962,2024-09-03 21:00:00+00:00,1
5664903.0,10569077.4,-0.0002659188974695,-9.720583412201056e-05,1.6842650998012617e-06,0.00055001,0.000714,-0.0001219730081078,62.86910849624052,0.098189043755915,0.199996363702473,-5283800.0,0.09746,1.000000000001e-05,0.6286690815443023,2024-09-03 22:00:00+00:00,1
13712382.0,11044572.6,-0.0003536535973113,-0.000176245056239,1.6833157266776752e-06,0.0011300099999999,0.000798,-0.0002639797560808,63.49777757778482,0.098091837921793,0.0619463544570411,8047479.0,0.09677,0.0003799999999999,-30.797440622139,2024-09-03 23:00:00+00:00,1
24437104.0,14035181.0,-0.0005085593656314,-0.0002780790487405,1.6771082684255277e-06,0.00184001,0.000952,-0.0004329848170606,32.700336955645824,0.0979155928655539,0.3913022211835779,10724722.0,0.09583,0.00017,-21.75722979243888,2024-09-04 00:00:00+00:00,1
165176332.0,43987884.8,-0.0007206294695184,-0.0003876685089084,1.66825132638572e-06,0.0040300099999999,0.0016559999999999,-0.0005997386127954,10.943107163206946,0.0976375138168134,0.007444150262655,140739228.0,0.09473,0.0028899999999999,-3.456616268651445,2024-09-04 01:00:00+00:00,0
21551484.0,46108441.0,-0.0007994540547277,-0.0002959793743873,1.6775523094279923e-06,0.00084001,0.001678,-0.0003748039595966,7.486490894555501,0.097249845307905,0.2976155045773241,-143624848.0,0.09503,0.0002899999999999,7.5391433556008,2024-09-04 02:00:00+00:00,0
32876588.0,51550778.0,-0.0007330415666229,-0.0001525154578023,1.6911433230286737e-06,0.0011100099999999,0.00179,-8.610296969746578e-05,15.0256342501563,0.0969538659335176,0.2342321240349153,11325104.0,0.09581,7.999999999999674e-05,9.744610264266797,2024-09-04 03:00:00+00:00,0
14833111.0,51774923.8,-0.0006514387304673,-0.0001161800634287,1.692066179842664e-06,0.00064001,0.001692,-3.457722727309709e-05,24.77024451442309,0.0968013504757153,0.0781237793159393,-18043477.0,0.09593,0.00047,2.689269864065181,2024-09-04 04:00:00+00:00,0
37359772.0,54359457.4,-0.0007166822626172,-0.0002606893883048,1.6840287129295467e-06,0.0014700099999999,0.001618,-0.0003259329204548,27.45951437848828,0.0966851704122866,0.0272106992469428,22526661.0,0.09473,0.0002399999999999,-4.068020695166197,2024-09-04 05:00:00+00:00,0
22520304.0,25828251.8,-0.0006838678164274,-0.0001672641365308,1.6910993834070758e-06,0.0008800099999999,0.00099,-0.0001344496903411,23.39149368332208,0.0964244810239817,0.5113578254792516,-14839468.0,0.09517,0.0,10.214581639368134,2024-09-04 06:00:00+00:00,0
21266373.0,25771229.6,-0.0005009094991898,1.3704415006560168e-05,1.6980932576745498e-06,0.0016600099999999,0.0011539999999999,0.0001966627322441,33.60607532269022,0.0962572168874508,0.24096240384094,-1253931.0,0.09636,7.999999999999674e-05,21.55886394714431,2024-09-04 07:00:00+00:00,0
14449841.0,22085880.2,-0.0003267896096791,5.587715967235452e-05,1.7027980728742627e-06,0.00071001,0.0010739999999999,0.0002299970491831,55.16493926983453,0.0962709213024574,0.3521077167927204,-6816532.0,0.09669,0.00014,17.31096134643993,2024-09-04 08:00:00+00:00,0
13196961.0,21758650.2,-0.0002505520278411,-6.239794950624322e-06,1.7011505382176689e-06,0.00075001,0.0010959999999999,6.999778688733527e-05,72.47590061627446,0.0963267984621297,0.3866615111798487,-1252880.0,0.09628,6.0000000000004494e-05,-8.494799649175498,2024-09-04 09:00:00+00:00,0
19919788.0,18270653.4,-0.000329145865385,-0.0001614078222905,1.684661362873507e-06,0.0013500099999999,0.0010719999999999,-0.0002400016598344,63.98110096709896,0.0963205586671791,0.1037029355338125,6722827.0,0.09511,4.999999999999449e-05,-21.183363485951624,2024-09-04 10:00:00+00:00,0
14648876.0,16696367.8,-0.0003167603309424,-7.988677931848598e-05,1.6891449984975169e-06,0.00068001,0.0010299999999999,-6.750124487586717e-05,42.79773748114734,0.0961591508448885,0.3382303201423421,-5270912.0,0.09556,0.0,3.637089024082897,2024-09-04 11:00:00+00:00,0
10550210.0,14553135.2,-0.0003273177225233,-0.000102568542076,1.6839225589969188e-06,0.0008300099999999,0.0008639999999999,-0.0001131259336569,46.43482650523024,0.0960792640655701,0.4578258093275896,-4098666.0,0.09531,0.0002,10.403857761774908,2024-09-04 12:00:00+00:00,0
16358705.0,14934908.0,-0.0002719361029668,-3.022606979921627e-05,1.694990263763498e-06,0.00094001,0.0009099999999999,2.5155549757321927e-05,56.83868426700514,0.095976695523494,0.0638291082009806,5808495.0,0.09575,0.00044,-1.3500311979441906e-13,2024-09-04 13:00:00+00:00,0
42785347.0,20852585.2,-4.254018015620309e-05,0.0001844707395073,1.692368951385037e-06,0.00231001,0.001222,0.0004138666623179,56.83868426700501,0.0959464694536948,0.1341985532530178,26426642.0,0.09733,0.0004299999999999,3.635563422554753,2024-09-04 14:00:00+00:00,0
66739118.0,30216451.2,0.0002491518423425,0.0003212079742397,1.6950493686999004e-06,0.00186001,0.001324,0.0006128999967384,60.47424768955976,0.0961309401932022,0.1397841947086286,23953771.0,0.09854,0.0003999999999999,6.312562641343519,2024-09-04 15:00:00+00:00,0
50503532.0,37387382.4,0.0005074465955553,0.000366380244341,1.698453602510835e-06,0.0013700099999999,0.001462,0.0006246749975538,66.78681033090328,0.0964521481674419,0.226275720615182,-16235586.0,0.0992,0.00039,8.559496224398927,2024-09-04 16:00:00+00:00,0
27383287.0,40753997.8,0.0005522566319585,0.0001961962117622,1.698227305712015e-06,0.0009700099999999,0.00149,0.0002410062481653,75.3463065553022,0.096818528411783,0.0515458603519638,-23120245.0,0.09829,9.999999999996125e-06,3.5617800690499166,2024-09-04 17:00:00+00:00,0
8863670.0,39254990.8,0.0004929746012219,9.003671686062809e-05,1.6935369091018463e-06,0.00096001,0.001494,3.07546861240543e-05,78.90808662435212,0.0970147246235452,0.2708305121821602,-18519617.0,0.09769,0.0001,-10.059382095027727,2024-09-04 18:00:00+00:00,0
6427021.0,31983325.6,0.0004800087945357,0.0001260318212792,1.688828122079968e-06,0.0005200099999999,0.0011359999999999,0.000113066014593,68.8487045293244,0.0971047613404059,0.2692255918155481,-2436649.0,0.09805,9.999999999996125e-06,4.935121014462382,2024-09-04 19:00:00+00:00,0
7016628.0,20038827.6,0.0004450807270385,9.722757844199403e-05,1.687568617770015e-06,0.00064001,0.0008919999999999,6.229951094477437e-05,73.78382554378678,0.0972307931616851,0.1562475586319004,589607.0,0.09796,0.00045,-3.359598130832694,2024-09-04 20:00:00+00:00,0
5696574.0,11077436.0,0.000455374792264,0.000138930567983,1.6931153184165232e-06,0.00050001,0.0007179999999999,0.0001492246332085,70.42422741295408,0.0973280207401271,0.1799964000720118,-1320054.0,0.09837,0.0,-8.161104398475494,2024-09-04 21:00:00+00:00,0
7910898.0,7182958.2,0.0004433867749185,0.0001164064922519,1.6916966320374038e-06,0.0006300099999999,0.0006499999999999,0.0001044184749064,62.26312301447859,0.0974669513081101,0.6349105569752906,2214324.0,0.09834,0.0001999999999999,-15.532165879511195,2024-09-04 22:00:00+00:00,0
5248597.0,6459943.6,0.0003811483378133,5.55522932850494e-05,1.690503338744094e-06,0.0007200099999999,0.0006019999999999,-6.686143820183732e-06,46.73095713496739,0.0975833578003621,0.3055513117873341,-2662301.0,0.098,0.0001499999999999,-18.62948527475948,2024-09-04 23:00:00+00:00,0
7441376.0,6662814.6,0.0003081550757678,2.5478654180371985e-05,1.686789573733464e-06,0.0007200099999999,0.0006419999999999,-4.751460786511785e-05,28.10147186020791,0.0976389100936472,0.7777669754586827,2192779.0,0.09783,0.0,10.397180686952815,2024-09-05 00:00:00+00:00,0
6834168.0,6626322.6,0.0002621042862459,3.541483362300146e-05,1.6878083636910763e-06,0.00049001,0.0006139999999999,-1.0635955898841145e-05,38.49865254716072,0.0976643887478275,0.8163098712271056,-607208.0,0.09793,0.0,19.49864091247803,2024-09-05 01:00:00+00:00,0
13444712.0,8175950.2,0.0001277677968485,-7.864047752674519e-05,1.6832200931170322e-06,0.00093001,0.0006999999999999,-0.0002129769669241,57.99729345963876,0.0976998035814505,0.0645154353179046,6610544.0,0.09711,6.0000000000004494e-05,-31.97781456347693,2024-09-05 02:00:00+00:00,0
22053566.0,11004483.8,-5.8309847821347294e-05,-0.0001761550805231,1.6854693638377034e-06,0.0011100099999999,0.0007959999999999,-0.0003622327251931,26.01947889616183,0.0976211631039238,0.0,8608854.0,0.0963,0.0002999999999999,-6.990125185251429,2024-09-05 03:00:00+00:00,0
8521226.0,11659009.6,-0.000116649988596,-8.333440312008333e-05,1.6924679756111204e-06,0.0009100099999999,0.0008339999999999,-0.0001416745438948,19.0293537109104,0.0974450080234006,0.2087889144075306,-13532340.0,0.09682,0.0001999999999999,3.192310978506214,2024-09-05 04:00:00+00:00,0
8062523.0,11783239.0,-0.0001460160804798,-6.688981603740485e-05,1.693504973075439e-06,0.0004700099999999,0.0007839999999999,-9.625590792111673e-05,22.221664689416613,0.0973616736202805,0.5957320057020139,-458703.0,0.09686,0.0001499999999999,1.349174611029639,2024-09-05 05:00:00+00:00,0
22316858.0,14879777.0,-0.0001194035041882,-1.1304507232412496e-05,1.7080153023833676e-06,0.00110001,0.0009039999999999,1.5308069059166707e-05,23.57083930044625,0.0972947838042431,0.0636357851292264,14254335.0,0.09721,0.0006899999999999,12.371325841347485,2024-09-05 06:00:00+00:00,0
17072357.0,15605306.0,-5.029187945909674e-05,4.4869427065233336e-05,1.7079840644141991e-06,0.00100001,0.0009179999999999,0.0001139810517943,35.94216514179374,0.0972834792970107,0.5099949000509957,-5244501.0,0.09762,9.000000000000674e-05,10.61414340194458,2024-09-05 07:00:00+00:00,0
9698821.0,13134357.0,-2.0026260736522028e-05,2.0220170123208536e-05,1.7100554347063364e-06,0.0005900099999999,0.0008139999999999,5.048578884578325e-05,46.55630854373832,0.0973283487240759,0.627108015118387,-7373536.0,0.09748,7.999999999999674e-05,-3.838829651674459,2024-09-05 08:00:00+00:00,0
13351972.0,14100506.2,-3.585273320895477e-05,-2.3809185893231e-05,1.7108297973484515e-06,0.0006100099999999,0.0007539999999999,-3.963565836566374e-05,42.71747889206386,0.0973485688941992,0.2131112604711483,3653151.0,0.09717,0.00016,8.443923705540165,2024-09-05 09:00:00+00:00,0
8371941.0,14162389.8,-2.9778182542419818e-05,-3.301294440788416e-06,1.7139032252382375e-06,0.0004300099999999,0.0007459999999999,2.7732562257465343e-06,51.16140259760402,0.0973247597083059,0.2790632775982164,-4980031.0,0.0973,0.0001799999999999,25.1515753453141,2024-09-05 10:00:00+00:00,0
5169090.0,10732836.2,-3.837118524405159e-06,2.113887815130555e-05,1.7192843276157311e-06,0.0005800099999999,0.0006419999999999,4.707994216932021e-05,76.31297794291812,0.0973214584138651,0.4137859692074365,-3202851.0,0.09748,0.0001599999999999,-5.16232444660055,2024-09-05 11:00:00+00:00,0
21140882.0,11546541.2,2.1319143704776056e-05,2.7653694397805628e-05,1.721612368077371e-06,0.00080001,0.0006019999999999,5.280995662698684e-05,71.15065349631757,0.0973425972920164,0.287496406294928,15971792.0,0.09755,0.00049,0.5443033294827018,2024-09-05 12:00:00+00:00,0
33506745.0,16308126.0,0.0001606267426969,0.000165299868478,1.7291317938256264e-06,0.00135001,0.000754,0.0003046074674702,71.69495682580028,0.0973702509864142,0.0,12365863.0,0.09861,0.00032,8.73737784227525,2024-09-05 13:00:00+00:00,0
27378836.0,19113498.8,0.0001699891239518,5.659321934770034e-05,1.732026993170375e-06,0.0012900099999999,0.00089,6.595560060267125e-05,80.43233466807553,0.0975355508548923,0.2713157262346828,-6127909.0,0.09796,0.00028,-23.740983642316223,2024-09-05 14:00:00+00:00,0
54896773.0,28418465.2,4.790836763592099e-05,-9.095254323202018e-05,1.7312773811495317e-06,0.00245001,0.001294,-0.0002130332995479,56.6913510257593,0.09759214407424,0.4244880633140256,27517937.0,0.09691,0.0003599999999999,-14.953067454701348,2024-09-05 15:00:00+00:00,0
40248015.0,35434250.2,9.99589304426507e-05,7.317446253227167e-05,1.7404810508564837e-06,0.00182001,0.001542,0.000125225025339,41.73828357105796,0.097501191531008,0.1538453085422619,-14648758.0,0.09805,0.00039,18.541104382877272,2024-09-05 16:00:00+00:00,0
17572398.0,34720553.4,0.0002179598319189,0.0001634178675279,1.7454908300780575e-06,0.00092001,0.001566,0.0002814187690042,60.27938795393523,0.0975743659935403,0.0326083412136847,-22675617.0,0.0988,0.0001499999999999,5.025801563765512,2024-09-05 17:00:00+00:00,0
18722267.0,31763657.8,0.0002733950901479,0.0001256288185242,1.7450355877266774e-06,0.0005800099999999,0.001412,0.0001810640767531,65.30518951770074,0.0977377838610682,0.6206789538111428,1149869.0,0.09868,9.000000000000674e-05,-2.9093977213010547,2024-09-05 18:00:00+00:00,0
16927078.0,29673306.2,0.0001556481716584,-5.645502394566182e-05,1.7381373995473778e-06,0.0017900099999999,0.001512,-0.0001742019424351,62.395791796399685,0.0978634126795925,0.0111731219378619,-1795189.0,0.09744,0.00053,-13.311504924532962,2024-09-05 19:00:00+00:00,0
6157532.0,19925458.0,0.000135757735585,2.173897924709345e-05,1.7465326059828146e-06,0.00094001,0.00121,1.8485431736714464e-06,49.08428687186672,0.0978069576556468,0.3297837257050471,-10769546.0,0.09797,8.000000000001062e-05,-4.924267018105738,2024-09-05 20:00:00+00:00,0
8040642.0,13483983.4,0.0001381370276178,4.150711534747775e-05,1.7477996673232343e-06,0.0009600099999999,0.001038,4.3886407380261394e-05,44.160019853760986,0.0978286966348939,0.1770814887344836,1883110.0,0.09814,0.0006199999999999,7.639254956391667,2024-09-05 21:00:00+00:00,0
12883212.0,12546146.2,0.0001899123331852,9.863949996780086e-05,1.7576098929499542e-06,0.00115001,0.001084,0.0001504148055351,51.79927481015265,0.0978702037502414,0.0260867296806131,4842570.0,0.09861,0.00066,17.43039802308307,2024-09-05 22:00:00+00:00,0
7929121.0,10387517.0,0.0001950692040311,6.015423330545111e-05,1.7518689925240295e-06,0.00053001,0.001074,6.53111041513943e-05,69.22967283323572,0.0979688432502092,0.1886756853644315,-4954091.0,0.09842,0.0002299999999999,-13.899376902606164,2024-09-05 23:00:00+00:00,0
13415561.0,9685213.6,0.0002117521966133,7.480033553138032e-05,1.754832508632658e-06,0.0007300099999999,0.000862,9.148332811355352e-05,55.33029593062956,0.0980289974835146,0.2465719647676072,5486440.0,0.09859,0.0003799999999999,-8.964636967351865,2024-09-06 00:00:00+00:00,0
15992951.0,11652297.4,0.0002458710685712,9.949362412720042e-05,1.7477327653835403e-06,0.0010800099999999,0.0008899999999999,0.0001336124960851,46.365658963277696,0.098103797819046,0.4074036351515364,2577390.0,0.09885,0.0003899999999999,6.4384016689847385,2024-09-06 01:00:00+00:00,0
19814647.0,14007098.4,0.0002831859663915,0.0001128944742435,1.745743593358948e-06,0.0007600099999999,0.00085,0.0001502093720638,52.804060632262434,0.0982032914431732,0.5131511427481258,3821696.0,0.09905,0.0001699999999999,37.64501904835143,2024-09-06 02:00:00+00:00,0
11059811.0,13642418.2,0.000268834451095,6.450854434442155e-05,1.7459532056266346e-06,0.0006500099999999,0.0007499999999999,5.0157029047898094e-05,90.44907968061386,0.0983161859174168,0.3538407101429343,-8754836.0,0.0988,0.0001599999999999,-16.18311395991269,2024-09-06 03:00:00+00:00,0
7005881.0,13457770.2,0.0002155448177824,1.5907405098505856e-05,1.740446890218971e-06,0.00068001,0.0007799999999999,-3.738222821406123e-05,74.26596572070117,0.0983806944617612,0.4117586506080828,-4053930.0,0.0985,0.0001,-14.485631276902907,2024-09-06 04:00:00+00:00,0
11044948.0,12983647.6,0.0002052217288699,4.978641775203741e-05,1.7484197928130511e-06,0.00068001,0.0007699999999999,3.9463328839445255e-05,59.78033444379827,0.0983966018668597,0.1176453287451607,4039067.0,0.09877,0.00033,-4.904627919076972,2024-09-06 05:00:00+00:00,0
8200107.0,11425078.8,0.0001835043301143,3.38148953851064e-05,1.7490693338526786e-06,0.00055001,0.000664,1.2097496629587257e-05,54.875706524721295,0.0984463882846117,0.3818112397956373,-2844841.0,0.0987,0.00028,4.332093116084842,2024-09-06 06:00:00+00:00,0
