volume_ma_5,volume,atr_5,alt_btc_ratio,candle_range,rsi_7,ema_divergence,ema_14_slope,upper_wick_ratio,upper_wick,ema_14_prev,body_size,ema_14,open,rsi_7_prev,timestamp,binary_label
2336585.1,2291833.7,0.00254,5.589903862485987e-06,0.0016000099999999,18.80330630500493,-0.0010225611328251,-0.0005597805547875,0.374997656264644,0.0005999999999999,0.3332983541609068,0.0005999999999999,0.3327385736061192,0.3285,17.391198488356707,2024-09-03 09:00:00+00:00,0
2523731.5,2165979.2,0.00274,5.589132100203558e-06,0.0026000099999999,28.695477505788944,-0.0010630877703327,-0.0003384764808159,0.384613905331135,0.001,0.3327385736061192,0.0011999999999999,0.3324000971253033,0.329,18.80330630500493,2024-09-03 10:00:00+00:00,0
2468916.06,1529538.8,0.00262,5.589788732394366e-06,0.0016000099999999,32.35271914800576,-0.0010539938257015,-0.0002933462833737,0.374997656264644,0.0005999999999999,0.3324000971253033,0.0,0.3321067508419295,0.3302,28.695477505788944,2024-09-03 11:00:00+00:00,0
2519376.06,2236298.8,0.0026599999999999,5.582141611204598e-06,0.0021000099999999,29.999790001469776,-0.0010246163008346,-0.0002675667789239,0.8571387755296555,0.0018,0.3321067508419295,9.9999999999989e-05,0.3318391840630056,0.3302,32.35271914800576,2024-09-03 12:00:00+00:00,0
3667057.08,10111634.9,0.0033399999999999,5.55317823133585e-06,0.00880001,21.897698332927945,-0.0016480336996432,-0.001005224541734,0.1590907283059914,0.0014,0.3318391840630056,0.0058,0.3308339595212715,0.3301,29.999790001469776,2024-09-03 13:00:00+00:00,0
5104795.5200000005,9480525.9,0.0038599999999999,5.576281660483514e-06,0.0041000099999999,10.666616889121144,-0.0023133205522141,-0.0012311946028362,0.0,0.0,0.3308339595212715,0.0025999999999999,0.3296027649184353,0.3242,21.897698332927945,2024-09-03 14:00:00+00:00,0
5695559.6,5119799.6,0.0038799999999999,5.55045474231269e-06,0.0027000099999999,14.035001539464176,-0.0028086463213113,-0.001227035322458,0.4074058984966714,0.0010999999999999,0.3296027649184353,0.0011999999999999,0.3283757295959773,0.3216,10.666616889121144,2024-09-03 15:00:00+00:00,0
6013706.82,3120274.9,0.0041599999999999,5.5746170374991335e-06,0.00300001,19.672018275304737,-0.0028853198605142,-0.0008900972794635,0.2666657777807481,0.0008,0.3283757295959773,0.0012999999999999,0.3274856323165137,0.3204,14.035001539464176,2024-09-03 16:00:00+00:00,0
6075474.26,2545136.0,0.0044999999999999,5.603313806371104e-06,0.0038000099999999,22.834519809733123,-0.0026523136656456,-0.0005580843088684,0.5263144044357824,0.002,0.3274856323165137,0.0016999999999999,0.3269275480076452,0.3216,19.672018275304737,2024-09-03 17:00:00+00:00,0
4438959.159999999,1929059.4,0.0031999999999999,5.5864378690052826e-06,0.00230001,24.61525207171956,-0.0023774491834595,-0.000443673067686,0.3478245746757686,0.0008,0.3269275480076452,0.0003,0.3264838749399592,0.3233,22.834519809733123,2024-09-03 18:00:00+00:00,0
2919787.3,1884666.6,0.0030399999999999,5.597284911966372e-06,0.00340001,31.68998462683639,-0.0019678722972565,-0.0002111833253278,0.2941167820094637,0.001,0.3264838749399592,0.0013,0.3262726916146313,0.3236,24.61525207171956,2024-09-03 19:00:00+00:00,0
2167431.8600000003,1358022.4,0.00298,5.5763550182043e-06,0.00240001,52.32515549292047,-0.0016593849113161,-0.0002096922152841,0.5416644097316098,0.0012999999999999,0.3262726916146313,0.0002,0.3260629993993472,0.3249,31.68998462683639,2024-09-03 20:00:00+00:00,0
1867878.74,1622509.3,0.0029,5.557790789342184e-06,0.0026000099999999,59.99944000522662,-0.0015902219467442,-0.0003950665865796,0.0,0.0,0.3260629993993472,0.0016999999999999,0.3256679328127675,0.3248,52.32515549292047,2024-09-03 21:00:00+00:00,0
1689914.22,1655313.4,0.0027,5.543938477490711e-06,0.00280001,52.32515549292014,-0.0017605919548811,-0.0006490577083689,0.1785707908186028,0.0005,0.3256679328127675,0.0023,0.3250188751043986,0.3231,59.99944000522662,2024-09-03 22:00:00+00:00,0
2711725.2800000003,7038114.7,0.00304,5.54031268933388e-06,0.00400001,33.333090279550234,-0.0020809793950073,-0.0008691833472531,0.0749998125004604,0.0002999999999999,0.3250188751043986,0.0024,0.3241496917571454,0.3209,52.32515549292014,2024-09-03 23:00:00+00:00,0
3609202.08,6372050.6,0.00342,5.525024317457362e-06,0.0053000099999999,14.814718793489604,-0.0025465319179224,-0.0011266255676193,0.339622000713202,0.0017999999999999,0.3241496917571454,0.0027,0.323023066189526,0.3184,33.333090279550234,2024-09-04 00:00:00+00:00,0
8955572.16,28089872.8,0.00512,5.535008887184967e-06,0.01090001,10.92430548727883,-0.0029275899938865,-0.0011630754919368,0.0091743035098122,9.9999999999989e-05,0.323023066189526,0.0015,0.3218599906975892,0.3158,14.814718793489604,2024-09-04 01:00:00+00:00,0
9427671.62,3983006.6,0.00524,5.548297283523287e-06,0.0032000099999999,0.0,-0.0030776914101336,-0.0010079987596785,0.7499976562573155,0.0023999999999999,0.3218599906975892,0.0,0.3208519919379106,0.3143,10.92430548727883,2024-09-04 02:00:00+00:00,0
10364037.56,6337143.1,0.00534,5.572424037993447e-06,0.00330001,11.864336398004127,-0.0029093342836897,-0.0006869322583881,0.3939382001872762,0.0013,0.3208519919379106,0.0012999999999999,0.3201650596795225,0.3144,0.0,2024-09-04 03:00:00+00:00,0
9465747.760000002,2546665.7,0.00484,5.586129043637775e-06,0.00150001,21.428437500836807,-0.0025862576753783,-0.0004620079572696,0.3333311111259258,0.0005,0.3201650596795225,0.001,0.3197030517222529,0.3157,11.864336398004127,2024-09-04 04:00:00+00:00,0
8894747.3,3517048.3,0.00464,5.564245615401121e-06,0.0042000099999999,19.04751322810094,-0.0027217159574632,-0.0008937402296336,0.0,0.0,0.3197030517222529,0.0035999999999999,0.3188093114926192,0.3166,21.428437500836807,2024-09-04 05:00:00+00:00,1
3921029.460000001,3221283.6,0.0031599999999999,5.593759439913287e-06,0.00350001,34.710542996858706,-0.0025090399755696,-0.0005345748656825,0.4857128979631423,0.0016999999999999,0.3188093114926192,0.0018,0.3182747366269366,0.313,19.04751322810094,2024-09-04 06:00:00+00:00,0
4580413.5600000005,7279927.1,0.0040399999999999,5.660310858915166e-06,0.0076000099999999,67.51562254181047,-0.0015404992548198,0.0003900351164084,0.1315787742384551,0.001,0.3182747366269366,0.0063999999999999,0.318664771743345,0.3148,34.710542996858706,2024-09-04 07:00:00+00:00,0
3861084.400000001,2740497.3,0.0039199999999999,5.697126658132423e-06,0.0027000099999999,77.71051567854838,-0.0005912644778385,0.0006446971008873,0.07407379972666,0.0001999999999999,0.318664771743345,0.0023,0.3193094688442324,0.3212,67.51562254181047,2024-09-04 08:00:00+00:00,0
4093448.900000001,3708488.2,0.0042599999999999,5.685814740324529e-06,0.00320001,70.49153363894224,-0.0001528863902061,0.000332070820769,0.4999984375048741,0.0015999999999999,0.3193094688442324,0.0016,0.3196415396650015,0.3234,77.71051567854838,2024-09-04 09:00:00+00:00,0
4036685.020000001,3233228.9,0.0042,5.636202772225317e-06,0.00400001,56.0973694236166,-0.000282844420238,-0.0001922052886668,0.0499998750003208,0.0002,0.3196415396650015,0.0035999999999999,0.3194493343763346,0.3218,70.49153363894224,2024-09-04 10:00:00+00:00,0
4807221.4,7073965.5,0.00452,5.61221784243367e-06,0.0051000099999999,51.98001789102717,-0.0004395556590842,-0.0002599112501779,0.3725482891210047,0.0019,0.3194493343763346,0.0006999999999999,0.3191894231261566,0.3182,56.0973694236166,2024-09-04 11:00:00+00:00,0
3852623.540000001,2506937.8,0.00378,5.620142335714193e-06,0.00390001,64.91201498005562,-0.0004567661090314,-0.0001452564168208,0.5897420775844204,0.0023,0.3191894231261566,0.0005,0.3190441667093358,0.3176,51.98001789102717,2024-09-04 12:00:00+00:00,1
3772155.28,2338156.0,0.0037,5.629314922995221e-06,0.0023000099999999,60.38933589262902,-0.0004643940311961,-0.0001392222279114,0.2173903591723545,0.0005,0.3190441667093358,9.9999999999989e-05,0.3189049444814243,0.3181,64.91201498005562,2024-09-04 13:00:00+00:00,1
4458397.020000001,7139696.9,0.0047199999999999,5.6110907285723975e-06,0.0083000099999999,55.47416911008485,9.446095377008136e-05,0.0005060074024767,0.1204817825520697,0.001,0.3189049444814243,0.0046999999999999,0.3194109518839011,0.318,60.38933589262902,2024-09-04 14:00:00+00:00,0
4892363.340000002,5403060.5,0.0047199999999999,5.607733856263116e-06,0.00400001,58.503122774245305,0.000839567995539,0.0008785397488131,0.0499998750003069,0.0001999999999999,0.3194109518839011,0.0032,0.3202894916327143,0.3228,55.47416911008485,2024-09-04 15:00:00+00:00,0
4773382.8,6479062.8,0.0044599999999999,5.586748089710538e-06,0.0038000099999999,66.91694103865629,0.0013309019728375,0.0008014011156381,0.7894716066536737,0.003,0.3202894916327143,0.0003999999999999,0.3210908927483524,0.3259,58.503122774245305,2024-09-04 16:00:00+00:00,0
5103552.180000002,4157784.7,0.0044999999999999,5.568609834479422e-06,0.00410001,64.96317172102044,0.0011392389923204,0.0001612143002196,0.0243901844141949,0.0001,0.3210908927483524,0.004,0.3212521070485721,0.3263,66.91694103865629,2024-09-04 17:00:00+00:00,0
5073402.600000001,2187408.1,0.0044999999999999,5.573468280031156e-06,0.0023000099999999,64.49242648769183,0.0008833500885735,3.3052393523747003e-05,0.4347807183447091,0.001,0.3212521070485721,0.0007999999999999,0.3212851594420958,0.3223,64.96317172102044,2024-09-04 18:00:00+00:00,0
4032930.78,1937337.8,0.0032399999999999,5.565123572096253e-06,0.00200001,66.89157551281862,0.0008742439648523,0.0002419787410539,0.149999250003761,0.0003,0.3212851594420958,0.0014,0.3215271381831497,0.3217,64.49242648769183,2024-09-04 19:00:00+00:00,0
3275430.900000001,1615561.1,0.0028399999999999,5.572973130345037e-06,0.00200001,68.21160431706616,0.000885850185605,0.0002630482422467,0.1999990000050055,0.0004,0.3215271381831497,0.0004,0.3217901864253965,0.3231,66.89157551281862,2024-09-04 20:00:00+00:00,0
2326414.380000001,1733980.2,0.00252,5.588640275387263e-06,0.0022000099999999,58.6203359117661,0.0010038658895741,0.0003879751432804,0.227271694219574,0.0005,0.3217901864253965,0.0010999999999999,0.3221781615686769,0.3236,68.21160431706616,2024-09-04 21:00:00+00:00,0
2309600.2200000007,4073713.9,0.0021599999999999,5.587381188588049e-06,0.00230001,42.8567857172616,0.0010587805675016,0.0003495784575097,0.6956491493515372,0.0016,0.3221781615686769,9.9999999999989e-05,0.3225277400261867,0.3247,58.6203359117661,2024-09-04 22:00:00+00:00,0
2421915.720000001,2748985.6,0.00216,5.5734860076348646e-06,0.00230001,33.67322886469175,0.0008608490892377,7.630132984176585e-05,0.1304342155034192,0.0003,0.3225277400261867,0.0016999999999999,0.3226040413560285,0.3248,42.8567857172616,2024-09-04 23:00:00+00:00,0
2975007.8800000004,4702798.6,0.0021,5.558836334168136e-06,0.0017000099999999,50.768684029556965,0.0006218319920582,-2.7205514137096376e-05,0.4117622837512644,0.0006999999999999,0.3226040413560285,0.0006999999999999,0.3225768358418914,0.3231,33.67322886469175,2024-09-05 00:00:00+00:00,0
3127983.3200000008,2380438.3,0.00232,5.590983694285564e-06,0.00310001,68.8305430989591,0.0006790764791563,0.0002430885544145,0.3225796045819161,0.001,0.3225768358418914,0.0019,0.3228199243963059,0.3225,50.768684029556965,2024-09-05 01:00:00+00:00,0
3189249.4200000004,2040310.7,0.00236,5.600333766719319e-06,0.00240001,49.999527031501046,0.0005419828464648,3.734341382588546e-05,0.2499989583376909,0.0006,0.3228199243963059,0.0011999999999999,0.3228572678101318,0.3243,68.8305430989591,2024-09-05 02:00:00+00:00,0
2959008.8000000007,2922510.8,0.00256,5.600728934870874e-06,0.00330001,32.673040879914566,7.31392236665851e-05,-0.0003809690413508,0.0303029384759404,9.9999999999989e-05,0.3228572678101318,0.003,0.3224762987687809,0.323,49.999527031501046,2024-09-05 03:00:00+00:00,0
2701291.3200000003,1460398.2,0.00256,5.618252503216424e-06,0.00230001,33.980351589843664,-7.071377194117767e-05,-0.0001435065025041,0.2173903591723493,0.0005,0.3224762987687809,0.0013,0.3223327922662768,0.3201,32.673040879914566,2024-09-05 04:00:00+00:00,0
2067315.460000001,1532919.3,0.0026,5.621121710135801e-06,0.00190001,33.980351589843664,-0.0001501944266881,-0.0001110389688369,0.5789443213456679,0.0010999999999999,0.3223327922662768,0.0,0.3222217532974399,0.3215,33.980351589843664,2024-09-05 05:00:00+00:00,0
2193252.7400000007,3010124.7,0.00264,5.659414966543387e-06,0.0033000099999999,44.564878310708494,-0.0001268503713841,-1.6233772991980366e-05,0.2121205693316035,0.0006999999999999,0.3222217532974399,0.0005,0.3222055195244479,0.3216,33.980351589843664,2024-09-05 06:00:00+00:00,0
2510399.380000001,3626043.9,0.00274,5.6687854627146136e-06,0.00290001,57.69191938131179,0.0001142182769429,0.0002392640634069,0.2068958382902082,0.0005999999999999,0.3222055195244479,0.0019,0.3224447835878549,0.3221,44.564878310708494,2024-09-05 07:00:00+00:00,0
2818550.960000001,4463268.7,0.00264,5.687320188056978e-06,0.00280001,48.83681179339218,0.0002904389557907,0.0002340288549527,0.6785690051106946,0.0019,0.3224447835878549,0.0002999999999999,0.3226788124428076,0.3239,57.69191938131179,2024-09-05 08:00:00+00:00,0
3243551.460000001,3585400.7,0.00262,5.6992446784161135e-06,0.0022000099999999,53.84567061577648,0.0003369677651821,0.0001361583409589,0.0,0.0,0.3226788124428076,0.0005,0.3228149707837666,0.3242,48.83681179339218,2024-09-05 09:00:00+00:00,1
3570760.100000001,3168962.5,0.003,5.7494143136460525e-06,0.00380001,93.24236122090738,0.0006709792324471,0.0004780038954977,0.0263157202217858,9.9999999999989e-05,0.3228149707837666,0.0026,0.3232929746792644,0.3238,53.84567061577648,2024-09-05 10:00:00+00:00,1
3879047.020000001,4551559.3,0.0029,5.774453106907985e-06,0.00280001,92.85621429499992,0.0009823873784211,0.0005476033760981,0.0714283163274332,0.0001999999999999,0.3232929746792644,0.0009,0.3238405780553625,0.3265,93.24236122090738,2024-09-05 11:00:00+00:00,1
5666723.980000001,12564428.7,0.0036,5.866365465391267e-06,0.00640001,95.79775581152042,0.0017353897606902,0.0011412562592849,0.0937498535158606,0.0006,0.3238405780553625,0.0049999999999999,0.3249818343146474,0.3274,92.85621429499992,2024-09-05 12:00:00+00:00,0
7982119.9,16040248.3,0.0046,5.932109176059318e-06,0.00780001,97.09262811139722,0.0028553283171421,0.0017757554247136,0.2307689349116241,0.0018,0.3249818343146474,0.0059,0.3267575897393611,0.3324,95.79775581152042,2024-09-05 13:00:00+00:00,0
9815160.66,12750604.5,0.0062,5.836485406753172e-06,0.01020001,62.97853580861675,0.0025314441015977,0.0004456547014185,0.1568625913111888,0.0016,0.3267575897393611,0.0082999999999999,0.3272032444407797,0.3384,97.09262811139722,2024-09-05 14:00:00+00:00,0
10932512.44,8755721.4,0.00652,5.820350539454312e-06,0.00540001,52.89841656198695,0.001734871224774,-0.0001870992587706,0.1481478738002375,0.0008,0.3272032444407797,0.0044,0.327016145182009,0.3302,62.97853580861675,2024-09-05 15:00:00+00:00,0
10988523.46,4831614.4,0.00686,5.767284991568297e-06,0.00450001,52.14272678604024,0.0010542698140127,-0.0002821526909345,0.4666656296319317,0.0020999999999999,0.327016145182009,0.001,0.3267339924910745,0.3259,52.89841656198695,2024-09-05 16:00:00+00:00,0
9248506.180000002,3864342.3,0.00656,5.794746885279382e-06,0.0049000099999999,52.816771226268095,0.0009384032365508,0.00016880100119,0.0612243648482287,0.0002999999999999,0.3267339924910745,0.003,0.3269027934922646,0.325,52.14272678604024,2024-09-05 17:00:00+00:00,0
7163357.32,5614504.0,0.00596,5.763144487638065e-06,0.00480001,47.45751450759269,0.0005868098533155,-0.0001337057989685,0.395832508682274,0.0019,0.3269027934922646,0.0021999999999999,0.326769087693296,0.3281,52.816771226268095,2024-09-05 18:00:00+00:00,0
6010954.9,6988592.4,0.0051,5.74206105207616e-06,0.00590001,31.578869806284743,-0.0001279528408978,-0.0006492116924394,0.0,0.0,0.326769087693296,0.004,0.3261198760008566,0.3259,47.45751450759269,2024-09-05 19:00:00+00:00,0
4629911.340000001,1850503.6,0.00438,5.735016222768924e-06,0.00180001,13.596449484584896,-0.0006116168307733,-0.0005893168001142,0.8888839506447324,0.0016,0.3261198760008566,9.9999999999989e-05,0.3255305592007424,0.3218,31.578869806284743,2024-09-05 20:00:00+00:00,0
4218250.900000001,2773312.2,0.00428,5.77553935309685e-06,0.00400001,33.13940001406962,-0.0006022778631666,-0.0001640745600989,0.0499998750003208,0.0002,0.3255305592007424,0.0025999999999999,0.3253664846406434,0.3217,13.596449484584896,2024-09-05 21:00:00+00:00,0
3858744.620000001,2066810.9,0.00402,5.785621856318377e-06,0.0036000099999999,45.454304408991845,-0.00054113160545,-0.0001021979520857,0.0555554012349905,0.0001999999999999,0.3253664846406434,0.0003,0.3252642866885576,0.3243,33.13940001406962,2024-09-05 22:00:00+00:00,0
3020952.780000001,1425544.8,0.00346,5.786756852972588e-06,0.00200001,50.780972291557696,-0.0004250154844192,-2.190489180770028e-05,0.3499982500087388,0.0006999999999999,0.3252642866885576,0.0005999999999999,0.3252423817967499,0.3245,45.454304408991845,2024-09-05 23:00:00+00:00,0
2252975.320000001,3148705.1,0.0027399999999999,5.781211064041864e-06,0.0023000099999999,33.999762001665914,-0.0003703728229352,-5.898423956668397e-05,0.2608684310068206,0.0005999999999999,0.3252423817967499,0.0003,0.3251833975571833,0.3251,50.780972291557696,2024-09-06 00:00:00+00:00,0
2272057.920000001,1945916.6,0.00322,5.776270050083992e-06,0.00420001,54.08124635844417,-0.0001008426655395,0.0002022136590422,0.3095230725641157,0.0013,0.3251833975571833,0.0019,0.3253856112162255,0.3248,33.999762001665914,2024-09-06 01:00:00+00:00,0
2201042.560000001,2418235.4,0.0028399999999999,5.773908139165991e-06,0.0021000099999999,92.53634663518368,0.0001827133589523,0.0002952518378366,0.285712925176543,0.0005999999999999,0.3253856112162255,0.0009,0.3256808630540621,0.3267,54.08124635844417,2024-09-06 02:00:00+00:00,0
2111338.820000001,1618292.2,0.00246,5.792747578992012e-06,0.00170001,95.52139007502876,0.000384267662907,0.0002825515927917,0.4117622837512836,0.0007,0.3256808630540621,9.9999999999989e-05,0.3259634146468538,0.3277,92.53634663518368,2024-09-06 03:00:00+00:00,0
2328399.0400000005,2510845.9,0.00286,5.859210038544272e-06,0.00400001,96.20167922562686,0.0009458023717139,0.0007515447137528,0.0249999375001534,9.9999999999989e-05,0.3259634146468538,0.0039,0.3267149593606067,0.3277,95.52139007502876,2024-09-06 04:00:00+00:00,0
2383261.7,3423018.4,0.00328,5.808003786797227e-06,0.0044000099999999,65.76535102931777,0.0008709398533813,0.0001846720852524,0.0681816632234857,0.0002999999999999,0.3267149593606067,0.0035,0.3268996314458591,0.3316,96.20167922562686,2024-09-06 05:00:00+00:00,0
2580006.8800000004,2929642.5,0.0033399999999999,5.757574737271888e-06,0.00450001,49.27511237261848,0.0004199145546857,-0.0002666175261145,0.0888886913584661,0.0004,0.3268996314458591,0.0031999999999999,0.3266330139197446,0.3281,65.76535102931777,2024-09-06 06:00:00+00:00,0
3771183.92,8374120.6,0.0042799999999999,5.732534183303829e-06,0.0068000099999999,36.756617677662966,-0.0004705823746225,-0.0008977351892993,0.0441175821800215,0.0002999999999999,0.3266330139197446,0.005,0.3257352787304453,0.3249,49.27511237261848,2024-09-06 07:00:00+00:00,0
4499257.320000001,5258659.2,0.0045999999999999,5.7114164330680615e-06,0.0033000099999999,27.37419462605457,-0.0011853859661855,-0.0009513704973926,0.2727264462834854,0.0008999999999999,0.3257352787304453,0.0013,0.3247839082330526,0.3199,36.756617677662966,2024-09-06 08:00:00+00:00,0
4405481.700000001,2041967.8,0.0042799999999999,5.721968170970547e-06,0.00240001,28.571318681741246,-0.0014704954351619,-0.0006645210977403,0.0833329861125713,0.0002,0.3247839082330526,0.0012999999999999,0.3241193871353123,0.3185,27.37419462605457,2024-09-06 09:00:00+00:00,0
