atr_5,candle_range,volume_ma_5,ema_divergence,alt_btc_ratio,body_size,volume,ema_7,rsi_7,ema_14_prev,lower_wick,ema_14,ema_14_slope,upper_wick,ema_7_slope,timestamp,binary_label
0.113,0.1160000099999996,178928.914,0.0273631862018701,0.0001091106507759,0.0599999999999996,204521.17,6.190353634400593,58.753696994781045,6.163450517152373,0.0259999999999998,6.162990448198723,-0.0004600689536493,0.0300000000000002,-0.0101178781335304,2024-09-04 10:00:00+00:00,0
0.1088,0.0750000100000001,150629.36,0.0230901706948847,0.0001093277711982,0.0209999999999999,113777.34,6.1890152258004445,56.5624876269558,6.162990448198723,0.0019999999999997,6.16592505510556,0.0029346069068365,0.0520000000000004,-0.0013384086001488,2024-09-04 11:00:00+00:00,0
0.0982000000000001,0.08000001,119132.95799999998,0.0237430382588472,0.0001099116801964,0.0419999999999998,46562.1,6.197011419350333,59.94235102027499,6.16592505510556,0.0020000000000006,6.173268381091486,0.0073433259859259,0.0359999999999995,0.0079961935498884,2024-09-04 12:00:00+00:00,0
0.0935999999999999,0.0850000099999999,116417.08599999998,0.0301426342334618,0.0001111524163568,0.056,88688.03,6.21750856451275,63.32452656275233,6.173268381091486,0.0220000000000002,6.187365930279288,0.0140975491878023,0.0069999999999996,0.0204971451624169,2024-09-04 13:00:00+00:00,0
0.1163999999999999,0.2240000100000002,170406.61599999998,0.0532476171425129,0.0001121522627805,0.1720000000000006,398484.44,6.275631423384563,69.31566257815365,6.187365930279288,0.0299999999999993,6.22238380624205,0.0350178759627617,0.0220000000000002,0.0581228588718127,2024-09-04 14:00:00+00:00,0
0.1939999999999999,0.5040000099999996,614605.534,0.0607742687953116,0.0001101076822513,0.0490000000000003,2425515.76,6.306973567538422,60.66944718229845,6.22238380624205,0.2509999999999994,6.24619929874311,0.0238154925010602,0.2039999999999997,0.031342144153859,2024-09-04 15:00:00+00:00,0
0.2221999999999999,0.2180000099999999,678943.236,0.0707574500764538,0.0001106391852764,0.0609999999999999,435465.85,6.3457301756538165,76.30433621455754,6.24619929874311,0.0270000000000001,6.274972725577363,0.0287734268342525,0.1299999999999999,0.0387566081153947,2024-09-04 16:00:00+00:00,0
0.2355999999999999,0.1470000100000002,712759.352,0.0634546029066482,0.0001099554234769,0.0990000000000002,215642.68,6.3502976317403625,70.48191780374646,6.274972725577363,0.0220000000000002,6.286843028833714,0.0118703032563516,0.0259999999999998,0.004567456086546,2024-09-04 17:00:00+00:00,0
0.2318000000000001,0.0660000100000007,707123.468,0.0610259321493869,0.0001109839624533,0.0380000000000002,60508.61,6.363223223805273,71.2328669544018,6.286843028833714,0.0060000000000002,6.302197291655886,0.0153542628221714,0.0220000000000002,0.01292559206491,2024-09-04 18:00:00+00:00,0
0.1958,0.0440000099999996,641082.2119999999,0.0614964317521868,0.0001108718676372,0.0340000000000006,68278.16,6.381667417853955,71.17646081891712,6.302197291655886,0.0039999999999995,6.320170986101768,0.0179736944458825,0.0059999999999993,0.0184441940486825,2024-09-04 19:00:00+00:00,0
