volume,alt_btc_ratio,volume_ma_5,atr_5,ema_14_prev,ema_14,ema_14_slope,candle_range,ema_7_prev,open,upper_wick,lower_wick,ema_divergence,low,body_size,timestamp,binary_label
88948.596,0.0022608621132916,120089.9698,1.8119999999999947,131.25869609886007,131.34553661901208,0.086840520152009,1.7100000099999797,131.7239642586725,132.54,0.8799999999999955,0.1999999999999886,0.4249365749923015,131.71,0.6299999999999955,2024-09-02 16:00:00+00:00,0
68010.196,0.0022787705029957,113711.3718,1.9339999999999973,131.34553661901208,131.6114650698105,0.2659284507984125,1.780000010000001,131.77047319400438,131.91,0.3199999999999932,0.0300000000000011,0.5513898256928087,131.88,1.4300000000000068,2024-09-02 17:00:00+00:00,0
78300.448,0.0022788355711049,108652.117,1.847999999999996,131.6114650698105,131.83393639383576,0.222471324025264,1.3600000100000136,132.1628548955033,133.34,0.5300000000000011,0.7700000000000102,0.6082047777917126,132.51,0.0600000000000022,2024-09-02 18:00:00+00:00,0
51119.17,0.0022766944347526,80376.2258,1.3319999999999936,131.83393639383576,131.996078207991,0.162141814155234,0.7200000099999989,132.44214117162747,133.28,0.25,0.2400000000000091,0.598027670729607,132.81,0.2299999999999897,2024-09-02 19:00:00+00:00,0
95613.86,0.0022813262815296,76398.454,1.5519999999999985,131.996078207991,132.3406011135922,0.3445229056011953,2.1900000099999977,132.5941058787206,133.04,0.4199999999999875,0.2299999999999897,0.7499782954482725,132.81,1.5400000000000205,2024-09-02 20:00:00+00:00,0
95928.218,0.0022722576930242,77794.3784,1.452000000000004,132.3406011135922,132.58452096511323,0.2439198515210421,1.210000010000008,133.09057940904046,134.58,0.4699999999999988,0.3299999999999841,0.7759135916671198,133.84,0.410000000000025,2024-09-02 21:00:00+00:00,0
83337.907,0.0022712724972657,80859.9206,1.2840000000000031,132.58452096511323,132.8799181697648,0.2953972046515787,0.9400000099999978,133.36043455678035,134.17,0.1299999999999954,0.1799999999999784,0.8404077478204783,133.99,0.6300000000000239,2024-09-02 22:00:00+00:00,0
76453.317,0.0022820081062528,80490.4944,1.1739999999999953,132.8799181697648,133.1545957471295,0.2746775773646845,0.8100000099999739,133.72032591758528,134.8,0.4499999999999886,0.2199999999999988,0.870648691059472,134.58,0.1399999999999863,2024-09-02 23:00:00+00:00,0
62776.614,0.0022786800564784,82821.98319999999,1.221999999999991,133.1545957471295,133.40464964751223,0.2500539003827384,0.9600000099999796,134.02524443818896,134.95,0.1399999999999863,0.7399999999999807,0.8717836811295001,134.21,0.0800000000000125,2024-09-03 00:00:00+00:00,0
54830.271,0.0022805950224632,74665.2654,0.9759999999999934,133.40464964751223,133.6760296945106,0.2713800469983596,0.960000010000008,134.27643332864173,135.03,0.0300000000000011,0.5200000000000102,0.8912953019707288,134.51,0.4099999999999966,2024-09-03 01:00:00+00:00,0
216784.091,0.0022892882788541,98836.44,1.28599999999999,133.6760296945106,133.95655906857584,0.280529374065253,2.760000009999991,134.56732499648132,135.45,2.3499999999999943,0.079999999999984,0.9139346787851536,135.37,0.3300000000000125,2024-09-03 02:00:00+00:00,0
67506.726,0.0022924671029871,95670.2038,1.255999999999989,133.95655906857584,134.16368452609908,0.207125457523233,0.7900000099999921,134.870493747361,135.78,0.4199999999999875,0.0999999999999943,0.8666857844216622,135.41,0.2700000000000102,2024-09-03 03:00:00+00:00,0
98480.536,0.0022831177713467,100075.6476,1.3719999999999914,134.16368452609908,134.2658599226192,0.1021753965201242,1.3900000099999863,135.03037031052074,135.5,0.3899999999999863,0.4300000000000068,0.739417810271334,134.5,0.5699999999999932,2024-09-03 04:00:00+00:00,0
61383.953,0.0022812827357821,99797.1154,1.3799999999999957,134.2658599226192,134.36641193293664,0.1005520103174433,1.00000001,135.00527773289053,134.93,0.4799999999999897,0.4300000000000068,0.642546366731267,134.5,0.0900000000000034,2024-09-03 05:00:00+00:00,0
81162.594,0.0022701261652884,105063.58,1.4839999999999975,134.36641193293664,134.27622367521178,-0.0901882577248613,1.480000010000018,135.0089582996679,135.02,0.0,0.1500000000000056,0.402995049539129,133.54,1.3300000000000125,2024-09-03 06:00:00+00:00,0
96287.508,0.0022770334280687,80964.26339999998,1.1660000000000026,134.27622367521178,134.3193938518502,0.0431701766384264,1.170000010000016,134.6792187247509,133.69,0.2600000000000193,0.0,0.3400201917129664,133.69,0.9099999999999966,2024-09-03 07:00:00+00:00,0
100893.333,0.0022660694122814,87641.5848,1.3819999999999992,134.3193938518502,134.17280800493683,-0.1465858469133536,1.870000009999976,134.65941404356315,134.6,0.039999999999992,0.4499999999999886,0.1267525277355332,132.77,1.3799999999999957,2024-09-03 08:00:00+00:00,0
68318.393,0.0022687434181472,81609.1562,1.276000000000005,134.17280800493683,134.09243360427865,-0.0803744006582292,0.8600000100000137,134.2995605326724,133.22,0.4900000000000091,0.0200000000000102,0.0247367952256638,133.2,0.3499999999999943,2024-09-03 09:00:00+00:00,0
54436.458,0.0022664590800038,80219.65719999999,1.272000000000003,134.09243360427865,134.0667757903748,-0.0256578139038197,0.9800000099999898,134.1171703995043,133.58,0.5199999999999818,0.1400000000000147,-0.0038979907465943,133.44,0.3199999999999932,2024-09-03 10:00:00+00:00,0
55611.744,0.0022745124593716,75109.4872,1.148000000000002,134.0667757903748,134.10587235165818,0.0390965612833724,0.8600000100000137,134.0628777996282,133.89,0.1699999999999875,0.2199999999999988,0.031285998062998,133.67,0.4700000000000273,2024-09-03 11:00:00+00:00,0
74261.01,0.0022729344258164,70704.18759999999,1.151999999999998,134.10587235165818,134.14642270477043,0.0405503531122519,1.1900000099999977,134.13715834972118,134.36,1.0900000000000034,0.0500000000000113,0.0589460575204441,134.31,0.0499999999999829,2024-09-03 12:00:00+00:00,0
167619.929,0.0022531211584309,84049.5068,1.4939999999999998,134.14642270477043,133.80423301080106,-0.3421896939693738,3.580000009999984,134.20536876229087,134.41,0.3199999999999932,0.4300000000000068,-0.2552064390828832,131.15,2.829999999999984,2024-09-03 13:00:00+00:00,0
246173.296,0.0022592957100777,119620.4874,1.6139999999999983,133.80423301080106,133.33700194269426,-0.4672310681067984,1.4500000099999886,133.54902657171817,131.57,0.0,0.1800000000000068,-0.600232013905611,130.12,1.2699999999999818,2024-09-03 14:00:00+00:00,0
179149.032,0.0022485924642702,144563.00220000002,1.7199999999999989,133.33700194269426,132.86540168366835,-0.4716002590259052,1.5100000099999908,132.73676992878865,130.3,0.5199999999999818,0.4900000000000091,-0.8628242370768646,129.31,0.5,2024-09-03 15:00:00+00:00,0
131714.586,0.002251334303736,159783.5706,1.813999999999993,132.86540168366835,132.47268145917923,-0.3927202244891248,1.330000009999984,132.0025774465915,129.81,0.7199999999999989,0.5,-0.9907483742356078,129.31,0.1099999999999852,2024-09-03 16:00:00+00:00,0
71321.91,0.0022558840861035,159195.7506,1.9039999999999904,132.47268145917923,132.16432393128866,-0.3083575278905641,1.6400000099999863,131.48193308494362,129.91,1.3400000000000034,0.0499999999999829,-1.0128741175809637,129.86,0.25,2024-09-03 17:00:00+00:00,0
64204.483,0.0022615060594551,138512.6614,1.489999999999992,132.16432393128866,132.00908074045017,-0.1552431908384903,1.5100000099999908,131.1514498137077,130.17,0.25,0.4299999999999784,-0.8954933801693983,129.74,0.8300000000000125,2024-09-03 18:00:00+00:00,0
107550.063,0.0022559694035764,110788.0148,1.4819999999999935,132.00908074045017,131.86786997505683,-0.141210765393339,1.420000010000016,131.11358736028075,130.99,1.2199999999999989,0.1599999999999966,-0.7951794548462487,130.79,0.0400000000000204,2024-09-03 19:00:00+00:00,0
112748.067,0.002242907192416,97507.8218,1.481999999999999,131.86786997505683,131.69882064504927,-0.1690493300075672,1.5100000100000193,131.0726905202106,130.96,0.6500000000000057,0.5,-0.7443027548913221,130.1,0.3600000000000136,2024-09-03 20:00:00+00:00,0
99084.35,0.0022384256125567,90981.7746,1.4939999999999998,131.69882064504927,131.4896445590427,-0.209176086006579,1.3900000099999863,130.95451789015794,130.61,0.0899999999999749,0.8199999999999932,-0.7412561414242305,129.31,0.4800000000000182,2024-09-03 21:00:00+00:00,0
72462.649,0.0022377948673636,91209.9224,1.3640000000000043,131.4896445590427,131.22302528450368,-0.2666192745390106,0.9900000100000091,130.74838841761846,130.13,0.25,0.1000000000000227,-0.789233971289832,129.39,0.6399999999999864,2024-09-03 22:00:00+00:00,0
282620.329,0.0022185603780145,134893.0916,1.5480000000000076,131.22302528450368,130.73195524656987,-0.4910700379338095,2.4300000100000068,130.43379131321385,129.49,0.0900000000000034,0.3900000000000005,-1.0216117616595,127.15,1.9500000000000028,2024-09-03 23:00:00+00:00,0
269554.21,0.0022173600919285,167293.92100000003,1.7460000000000009,130.73195524656987,130.1943612136939,-0.5375940328759725,2.4100000099999823,129.71034348491037,127.54,1.34999999999998,0.2199999999999988,-1.236603600011108,126.48,0.8400000000000034,2024-09-04 00:00:00+00:00,0
708084.921,0.0022335513113638,286361.2918,2.451999999999998,130.1943612136939,129.74577971853472,-0.4485814951591749,5.040000010000006,128.9577576136828,126.7,0.8100000000000023,4.1000000000000085,-1.3199615082726268,122.6,0.1299999999999954,2024-09-04 01:00:00+00:00,0
128990.797,0.0022445625186127,292342.5812,2.452000000000001,129.74577971853472,129.39967575606343,-0.3461039624712896,1.3900000100000005,128.4258182102621,126.84,0.4499999999999886,0.6300000000000097,-1.292812098366852,126.21,0.3100000000000023,2024-09-04 02:00:00+00:00,0
93776.49,0.0022540340502114,296605.3494,2.4480000000000017,129.39967575606343,129.17305232192163,-0.2266234341417998,0.9700000100000132,128.10686365769658,127.15,0.3200000000000074,0.1000000000000085,-1.1679045786491995,127.05,0.5499999999999972,2024-09-04 03:00:00+00:00,0
62055.001,0.0022545595653861,252492.2838,2.1680000000000006,129.17305232192163,128.9926453456654,-0.1804069762562221,1.030000010000001,128.00514774327243,127.7,0.1300000000000096,0.7800000000000011,-1.0337845382110942,126.92,0.1199999999999903,2024-09-04 04:00:00+00:00,0
95560.975,0.0022552083027788,217693.6368,1.9400000000000035,128.9926453456654,128.70829263291003,-0.2843527127553784,1.260000010000005,127.95886080745431,127.81,0.0,0.3100000000000023,-1.0241470273192874,126.55,0.9500000000000028,2024-09-04 05:00:00+00:00,1
141314.567,0.0022781953551184,104339.566,1.3400000000000003,128.70829263291003,128.6418536151887,-0.0664390177213363,2.040000009999992,127.68414560559074,126.85,0.6799999999999784,0.0,-0.8262444109956277,126.85,1.3600000000000136,2024-09-04 06:00:00+00:00,0
206186.254,0.0022961970887815,119778.6574,1.727999999999997,128.6418536151887,128.8629397998302,0.2210861846415071,3.330000009999984,127.81560920419308,128.2,1.1399999999999864,0.0899999999999749,-0.4262328966854056,128.11,2.1000000000000227,2024-09-04 07:00:00+00:00,0
98252.684,0.0022880083320697,120673.8962,1.7279999999999944,128.8629397998302,129.00388115985282,0.140941360022623,0.9700000099999988,128.4367069031448,130.29,0.4200000000000159,0.1799999999999784,-0.1963509824942377,129.74,0.3700000000000045,2024-09-04 08:00:00+00:00,0
88030.035,0.0022896977383426,125868.90299999998,1.7519999999999951,129.00388115985282,129.0820303385391,0.0781491786862886,1.1500000100000056,128.8075301773586,129.91,0.7700000000000102,0.0600000000000022,-0.0788827055201579,129.53,0.3199999999999932,2024-09-04 09:00:00+00:00,0
134344.939,0.0022769763242286,133625.69580000002,1.7899999999999978,129.0820303385391,129.01109296006723,-0.070937378471882,1.460000010000008,129.00314763301895,129.6,0.25,0.160000000000025,-0.1212322353030117,128.39,1.049999999999983,2024-09-04 10:00:00+00:00,1
78279.883,0.0022701642126102,121018.759,1.625999999999999,129.01109296006723,128.93361389872493,-0.0774790613423022,1.2200000099999988,128.88986072476422,128.56,0.7700000000000102,0.3199999999999932,-0.1587183551517625,128.11,0.1299999999999954,2024-09-04 11:00:00+00:00,1
114498.287,0.0022731452779408,102681.1656,1.278000000000003,128.93361389872493,128.89713204556162,-0.0364818531633091,1.5900000100000031,128.77489554357317,128.43,0.9900000000000092,0.3700000000000045,-0.1509603878817529,128.06,0.2299999999999897,2024-09-04 12:00:00+00:00,1
151436.694,0.0022890777128695,113317.9676,1.402000000000004,128.89713204556162,128.9521811061534,0.0550490605917843,1.5900000100000031,128.74617165767987,128.65,0.1599999999999966,0.7700000000000102,-0.0650523628935104,127.88,0.6599999999999966,2024-09-04 13:00:00+00:00,1
429156.721,0.0023101627338026,181543.3048,2.138000000000005,128.9521811061534,129.47322362533296,0.5210425191795593,4.8300000100000124,128.8871287432599,129.31,0.6399999999999864,0.6400000000000148,0.407122932111946,128.67,3.550000000000012,2024-09-04 14:00:00+00:00,0
337057.736,0.0023020951594591,222085.8642,2.3220000000000027,129.47322362533296,130.05412714195523,0.5809035166222714,2.3800000099999954,129.8803465574449,132.85,0.2999999999999829,1.0999999999999943,0.8136327761284576,131.75,0.9800000000000182,2024-09-04 15:00:00+00:00,0
205654.868,0.0022923987181469,247560.8612,2.486000000000001,130.05412714195523,130.5655768563612,0.5114497144059555,2.040000009999992,130.8677599180837,133.82,1.0900000000000034,0.8799999999999955,1.0577430822015683,132.94,0.0699999999999931,2024-09-04 16:00:00+00:00,0
129206.326,0.0022911987283596,250502.469,2.477999999999997,130.5655768563612,130.83816660884636,0.2725897524851746,1.5500000099999829,131.62331993856276,133.89,0.2400000000000091,0.0300000000000011,1.0318233450757075,132.58,1.2799999999999727,2024-09-04 17:00:00+00:00,0
77991.544,0.0023058383077043,235813.439,2.3499999999999943,130.83816660884636,131.12774439433352,0.2895777854871539,0.9500000099999888,131.86998995392207,132.62,0.5200000000000102,0.039999999999992,1.0272480711080334,132.58,0.3899999999999863,2024-09-04 18:00:00+00:00,0
61442.684,0.0022940848299829,162270.6316,1.617999999999995,131.12774439433352,131.4027118084224,0.2749674140888771,1.170000010000016,132.15499246544155,133.01,0.6800000000000068,0.3100000000000023,1.011032540658789,132.7,0.1800000000000068,2024-09-04 19:00:00+00:00,0
58270.448,0.0023065390183057,106513.174,1.3839999999999977,131.4027118084224,131.73435023396607,0.331638425543673,1.210000010000008,132.41374434908118,133.19,0.2100000000000079,0.3000000000000113,1.0484580278448163,132.89,0.6999999999999886,2024-09-04 20:00:00+00:00,0
42560.006,0.0023106712564543,73894.2016,1.1499999999999944,131.73435023396607,132.0697702027706,0.3354199688045298,0.8700000099999762,132.78280826181089,133.89,0.1999999999999886,0.3099999999999738,1.079835993587551,133.58,0.3600000000000136,2024-09-04 21:00:00+00:00,0
53505.838,0.0023063429678386,58754.10400000001,1.0839999999999974,132.0697702027706,132.33646750906786,0.2666973062972602,1.2200000099999988,133.14960619635815,134.26,0.4000000000000057,0.6299999999999955,1.043237138200766,133.44,0.1899999999999977,2024-09-04 22:00:00+00:00,0
48847.201,0.0023052945529567,52925.235400000005,1.1200000000000043,132.33646750906786,132.51027184119215,0.1738043321242912,1.1300000100000238,133.37970464726862,134.07,0.2900000000000204,0.4099999999999966,0.9345066442593292,133.23,0.4300000000000068,2024-09-04 23:00:00+00:00,0
62361.835,0.0022919854649533,53109.0656,1.1860000000000013,132.51027184119215,132.56623559569985,0.0559637545077009,1.50000001,133.44477848545148,133.64,0.7400000000000091,0.0500000000000113,0.7498482683887744,132.88,0.7099999999999795,2024-09-05 00:00:00+00:00,0
54002.641,0.0023070563419145,52255.5042,1.2159999999999969,132.56623559569985,132.7387375162732,0.1725019205733531,1.3600000099999852,133.31608386408865,132.93,0.4299999999999784,0.0,0.7133253817932541,132.93,0.9300000000000068,2024-09-05 01:00:00+00:00,0
42941.037,0.0023059993943804,52331.7104,1.272000000000003,132.7387375162732,132.7789058474368,0.0401683311635849,1.1500000100000056,133.45206289806646,133.86,0.289999999999992,0.039999999999992,0.5701413261130597,133.0,0.8200000000000216,2024-09-05 02:00:00+00:00,0
133192.944,0.0023032997744656,68269.1316,1.3800000000000012,132.7789058474368,132.62171840111188,-0.1571874463249116,1.75000001,133.34904717354985,133.03,0.0,0.3199999999999932,0.2900669790505219,131.28,1.4300000000000068,2024-09-05 03:00:00+00:00,0
112063.189,0.0023324313363539,80912.32920000001,1.743999999999994,132.62171840111188,132.72948928096363,0.1077708798517562,2.950000009999989,132.9117853801624,131.6,0.8299999999999841,0.289999999999992,0.3118497541581462,131.31,1.8300000000000125,2024-09-05 04:00:00+00:00,0
73450.845,0.0023141887077871,83130.13119999999,1.7279999999999915,132.72948928096363,132.68022404350182,-0.0492652374618103,1.4200000099999874,133.04133903512178,133.43,0.1699999999999875,0.1800000000000068,0.1907802328395291,132.18,1.0699999999999932,2024-09-05 05:00:00+00:00,0
112599.544,0.0023206939732413,94849.5118,1.8119999999999947,132.68022404350182,132.60019417103493,-0.0800298724668948,1.780000010000001,132.87100427634135,132.36,0.2599999999999909,1.240000000000009,0.0730590362210819,130.84,0.2800000000000011,2024-09-05 06:00:00+00:00,0
75678.465,0.0023287510650843,101396.9974,1.8619999999999948,132.60019417103493,132.66683494823027,0.0666407771953458,1.4000000100000056,132.673253207256,132.08,0.25,0.1300000000000238,0.1131049572117319,131.95,1.0199999999999818,2024-09-05 07:00:00+00:00,0
98367.609,0.0023287839449863,94431.9304,1.8139999999999987,132.66683494823027,132.67792362179958,0.0110886735693043,1.5200000100000102,132.779939905442,133.1,0.7700000000000102,0.4000000000000057,0.094531307281926,132.35,0.3499999999999943,2024-09-05 08:00:00+00:00,0
90080.951,0.0023282919872528,90035.4828,1.4560000000000002,132.67792362179958,132.61953380555963,-0.0583898162399521,1.1600000099999963,132.7724549290815,132.75,0.0999999999999943,0.5500000000000114,0.0198073912515042,131.69,0.5099999999999909,2024-09-05 09:00:00+00:00,0
59927.687,0.0023335858096563,87330.8512,1.3800000000000068,132.61953380555963,132.60092929815167,-0.0186045074079572,1.0400000100000204,132.63934119681113,132.23,0.3200000000000216,0.4699999999999988,-0.0014234005433308,131.76,0.25,2024-09-05 10:00:00+00:00,0
67441.759,0.0023427629999712,78299.2942,1.2520000000000038,132.60092929815167,132.63147205839812,0.0305427602464476,1.1400000099999863,132.59950589760834,132.48,0.3599999999999852,0.4299999999999784,0.0256573648081541,132.05,0.3500000000000227,2024-09-05 11:00:00+00:00,0
186432.965,0.0023537820761709,100450.1942,1.4379999999999995,132.63147205839812,132.7299424506117,0.098470392213585,2.330000009999984,132.65712942320627,132.83,0.8299999999999841,0.960000000000008,0.1054046167930096,131.87,0.539999999999992,2024-09-05 12:00:00+00:00,0
183781.104,0.0023591663273633,117532.8932,1.4899999999999978,132.7299424506117,132.97128345719682,0.2413410065851167,1.780000010000001,132.8353470674047,133.38,0.4000000000000057,0.2199999999999988,0.2902268433567201,133.16,1.1599999999999966,2024-09-05 13:00:00+00:00,0
267157.965,0.0023322956377001,152948.296,1.994,132.97128345719682,132.82977899623725,-0.1415044609595668,3.680000010000007,133.26151030055354,134.55,1.0300000000000011,0.0099999999999909,0.0938537291779084,131.9,2.640000000000015,2024-09-05 14:00:00+00:00,0
268077.999,0.002333321006624,194578.3584,2.223999999999996,132.82977899623725,132.53380846340562,-0.2959705328316317,2.1900000099999977,132.92363272541516,131.91,0.4399999999999977,0.450000000000017,-0.1885839193442393,130.16,1.299999999999983,2024-09-05 15:00:00+00:00,0
130114.422,0.0023086890920386,207112.891,2.3319999999999994,132.53380846340562,132.20396733495153,-0.3298411284540918,1.6800000100000068,132.34522454406138,130.61,0.5099999999999909,0.6200000000000045,-0.4300489269054992,129.44,0.5500000000000114,2024-09-05 16:00:00+00:00,0
134822.808,0.0023110086587298,196790.8596,2.1160000000000023,132.20396733495153,132.01810502362466,-0.185862311326872,1.25000001,131.77391840804603,130.06,0.0600000000000022,0.4399999999999977,-0.4851662175901481,129.62,0.75,2024-09-05 17:00:00+00:00,0
102250.699,0.0023077335245068,180484.7786,1.980000000000001,132.01810502362466,131.8156910204747,-0.2024140031499541,1.1000000099999945,131.5329388060345,130.81,0.3299999999999841,0.4600000000000079,-0.540986915948821,130.04,0.3100000000000023,2024-09-05 18:00:00+00:00,0
255368.074,0.0022911162520306,178126.8004,1.804000000000002,131.8156910204747,131.3655988844114,-0.4500921360632901,2.800000010000012,131.27470410452588,130.5,0.1500000000000056,0.5900000000000034,-0.7995708060169875,127.85,2.0600000000000023,2024-09-05 19:00:00+00:00,0
70849.166,0.0022883017791564,138681.0338,1.5460000000000036,131.3655988844114,130.9648523664899,-0.4007465179215046,0.9000000100000057,130.56602807839442,128.44,0.5900000000000034,0.2300000000000182,-0.9503313076940856,128.13,0.079999999999984,2024-09-05 20:00:00+00:00,0
83013.835,0.0023061196140379,129260.91640000002,1.5140000000000042,130.9648523664899,130.76820538429126,-0.1966469821986436,1.5200000100000102,130.01452105879582,128.35,0.25,0.1299999999999954,-0.8848145901943951,128.22,1.1400000000000148,2024-09-05 21:00:00+00:00,0
66044.902,0.0023094363029056,115505.3352,1.5680000000000065,130.76820538429126,130.60844466638576,-0.1597607179054989,1.5200000100000102,129.88339079409687,129.49,0.3400000000000034,1.1000000000000227,-0.8034015708130937,128.39,0.079999999999984,2024-09-05 22:00:00+00:00,0
32014.607,0.0023034887860448,101458.1168,1.4720000000000084,130.60844466638576,130.448652044201,-0.1597926221847672,0.6200000100000046,129.80504309557267,129.57,0.1400000000000147,0.3199999999999932,-0.742369722521488,129.09,0.1599999999999966,2024-09-05 23:00:00+00:00,0
78535.019,0.0023039407639457,66091.5058,1.156000000000006,130.448652044201,130.3141651049742,-0.1344869392268037,1.2200000099999988,129.7062823216795,129.4,0.4399999999999977,0.7400000000000091,-0.674453363714548,128.66,0.039999999999992,2024-09-06 00:00:00+00:00,0
77299.21,0.0023043197907176,67381.51460000001,1.3420000000000016,130.3141651049742,130.31627642431098,0.0021113193367909,1.830000009999984,129.63971174125965,129.43,0.2999999999999829,0.6299999999999955,-0.5039926183662544,128.8,0.9000000000000057,2024-09-06 01:00:00+00:00,0
98247.636,0.0023130882301103,70428.2748,1.344,130.31627642431098,130.4394395677362,0.1231631434252165,1.530000010000001,129.81228380594473,130.33,0.2699999999999818,0.3500000000000227,-0.2702267132776512,129.98,0.9099999999999966,2024-09-06 02:00:00+00:00,0
47229.836,0.0023096769633137,66665.2616,1.2120000000000004,130.4394395677362,130.47418095870472,0.0347413909685201,0.8600000100000137,130.16921285445855,131.24,0.3199999999999932,0.0,-0.1722713178608046,130.7,0.5400000000000205,2024-09-06 03:00:00+00:00,0
32831.979,0.0023046343948351,66828.736,1.25,130.47418095870472,130.46829016421077,-0.0058907944939505,0.8100000100000023,130.30190964084392,130.71,0.4699999999999988,0.0600000000000022,-0.1343579335778315,130.37,0.2800000000000011,2024-09-06 04:00:00+00:00,0
61236.651,0.0023051455443972,63369.06240000001,1.2339999999999975,130.46829016421077,130.43518480898263,-0.0331053552281161,1.1400000099999863,130.33393223063294,130.43,0.2299999999999897,0.6999999999999886,-0.1297356360079504,129.52,0.2100000000000079,2024-09-06 05:00:00+00:00,0
56723.401,0.0023079917937281,59253.90059999999,1.0120000000000005,130.43518480898263,130.40916016778496,-0.0260246411976936,0.7200000099999989,130.3054491729747,130.23,0.1899999999999977,0.5199999999999818,-0.1200732880539305,129.71,0.0100000000000193,2024-09-06 06:00:00+00:00,0
202168.474,0.0022953432433241,80038.0682,1.2800000000000011,130.40916016778496,130.0999388120803,-0.3092213557046648,2.8700000100000045,130.28908687973103,130.24,0.039999999999992,0.6800000000000068,-0.3606236522820154,127.41,2.1500000000000057,2024-09-06 07:00:00+00:00,0
90162.93,0.0023041065729511,88624.68699999999,1.3399999999999976,130.0999388120803,129.89061363713623,-0.2093251749440412,1.1600000099999963,129.73931515979828,128.08,0.6500000000000057,0.0600000000000022,-0.4536272672875441,128.02,0.4499999999999886,2024-09-06 08:00:00+00:00,1
80539.207,0.0023147311515899,98166.13259999998,1.4399999999999975,129.89061363713623,129.8211984855181,-0.0694151516181591,1.3100000100000022,129.4369863698487,128.54,0.25,0.2299999999999897,-0.4009587081315544,128.31,0.8300000000000125,2024-09-06 09:00:00+00:00,1
137522.63,0.0023222609700842,113423.3284,1.5560000000000005,129.8211984855181,129.90637202078236,0.0851735352642606,1.7200000099999988,129.42023977738654,129.36,0.6099999999999852,0.0100000000000193,-0.2261921877424413,129.35,1.0999999999999943,2024-09-06 10:00:00+00:00,0
86927.667,0.0023257520791855,119464.18159999998,1.5879999999999996,129.90637202078236,129.9508557513447,0.044483730562348,0.8800000099999955,129.68017983303992,130.46,0.2199999999999988,0.4399999999999977,-0.1307208765647658,129.8,0.2199999999999988,2024-09-06 11:00:00+00:00,0
467179.555,0.0023481735675657,172466.3978,1.9139999999999984,129.9508557513447,130.43074165116542,0.4798858998207151,4.50000001,129.82013487477994,130.25,0.549999999999983,0.6500000000000057,0.3218595049195301,129.6,3.300000000000012,2024-09-06 12:00:00+00:00,0
323066.65,0.0023407753075756,219047.1418,2.413999999999999,130.43074165116542,130.48530943101002,0.0545677798446035,3.660000009999997,130.75260115608495,133.54,0.75,0.2100000000000079,0.2891414360536828,130.63,2.6999999999999886,2024-09-06 13:00:00+00:00,0
