atr_5,volume_ma_5,volume,candle_range,alt_btc_ratio,ema_divergence,ema_14_slope,ema_7_prev,rsi_7_prev,ema_7_slope,ema_14_prev,rsi_7,open,volume_slope,ema_14,timestamp,binary_label
0.5800000000000012,737.0042000000001,59.256,0.4000000099999986,0.0010676997804193,0.4045054771020133,0.0761452125744455,62.97941546049082,74.99999737499992,0.0301461348772917,62.52891090569165,68.18181601239678,63.4,-658.227,62.6050561182661,2024-09-03 04:00:00+00:00,0
0.5599999999999994,722.8812,216.664,0.3000000099999971,0.0010661305038353,0.3611225606954633,0.0659925175645241,63.00956159536811,68.18181601239678,0.0226096011579741,62.6050561182661,64.99999772500007,63.2,157.408,62.67104863583062,2024-09-03 05:00:00+00:00,0
0.4200000000000002,333.13640000000004,307.749,0.3000000100000042,0.0010697729704029,0.3092195796746892,0.0438601818892507,63.032171196526086,64.99999772500007,-0.0080427991315232,62.67104863583062,64.99999772500007,63.2,91.08500000000004,62.71490881771987,2024-09-03 06:00:00+00:00,0
0.4,397.58940000000007,686.795,0.50000001,0.0010742319664365,0.323508656022021,0.1046788243040239,63.02412839739456,64.99999772500007,0.1189679006513557,62.71490881771987,68.18181601239667,63.0,379.046,62.8195876420239,2024-09-03 07:00:00+00:00,0
0.4400000000000005,311.76220000000006,288.347,0.7000000100000029,0.0010716286816823,0.2636796004470625,0.0240549810634789,63.14309629804592,68.18181601239667,-0.0357740745114796,62.8195876420239,29.41176349480969,63.5,-398.448,62.843642623087376,2024-09-03 08:00:00+00:00,0
0.5000000000000014,386.8970000000001,434.93,0.7000000100000029,0.0010598906138533,0.1460013943084419,-0.0591523497449841,63.10732222353444,29.41176349480969,-0.1768305558836047,62.843642623087376,24.99999912500003,63.0,146.58300000000003,62.78449027334239,2024-09-03 09:00:00+00:00,0
0.540000000000002,424.1558000000001,402.958,0.50000001,0.0010595992412863,0.0879771805080409,-0.0245987031123107,62.930491667650834,24.99999912500003,-0.0826229169127117,62.78449027334239,31.818180805785246,62.4,-31.97199999999998,62.75989157023008,2024-09-03 10:00:00+00:00,0
0.5400000000000006,406.16360000000014,217.788,0.3000000099999971,0.0010614165763813,0.0589955355208502,-0.0079855426973409,62.84786875073812,31.818180805785246,-0.0369671876845316,62.75989157023008,39.99999860000012,62.6,-185.17,62.75190602753274,2024-09-03 11:00:00+00:00,0
0.5200000000000002,338.0044000000001,345.999,0.4000000099999986,0.0010619766530858,0.0498576150951421,0.006412529662306,62.81090156305359,39.99999860000012,-0.0027253907634019,62.75190602753274,42.857141428571374,62.7,128.211,62.75831855719505,2024-09-03 12:00:00+00:00,0
0.6399999999999991,430.7642000000001,752.146,1.300000009999997,0.001058237479792,-0.0744106203514007,-0.1277758076260013,62.80817617229019,42.857141428571374,-0.2520440430725443,62.75831855719505,29.99999929999997,62.7,406.14699999999993,62.630542749569045,2024-09-03 13:00:00+00:00,0
0.659999999999998,533.6792000000002,949.505,0.8000000099999972,0.0010611580771815,-0.2227046193799395,-0.1907390332758751,62.55613212921765,29.99999929999997,-0.3390330323044139,62.630542749569045,12.903225515088437,61.8,197.35900000000004,62.43980371629317,2024-09-03 14:00:00+00:00,0
0.7199999999999974,622.7940000000001,848.532,0.8000000099999972,0.0010515374621048,-0.3700055647691584,-0.231973828839088,62.21709909691323,12.903225515088437,-0.3792747742283069,62.43980371629317,12.903225515088437,61.2,-100.97299999999996,62.20782988745408,2024-09-03 15:00:00+00:00,0
0.759999999999998,636.2436,285.036,0.50000001,0.0010570458168711,-0.418417660446515,-0.1610439849938743,61.83782432268493,12.903225515088437,-0.2094560806712309,62.20782988745408,24.999999374999945,60.8,-563.4960000000001,62.04678590246021,2024-09-03 16:00:00+00:00,0
0.8199999999999988,673.0358000000001,529.96,0.7000000100000029,0.0010624285070539,-0.4009382672885806,-0.0995714536613618,61.62836824201369,24.999999374999945,-0.0820920605034274,62.04678590246021,27.58620623067757,61.0,244.92400000000004,61.947214448798846,2024-09-03 17:00:00+00:00,0
0.6999999999999986,585.1110000000001,312.522,0.7000000099999958,0.0010651520905983,-0.3295453861596442,-0.032961926506509,61.546276181510265,27.58620623067757,0.0384309546224272,61.947214448798846,34.374999248046834,61.2,-217.43800000000005,61.91425252229234,2024-09-03 18:00:00+00:00,0
0.6999999999999986,475.3744,400.822,0.8000000099999972,0.0010560589876994,-0.3188218338871706,-0.0819003363056438,61.58470713613269,34.374999248046834,-0.0711767840331702,61.91425252229234,28.57142800000001,61.7,88.30000000000001,61.83235218598669,2024-09-03 19:00:00+00:00,0
0.6399999999999991,462.0804,782.062,0.50000001,0.0010596276705365,-0.2545574637804932,-0.0176469581315572,61.51353035209952,28.57142800000001,0.0466174119751201,61.83235218598669,48.27586090368622,61.2,381.24,61.814705227855136,2024-09-03 20:00:00+00:00,0
0.6399999999999991,451.9974000000001,234.621,0.50000001,0.0010578896117132,-0.2276337077518064,-0.0419606970473509,61.56014776407464,48.27586090368622,-0.0150369410186641,61.814705227855136,55.99999843199995,61.6,-547.441,61.772744530807785,2024-09-03 21:00:00+00:00,0
0.5999999999999985,387.8946000000001,209.446,0.50000001,0.0010559059880756,-0.2492121427414346,-0.0896992707743677,61.54511082305598,55.99999843199995,-0.1112777057639959,61.772744530807785,58.333331631944425,61.5,-25.17500000000001,61.68304526003342,2024-09-03 22:00:00+00:00,0
0.6399999999999991,429.1930000000001,519.014,0.9000000099999986,0.0010471799808411,-0.3599310540599703,-0.1977393680044556,61.43383311729198,58.333331631944425,-0.3084582793229913,61.68304526003342,36.66666581111125,61.1,309.568,61.48530589202896,2024-09-03 23:00:00+00:00,0
0.7199999999999989,508.8710000000001,799.212,1.2000000099999957,0.001044801874413,-0.4782339779483635,-0.2380407856038573,61.12537483796899,36.66666581111125,-0.3563437094922506,61.48530589202896,24.999999453125227,60.2,280.198,61.247265106425104,2024-09-04 00:00:00+00:00,0
1.0999999999999983,1265.5628000000002,4565.521,2.4000000099999985,0.0010601576042269,-0.4808564125442132,-0.1396353475233382,60.76903112847674,24.999999453125227,-0.1422577821191879,61.247265106425104,27.272726694214967,59.8,3766.309,61.107629758901766,2024-09-04 01:00:00+00:00,0
1.0799999999999983,1306.8588,441.101,0.4000000099999986,0.0010627028204521,-0.4665324479467045,-0.121017301186896,60.62677334635755,27.272726694214967,-0.1066933365893874,61.107629758901766,31.034482009512644,60.2,-4124.42,60.98661245771487,2024-09-04 02:00:00+00:00,0
1.059999999999998,1339.2148000000002,371.226,0.4000000099999986,0.0010643559375704,-0.4300041226934255,-0.0915483276953139,60.520080009768165,31.034482009512644,-0.0550200024420348,60.98661245771487,23.07692245562116,60.2,-69.875,60.89506413001956,2024-09-04 03:00:00+00:00,0
0.9399999999999976,1273.1964,188.922,0.3000000099999971,0.0010636046142448,-0.3919272405223495,-0.0793418840026092,60.46506000732613,23.07692245562116,-0.0412650018315332,60.89506413001956,24.9999992708332,60.3,-182.304,60.81572224601695,2024-09-04 04:00:00+00:00,0
0.7799999999999983,1160.0756,233.608,0.4000000099999986,0.0010701839809813,-0.3657796924270684,-0.0820962994689296,60.4237950054946,24.9999992708332,-0.0559487513736485,60.81572224601695,28.571427619047554,60.3,44.68600000000001,60.73362594654802,2024-09-04 05:00:00+00:00,0
0.4199999999999974,473.37620000000015,1132.024,0.6000000099999944,0.0010750395365779,-0.3015911297509035,-0.0311501262063984,60.36784625412095,28.571427619047554,0.0330384364697664,60.73362594654802,59.99999720000014,60.2,898.4159999999999,60.70247582034162,2024-09-04 06:00:00+00:00,0
0.4999999999999985,447.8492000000001,313.466,0.8000000100000043,0.0010749656363444,-0.1914821930197021,0.0396698906211199,60.40088469059072,59.99999720000014,0.1497788273523213,60.70247582034162,93.3333289777783,60.4,-818.5579999999999,60.74214571096274,2024-09-04 07:00:00+00:00,0
0.5199999999999989,457.28160000000014,418.388,0.50000001,0.0010760260859718,-0.1018619777104348,0.0477139052049722,60.55066351794304,93.3333289777783,0.1373341205142395,60.74214571096274,90.90908512396771,61.0,104.92199999999995,60.78985961616771,2024-09-04 08:00:00+00:00,0
0.5400000000000006,494.1634000000002,373.331,0.4000000100000057,0.0010777958333119,-0.0518801051690545,0.0280187178443043,60.68799763845728,90.90908512396771,0.0780005903856846,60.78985961616771,83.3333284722227,61.1,-45.05699999999996,60.817878334012015,2024-09-04 09:00:00+00:00,0
0.6200000000000017,551.0172,517.877,0.8000000100000043,0.0010698511861797,-0.087662551178191,-0.0557171112016021,60.76599822884296,83.3333284722227,-0.0914995572107386,60.817878334012015,52.94117429065758,61.0,144.54599999999994,60.76216122281041,2024-09-04 10:00:00+00:00,0
0.580000000000004,449.5576000000002,624.726,0.4000000100000057,0.0010676471108125,-0.1079990560448607,-0.0482881630413842,60.67449867163222,52.94117429065758,-0.068624667908054,60.76216122281041,52.94117429065758,60.4,106.84900000000005,60.71387305976903,2024-09-04 11:00:00+00:00,0
0.5000000000000042,502.6510000000002,578.933,0.4000000100000057,0.0010671379977275,-0.1176178156733698,-0.0418497413025349,60.60587400372417,52.94117429065758,-0.051468500931044,60.71387305976903,56.24999753906247,60.4,-45.793000000000006,60.67202331846649,2024-09-04 12:00:00+00:00,1
0.5200000000000046,554.3880000000001,677.073,0.6000000100000015,0.001074526464861,-0.0849494155761192,0.0037302242044674,60.55440550279312,56.24999753906247,0.036398624301718,60.67202331846649,56.24999753906266,60.3,98.14,60.67575354267096,2024-09-04 13:00:00+00:00,1
0.8000000000000043,947.8830000000002,2340.806,1.8000000100000042,0.0010780527585109,0.0907833583396353,0.1765661943105385,60.59080412709484,56.24999753906266,0.3522989682262931,60.67575354267096,70.83333126736112,60.6,1663.7330000000002,60.8523197369815,2024-09-04 14:00:00+00:00,0
0.8400000000000034,1084.0478,1198.701,1.00000001,0.0010647813671861,0.1903168827735513,0.1396907017358017,60.943103095321135,70.83333126736112,0.2392242261697177,60.8523197369815,66.66666472222218,62.0,-1142.105,60.9920104387173,2024-09-04 15:00:00+00:00,0
0.9800000000000012,1116.69,787.937,1.1000000099999945,0.0010718064064231,0.3303364442298147,0.2143986081710238,61.18232732149085,66.66666472222218,0.3544181696272872,60.9920104387173,76.66666487777778,61.9,-410.764,61.206409046888325,2024-09-04 16:00:00+00:00,0
1.060000000000001,1153.9316000000003,765.141,0.8000000100000043,0.0010712187705172,0.34033794436872,0.1058121270815561,61.53674549111814,76.66666487777778,0.1158136272204615,61.206409046888325,76.66666487777778,62.6,-22.79600000000005,61.31222117396988,2024-09-04 17:00:00+00:00,0
1.0800000000000012,1127.0188000000005,542.509,0.7000000100000029,0.0010696205066187,0.3004943213133799,0.0517038434706833,61.6525591183386,76.66666487777778,0.0118602204153432,61.31222117396988,69.6969682185492,61.9,-222.63199999999995,61.363925017440565,2024-09-04 18:00:00+00:00,0
0.8200000000000003,796.6032000000002,688.728,0.50000001,0.0010696198509042,0.3112461556169705,0.0981433310079253,61.664419338753945,69.6969682185492,0.108895165311516,61.363925017440565,72.97297159240327,61.7,146.21899999999994,61.46206834844849,2024-09-04 19:00:00+00:00,0
0.6800000000000012,683.1772000000002,631.571,0.3000000100000042,0.0010698041155932,0.3078599760603993,0.0850575535402029,61.77331450406546,72.97297159240327,0.0816713739836316,61.46206834844849,70.58823384083047,62.0,-57.156999999999925,61.54712590198869,2024-09-04 20:00:00+00:00,0
0.540000000000002,591.1550000000002,327.826,0.4000000099999986,0.0010705679862306,0.3070636268132745,0.0870498797348489,61.85498587804909,70.58823384083047,0.0862535304877241,61.54712590198869,54.54545280991748,62.1,-303.745,61.63417578172354,2024-09-04 21:00:00+00:00,0
0.4600000000000008,481.4404000000002,216.568,0.4000000099999986,0.0010699972596372,0.2963105455755368,0.0754432291035271,61.941239408536816,54.54545280991748,0.0646901478657895,61.63417578172354,57.1428552380954,62.2,-111.258,61.70961901082707,2024-09-04 22:00:00+00:00,0
0.4,414.00620000000015,205.338,0.4000000099999986,0.0010764021258941,0.3027773579184938,0.0920507985563929,62.005929556402606,57.1428552380954,0.0985176108993499,61.70961901082707,43.74999808593748,62.2,-11.230000000000018,61.80166980938346,2024-09-04 23:00:00+00:00,0
0.4200000000000002,445.60260000000017,846.71,0.6000000100000015,0.00106900698734,0.2502215406774724,0.026444025415536,62.10444716730196,43.74999808593748,-0.0261117918254853,61.80166980938346,49.99999750000012,62.3,641.3720000000001,61.828113834799,2024-09-05 00:00:00+00:00,0
0.4399999999999991,371.12120000000016,259.164,0.4000000099999986,0.0010737308389457,0.2427195414482241,0.062918155360137,62.07833537547647,49.99999750000012,0.0554161561308887,61.828113834799,71.42856785714297,62.0,-587.546,61.891031990159135,2024-09-05 01:00:00+00:00,0
0.4399999999999991,396.0070000000002,452.255,0.4000000099999986,0.0010746539570925,0.194752590567603,0.0145290679787848,62.13375153160736,71.42856785714297,-0.0334378829018362,61.891031990159135,46.15384366863911,62.3,193.091,61.90556105813792,2024-09-05 02:00:00+00:00,0
0.5399999999999991,547.7376000000002,975.221,0.9000000099999986,0.0010693891810019,0.0520823194762698,-0.1074081410850524,62.10031364870552,46.15384366863911,-0.2500784121763857,61.90556105813792,27.27272640495859,61.9,522.966,61.79815291705287,2024-09-05 03:00:00+00:00,0
0.5400000000000006,798.8924000000002,1461.112,0.4000000100000057,0.001068062314706,-0.042389434048971,-0.0930870556070431,61.85023523652914,27.27272640495859,-0.1875588091322839,61.79815291705287,23.80952301587284,61.1,485.8910000000001,61.705065861445824,2024-09-05 04:00:00+00:00,0
0.5000000000000014,879.2948000000002,1248.722,0.4000000100000057,0.0010665269807722,-0.1140497593720795,-0.0940087815261065,61.66267642739685,23.80952301587284,-0.1656691068492151,61.705065861445824,22.72727200413206,61.1,-212.3900000000001,61.61105707991972,2024-09-05 05:00:00+00:00,0
0.540000000000002,899.5304000000003,360.342,0.6000000100000015,0.0010700353041368,-0.1684939788530286,-0.0948076106559625,61.49700732054764,22.72727200413206,-0.1492518301369116,61.61105707991972,14.285713809523727,61.0,-888.38,61.51624946926376,2024-09-05 06:00:00+00:00,0
0.5800000000000012,864.0770000000002,274.988,0.6000000099999944,0.0010690209622588,-0.1749329222205489,-0.055499929235161,61.34775549041073,14.285713809523727,-0.0619388726026812,61.51624946926376,26.3157885041552,60.8,-85.35399999999998,61.460749540028594,2024-09-05 07:00:00+00:00,0
0.4800000000000011,752.4534000000001,417.103,0.4000000099999986,0.0010701003438355,-0.1849538046687513,-0.0614332720038106,61.285816617808045,26.3157885041552,-0.071454154452013,61.460749540028594,11.764705397924033,61.1,142.115,61.39931626802478,2024-09-05 08:00:00+00:00,0
0.5200000000000002,604.3914000000002,720.802,0.6000000100000015,0.0010687184182263,-0.2203022514377934,-0.0932421690699669,61.21436246335603,11.764705397924033,-0.1285906158390091,61.39931626802478,11.764705397924033,61.1,303.699,61.30607409895482,2024-09-05 09:00:00+00:00,0
0.4999999999999985,416.3330000000002,308.43,0.3000000099999971,0.0010727307956527,-0.212602000123077,-0.0541432131939743,61.08577184751702,11.764705397924033,-0.0464429618792578,61.30607409895482,39.999997200000045,60.8,-412.372,61.25193088576084,2024-09-05 10:00:00+00:00,0
0.459999999999998,459.3478000000002,575.416,0.4000000099999986,0.0010705843115128,-0.2238434367644046,-0.0735907847681076,61.039328885637765,39.999997200000045,-0.0848322214094352,61.25193088576084,33.33333138888901,60.8,266.98600000000005,61.178340100992735,2024-09-05 11:00:00+00:00,0
0.4599999999999994,635.4334000000002,1155.416,0.6000000100000015,0.0010694998411633,-0.2353555893557839,-0.077112013465701,60.95449666422833,33.33333138888901,-0.0886241660570803,61.178340100992735,33.33333138888901,60.6,579.9999999999999,61.10122808752703,2024-09-05 12:00:00+00:00,0
0.5,639.5864000000003,437.868,0.6000000100000015,0.001071391873063,-0.1766599688949952,-0.0001637450036042,60.86587249817125,33.33333138888901,0.0585318754571844,61.10122808752703,56.249997539062726,60.6,-717.548,61.10106434252343,2024-09-05 13:00:00+00:00,0
0.5599999999999994,655.2408000000001,799.074,0.9000000099999986,0.0010679300774549,-0.2142858166323122,-0.0934752456697864,60.924404373628434,56.249997539062726,-0.1311010934071035,61.10106434252343,33.333332222222154,61.2,361.206,61.00758909685364,2024-09-05 14:00:00+00:00,0
0.7,923.2586000000005,1648.519,1.00000001,0.001079033678892,-0.2315997571071619,-0.0810118795804797,60.79330328022133,33.333332222222154,-0.0983258200553294,61.00758909685364,34.99999877499995,60.4,849.445,60.92657721727316,2024-09-05 15:00:00+00:00,0
0.7400000000000005,937.9942000000004,649.094,0.6000000100000015,0.0010686074376497,-0.2584671598455799,-0.0968769623030851,60.694977460166,34.99999877499995,-0.1237443650415031,60.92657721727316,36.84210390581716,60.4,-999.425,60.82970025497008,2024-09-05 16:00:00+00:00,0
0.6799999999999997,744.1468000000002,186.179,0.3000000099999971,0.0010670814386307,-0.243982066297363,-0.0572933673293434,60.5712330951245,36.84210390581716,-0.0428082737811266,60.82970025497008,36.84210390581716,60.2,-462.9150000000001,60.772406887640734,2024-09-05 17:00:00+00:00,0
0.6199999999999989,709.5716000000002,264.992,0.3000000099999971,0.0010645636641786,-0.2497673532811148,-0.0763209183520885,60.52842482134337,36.84210390581716,-0.0821062053358403,60.772406887640734,36.84210390581716,60.4,78.81300000000002,60.696085969288646,2024-09-05 18:00:00+00:00,0
0.559999999999998,652.3714000000002,513.073,0.6000000099999944,0.0010667140444677,-0.2918688780445109,-0.1194781292384874,60.44631861600753,36.84210390581716,-0.1615796540018834,60.696085969288646,31.81818080578504,60.2,248.081,60.57660784005016,2024-09-05 19:00:00+00:00,0
0.4199999999999974,412.5208000000002,449.266,0.3000000099999971,0.0010678503939815,-0.297839239872566,-0.0902143786733518,60.28473896200565,31.81818080578504,-0.0961847405014069,60.57660784005016,16.666666018518413,59.8,-63.80699999999996,60.48639346137681,2024-09-05 20:00:00+00:00,0
0.3799999999999983,405.4922000000002,613.951,0.4000000100000057,0.0010703358468119,-0.2684586670650546,-0.0515191281835711,60.18855422150424,16.666666018518413,-0.0221385553760598,60.48639346137681,38.46153639053274,59.9,164.685,60.43487433319324,2024-09-05 21:00:00+00:00,0
0.3799999999999997,447.0142000000002,393.789,0.3000000100000042,0.001072995797136,-0.2287460058380048,-0.0313165777590995,60.16641566612818,38.46153639053274,0.0083960834679501,60.43487433319324,42.85714071428596,60.1,-220.16200000000003,60.403557755434136,2024-09-05 22:00:00+00:00,0
0.3599999999999994,519.4710000000002,627.276,0.2000000099999957,0.0010715557137771,-0.1953079091791636,-0.0271410340578768,60.17481174959613,42.85714071428596,0.0062970626009644,60.403557755434136,49.999997083333504,60.1,233.487,60.37641672137626,2024-09-05 23:00:00+00:00,0
0.2799999999999997,559.2652000000002,712.044,0.2000000099999957,0.0010697376383895,-0.178729549378275,-0.0368555628501638,60.181108812197095,49.999997083333504,-0.0202772030492752,60.37641672137626,36.36363404958716,60.2,84.76800000000003,60.339561158526095,2024-09-06 00:00:00+00:00,0
0.3799999999999997,602.4248000000001,665.064,0.8000000099999972,0.0010696796389044,-0.115329297195089,0.0213918455298625,60.16083160914782,36.36363404958716,0.0847920977130485,60.339561158526095,61.53845822485204,60.2,-46.98000000000002,60.36095300405596,2024-09-06 01:00:00+00:00,0
0.3799999999999983,510.10380000000015,152.346,0.4000000099999986,0.0010680672565123,-0.0586081567028458,0.0318729327925382,60.24562370686087,61.53845822485204,0.0885940732847814,60.36095300405596,89.99999370000037,60.5,-512.718,60.392825936848496,2024-09-06 02:00:00+00:00,0
0.3799999999999969,462.2358000000001,154.449,0.3000000099999971,0.001069131264579,-0.0314524768261321,0.0142898750868738,60.33421778014565,89.99999370000037,0.0414455549635874,60.392825936848496,79.99999440000025,60.6,2.1030000000000086,60.40711581193537,2024-09-06 03:00:00+00:00,0
0.3999999999999986,399.2760000000002,312.477,0.3000000100000042,0.0010672384991799,-0.0244195356787244,-0.0009487749247156,60.37566333510924,79.99999440000025,0.006084166222692,60.40711581193537,66.66666148148161,60.5,158.02799999999996,60.406167037010654,2024-09-06 04:00:00+00:00,0
0.4199999999999989,312.86960000000016,280.012,0.3000000099999971,0.0010674264807798,-0.0307008060769504,-0.0141556049347499,60.38174750133193,66.66666148148161,-0.020436875332976,60.406167037010654,55.555551234567886,60.4,-32.464999999999975,60.392011432075904,2024-09-06 05:00:00+00:00,0
0.3199999999999988,238.4128000000001,292.78,0.3000000099999971,0.0010668082461796,-0.0454269382999115,-0.0256015242767801,60.36131062599896,55.555551234567886,-0.0403276564997412,60.392011432075904,49.99999650000025,60.3,12.767999999999972,60.36640990779912,2024-09-06 06:00:00+00:00,0
0.4999999999999985,414.0708000000001,1030.636,1.300000009999997,0.0010698102242677,-0.1118180263014991,-0.0888546543732147,60.32098296949921,49.99999650000025,-0.1552457423748023,60.36640990779912,35.71428392857155,60.3,737.856,60.27755525342591,2024-09-06 07:00:00+00:00,0
0.4999999999999985,471.1166000000001,439.678,0.3000000099999971,0.0010702183335033,-0.151244965959151,-0.0770073671234499,60.16573722712441,35.71428392857155,-0.1164343067811017,60.27755525342591,9.999999300000198,59.7,-590.958,60.20054788630246,2024-09-06 08:00:00+00:00,0
0.5199999999999975,435.84360000000015,136.112,0.4000000099999986,0.0010717507612293,-0.1484976445379828,-0.0400730515069938,60.04930292034331,9.999999300000198,-0.0373257300858256,60.20054788630246,18.18181702479316,59.7,-303.56600000000003,60.160474834795465,2024-09-06 09:00:00+00:00,0
0.559999999999998,455.47980000000007,378.193,0.50000001,0.0010715936716163,-0.1067619641296317,0.0052700220272754,60.01197719025748,18.18181702479316,0.0470057024356265,60.160474834795465,38.46153639053274,60.0,242.081,60.16574485682274,2024-09-06 10:00:00+00:00,0
