volume_ma_5,volume,atr_5,alt_btc_ratio,ema_14_prev,candle_range,ema_divergence,upper_wick,rsi_7_prev,low,upper_wick_ratio,ema_14_slope,ema_7_prev,volume_slope,ema_7,timestamp,binary_label
440304.4520000007,334941.5,0.0251999999999999,1.917077852440731e-05,1.912391322112409,0.0250000099999999,-0.0041885351168862,0.0109999999999998,49.275312329393365,1.893,0.4399998240000679,-0.0017855096149876,1.9088897031740464,-461677.62,1.906417277380535,2024-12-26 01:00:00+00:00,0
467590.9800000008,616050.09,0.0256,1.9078415324949768e-05,1.9106058124974208,0.0270000100000001,-0.006245412795697,0.01,43.42101263854097,1.882,0.3703702331962084,-0.0035474416663228,1.906417277380535,281108.59,1.9008129580354007,2024-12-26 02:00:00+00:00,0
497878.5260000007,450275.5,0.0251999999999999,1.8930216494400688e-05,1.9070583708310984,0.0200000099999997,-0.0085408695270676,0.006,27.499975937521057,1.87,0.2999998500000783,-0.0044077827774797,1.9008129580354007,-165774.58999999997,1.894109718526551,2024-12-26 03:00:00+00:00,0
708602.4740000006,1345126.16,0.0275999999999999,1.891149542217701e-05,1.9026505880536184,0.0310000100000001,-0.0114982207515561,0.0,31.884025624901582,1.843,0.0,-0.0058200784071491,1.894109718526551,894850.6599999999,1.885332288894913,2024-12-26 04:00:00+00:00,0
628938.7700000007,398300.6,0.0242,1.891740595502862e-05,1.8968305096464693,0.01800001,-0.0128038916890886,0.0050000000000001,26.50600174192627,1.848,0.277777623456882,-0.0047774012861958,1.885332288894913,-946825.56,1.879249216671185,2024-12-26 05:00:00+00:00,0
697554.9400000006,678022.35,0.0228,1.893576515574616e-05,1.8920531083602736,0.01800001,-0.0135757814088484,0.0029999999999998,23.74997921876812,1.847,0.1666665740741193,-0.0045404144480363,1.879249216671185,279721.75,1.873936912503389,2024-12-26 06:00:00+00:00,0
694878.4060000007,602667.42,0.0219999999999999,1.890094339960534e-05,1.8875126939122373,0.0230000099999999,-0.0149083170130641,0.0069999999999998,3.030299816348688,1.842,0.3043476937618689,-0.0054016925216315,1.873936912503389,-75354.92999999993,1.8672026843775416,2024-12-26 07:00:00+00:00,0
953052.3860000006,1741145.4,0.0292,1.889890711750364e-05,1.8821110013906053,0.05600001,-0.0193608545887022,0.004,3.124996582034981,1.795,0.0714285586734716,-0.0093481335187473,1.8672026843775416,1138477.98,1.853402013283156,2024-12-26 08:00:00+00:00,0
769682.5740000007,428277.1,0.0258,1.90068551460746e-05,1.8727628678718584,0.01400001,-0.0213763088599101,0.01,2.197800507186429,1.81,0.7142852040819971,-0.0078350490495811,1.853402013283156,-1312868.2999999998,1.8435515099623672,2024-12-26 09:00:00+00:00,0
821292.7440000006,656351.45,0.0247999999999999,1.9015702823936585e-05,1.864927818822277,0.0130000099999999,-0.0217404771741984,0.0049999999999998,5.128200525973895,1.808,0.3846150887576188,-0.0065237091763035,1.8435515099623672,228074.35,1.836663632471776,2024-12-26 10:00:00+00:00,0
790966.5160000008,526391.21,0.0239999999999999,1.891409874685213e-05,1.8584041096459736,0.01400001,-0.0219525040060124,0.008,8.571420000008558,1.809,0.5714281632655976,-0.0064538812861296,1.836663632471776,-129960.24,1.829997724353832,2024-12-26 11:00:00+00:00,0
757593.2280000007,435800.98,0.0226,1.8864826567445e-05,1.851950228359844,0.01600001,-0.0219419046464912,0.006,9.8360542864951,1.799,0.3749997656251464,-0.0062600304479791,1.829997724353832,-90590.22999999998,1.8237482932653737,2024-12-26 12:00:00+00:00,0
562851.3680000007,767436.1,0.016,1.8787007164975835e-05,1.845690197911865,0.0230000100000001,-0.0220202849079194,0.0010000000000001,6.249993164069977,1.783,0.0434782419659863,-0.0063586930549153,1.8237482932653737,331635.12,1.8173112199490304,2024-12-26 13:00:00+00:00,0
645463.1840000007,841336.18,0.0196,1.8763876468108323e-05,1.8393315048569496,0.03200001,-0.0221538892475834,0.0149999999999999,5.882346885819388,1.781,0.4687498535156673,-0.0064442006475933,1.8173112199490304,73900.08000000007,1.8107334149617729,2024-12-26 14:00:00+00:00,0
650386.2340000008,680966.7,0.0218,1.8564624467737744e-05,1.8328873042093563,0.02400001,-0.0224356024267793,0.0109999999999998,6.249993164069977,1.777,0.458333142361186,-0.0066516405612473,1.8107334149617729,-160369.4800000001,1.8038000612213296,2024-12-26 15:00:00+00:00,0
690342.6540000008,726173.31,0.024,1.86490870702046e-05,1.826235663648109,0.0250000099999999,-0.0198875292456972,0.0049999999999998,10.810790357964166,1.78,0.1999999200000284,-0.0034980884864144,1.8038000612213296,45206.6100000001,1.8028500459159973,2024-12-26 16:00:00+00:00,0
805482.7220000008,1011501.32,0.0282,1.8544362508579504e-05,1.8227375751616943,0.0370000100000001,-0.0202516973698041,0.0,36.53841235213727,1.763,0.0,-0.0060983433548924,1.8028500459159973,285328.0099999999,1.796387534436998,2024-12-26 17:00:00+00:00,0
733463.4520000007,407339.75,0.0276,1.8685353273289533e-05,1.816639231806802,0.02000001,-0.01841335007148,0.002,23.28764890225453,1.771,0.099999950000025,-0.0036852309075736,1.796387534436998,-604161.57,1.7945406508277484,2024-12-26 18:00:00+00:00,0
644677.9620000006,397408.73,0.025,1.8584372374216003e-05,1.8129540008992284,0.0190000099999999,-0.0169546459918532,0.0009999999999998,36.70882823268383,1.772,0.0526315512465464,-0.0035938667865638,1.7945406508277484,-9931.02000000002,1.7924054881208114,2024-12-26 19:00:00+00:00,0
