atr_5,volume,candle_range,volume_ma_5,alt_btc_ratio,lower_wick,ema_14_prev,upper_wick,low,open,rsi_7,ema_14,high,ema_divergence,ema_7_slope,timestamp,binary_label
0.0608000000000002,67419.52,0.0650000100000003,51057.810000000005,0.0001036063961817,0.0050000000000007,6.090638776997843,0.0490000000000003,6.129,6.134,50.67262983370347,6.097886940064798,6.194,0.0377428593158848,0.0031234002064381,2024-09-03 02:00:00+00:00,0
0.0582000000000002,71821.02,0.0490000100000003,56797.026,0.0001042276571581,0.0170000000000003,6.097886940064798,0.0150000000000005,6.127,6.144,43.00516574942167,6.106302014722826,6.176,0.0356703348126865,0.0063425501548293,2024-09-03 03:00:00+00:00,0
0.0514000000000002,36054.36,0.0440000100000004,51193.838,0.0001042487852165,0.0369999999999999,6.106302014722826,0.0070000000000005,6.124,6.161,55.704671816596985,6.1135950794264495,6.168,0.0331341827251847,0.0047569126161217,2024-09-03 04:00:00+00:00,0
0.0568000000000001,65279.13,0.0650000099999995,56625.094,0.0001048051904166,0.0109999999999992,6.1135950794264495,0.0119999999999995,6.15,6.161,60.71426041667734,6.125515735502924,6.215,0.035281211110802,0.0140676844620912,2024-09-03 05:00:00+00:00,0
0.0596000000000001,122278.29,0.0750000100000001,72570.46399999999,0.0001053981083696,0.0259999999999998,6.125515735502924,0.0440000000000004,6.176,6.202,98.14808453364913,6.136380304102534,6.251,0.0359674058577601,0.0115507633465687,2024-09-03 06:00:00+00:00,0
0.0612,177726.16,0.0730000099999995,94631.792,0.0001058499120313,0.0019999999999997,6.136380304102534,0.0209999999999999,6.205,6.207,98.41264373900762,6.152462930222196,6.278,0.0410478522480239,0.0211630725099256,2024-09-03 07:00:00+00:00,0
0.0739999999999998,110400.31,0.1130000099999995,102347.65,0.0001054108403235,0.0289999999999999,6.152462930222196,0.024,6.168,6.257,67.3912787098397,6.15840120619257,6.281,0.0359818806600946,0.0008723043824447,2024-09-03 08:00:00+00:00,0
0.0753999999999996,117124.05,0.0510000099999992,118561.58800000002,0.0001052926588986,0.0059999999999993,6.15840120619257,0.0419999999999998,6.19,6.196,65.51721502181016,6.163814378700227,6.241,0.0317229364392712,0.0011542282868335,2024-09-03 09:00:00+00:00,0
0.0715999999999997,35841.71,0.0460000100000002,112674.104,0.0001046227301979,0.024,6.163814378700227,0.0030000000000001,6.157,6.2,55.681796035649455,6.1661057948735305,6.203,0.0257971914810939,-0.0036343287848739,2024-09-03 10:00:00+00:00,0
0.0733999999999996,45498.15,0.0840000099999996,97318.076,0.0001060062296858,0.0,6.1661057948735305,0.0010000000000003,6.179,6.179,69.64978647671194,6.178891688890394,6.263,0.0305355508755749,0.0175242534113442,2024-09-03 11:00:00+00:00,0
0.0677999999999997,75943.94,0.0450000099999999,76961.63200000001,0.0001060623816585,0.0129999999999999,6.178891688890394,0.0229999999999996,6.25,6.263,65.3333130074138,6.191306130371675,6.295,0.0337642994528017,0.0156431900585083,2024-09-03 12:00:00+00:00,0
0.0877999999999998,265036.66,0.21300001,107888.902,0.0001051045574589,0.0380000000000002,6.191306130371675,0.0409999999999994,6.1,6.272,40.28168219797815,6.184198646322118,6.313,0.0191041760462393,-0.0217676074561197,2024-09-03 13:00:00+00:00,0
0.1029999999999999,252591.88,0.1270000099999997,134982.468,0.0001049020648194,0.016,6.184198646322118,0.024,6.034,6.137,23.664117922421752,6.166305493479169,6.161,-0.0013283767029008,-0.0383257055920891,2024-09-03 14:00:00+00:00,0
0.108,148415.0,0.0710000100000006,157497.126,0.0001049805110437,0.0100000000000006,6.166305493479169,0.0500000000000007,6.039,6.049,30.02914839055275,6.1521314276819465,6.11,-0.0133985900997455,-0.0262442791940671,2024-09-03 15:00:00+00:00,0
0.1058000000000001,62859.16,0.0730000100000003,160969.328,0.0001049594510293,0.0180000000000006,6.1521314276819465,0.0520000000000004,6.039,6.06,29.36045914176708,6.139447237324354,6.112,-0.021147609137702,-0.0204332093955494,2024-09-03 16:00:00+00:00,0
0.1104000000000001,74401.64,0.0680000099999996,160660.868,0.0001054455960345,0.0019999999999997,6.139447237324354,0.0380000000000002,6.054,6.056,36.26061603897122,6.132054272347773,6.122,-0.0223295512077843,-0.0085749070466629,2024-09-03 17:00:00+00:00,0
0.0846,97499.83,0.0840000099999996,127153.502,0.0001049615026067,0.0149999999999996,6.132054272347773,0.0650000000000003,6.065,6.084,17.02898118830184,6.125113702701404,6.149,-0.022820161846413,-0.007431180284998,2024-09-03 18:00:00+00:00,0
0.0688,39738.46,0.04800001,84582.818,0.0001051579781552,0.016,6.125113702701404,0.0090000000000003,6.065,6.081,21.03447768133277,6.122298542341217,6.113,-0.0195783866999743,0.0004266147862521,2024-09-03 19:00:00+00:00,0
0.0755999999999998,58527.43,0.1050000099999995,66605.304,0.0001064436353644,0.0049999999999998,6.122298542341217,0.0059999999999993,6.099,6.104,61.99998264000504,6.132392070029056,6.204,-0.0058519532981238,0.0238199610896892,2024-09-03 20:00:00+00:00,0
0.0801999999999997,151934.12,0.09600001,84420.296,0.0001054793349435,0.0069999999999996,6.132392070029056,0.024,6.125,6.197,67.98243526855063,6.132339794025182,6.221,-0.0044347064769834,0.0013649708172662,2024-09-03 21:00:00+00:00,0
0.0787999999999998,44762.26,0.0610000099999999,78492.42000000001,0.0001052795299403,0.0009999999999994,6.132339794025182,0.0209999999999999,6.091,6.131,56.2015351391184,6.126961154821824,6.152,-0.0080323391606764,-0.0089762718870503,2024-09-03 22:00:00+00:00,0
0.0775999999999999,71474.79,0.0780000100000002,73287.412,0.0001051354784751,0.0209999999999999,6.126961154821824,0.008,6.023,6.093,47.85477442298927,6.115899667512248,6.101,-0.0157030557663873,-0.0187322039152872,2024-09-03 23:00:00+00:00,0
0.0997999999999999,166332.52,0.1590000099999998,98606.224,0.0001055127387074,0.0149999999999996,6.115899667512248,0.1310000000000002,6.014,6.042,40.54981842444237,6.104313045177282,6.173,-0.0219155863678865,-0.0177991529364653,2024-09-04 00:00:00+00:00,0
0.1350000000000001,503353.54,0.2810000100000006,187571.446,0.0001062799192941,0.2540000000000004,6.104313045177282,0.0220000000000002,5.776,6.03,42.32080900185455,6.095071305820311,6.057,-0.0245232117132649,-0.0118493647023489,2024-09-04 01:00:00+00:00,0
0.1374000000000002,188040.38,0.1080000100000005,194792.698,0.0001058642660174,0.0190000000000001,6.095071305820311,0.0520000000000004,5.978,6.034,32.573282475147366,6.081995131710936,6.086,-0.0298340611306517,-0.0183870235267615,2024-09-04 02:00:00+00:00,1
0.1502000000000002,89619.4,0.1240000099999996,203764.126,0.0001076888155077,0.0009999999999994,6.081995131710936,0.0209999999999999,5.998,5.999,34.70030779488471,6.084529114149478,6.122,-0.0201583112142644,0.012209732354929,2024-09-04 03:00:00+00:00,0
0.1500000000000002,142650.14,0.0770000099999999,217999.196,0.0001083536176667,0.0289999999999999,6.084529114149478,0.0030000000000001,6.069,6.098,51.8771207119507,6.092325232262882,6.146,-0.0082971300614715,0.0196572992661963,2024-09-04 04:00:00+00:00,1
0.1296000000000001,124710.61,0.0570000099999995,209674.814,0.0001093649809135,0.0209999999999999,6.092325232262882,0.0259999999999998,6.121,6.142,61.450365261352864,6.100281867961164,6.178,0.000739208689894,0.0169929744496482,2024-09-04 05:00:00+00:00,0
0.0929999999999999,255275.11,0.0980000099999998,160059.12799999997,0.0001097784174707,0.0030000000000001,6.100281867961164,0.0689999999999999,6.149,6.152,77.9166439409789,6.110644285566342,6.247,0.0096215219219519,0.0192447308372356,2024-09-04 06:00:00+00:00,0
0.0979999999999998,204044.11,0.13300001,163259.87399999998,0.0001105804814436,0.0330000000000003,6.110644285566342,0.0029999999999992,6.145,6.178,88.19873859033629,6.132558380824164,6.278,0.0263909747920569,0.0386835481279268,2024-09-04 07:00:00+00:00,0
0.0945999999999999,102267.39,0.1080000100000005,165789.47199999998,0.000110931068994,0.0369999999999999,6.132558380824164,0.048,6.239,6.276,88.82351112457118,6.154750596714275,6.347,0.0392114199978896,0.0350126610959442,2024-09-04 08:00:00+00:00,0
0.1012,128536.79,0.1100000100000003,162966.80199999997,0.0001098998374295,0.0179999999999997,6.154750596714275,0.0170000000000003,6.202,6.295,79.2650773003794,6.163450517152373,6.312,0.0370209953817513,0.0065094958219589,2024-09-04 09:00:00+00:00,0
0.113,204521.17,0.1160000099999996,178928.914,0.0001091106507759,0.0259999999999998,6.163450517152373,0.0300000000000002,6.134,6.22,58.753696994781045,6.162990448198723,6.25,0.0273631862018701,-0.0101178781335304,2024-09-04 10:00:00+00:00,1
0.1088,113777.34,0.0750000100000001,150629.36,0.0001093277711982,0.0019999999999997,6.162990448198723,0.0520000000000004,6.162,6.164,56.5624876269558,6.16592505510556,6.237,0.0230901706948847,-0.0013384086001488,2024-09-04 11:00:00+00:00,1
0.0982000000000001,46562.1,0.08000001,119132.95799999998,0.0001099116801964,0.0020000000000006,6.16592505510556,0.0359999999999995,6.177,6.179,59.94235102027499,6.173268381091486,6.257,0.0237430382588472,0.0079961935498884,2024-09-04 12:00:00+00:00,1
0.0935999999999999,88688.03,0.0850000099999999,116417.08599999998,0.0001111524163568,0.0220000000000002,6.173268381091486,0.0069999999999996,6.201,6.223,63.32452656275233,6.187365930279288,6.286,0.0301426342334618,0.0204971451624169,2024-09-04 13:00:00+00:00,0
0.1163999999999999,398484.44,0.2240000100000002,170406.61599999998,0.0001121522627805,0.0299999999999993,6.187365930279288,0.0220000000000002,6.248,6.278,69.31566257815365,6.22238380624205,6.472,0.0532476171425129,0.0581228588718127,2024-09-04 14:00:00+00:00,0
0.1939999999999999,2425515.76,0.5040000099999996,614605.534,0.0001101076822513,0.2509999999999994,6.22238380624205,0.2039999999999997,6.15,6.45,60.66944718229845,6.24619929874311,6.654,0.0607742687953116,0.031342144153859,2024-09-04 15:00:00+00:00,0
0.2221999999999999,435465.85,0.2180000099999999,678943.236,0.0001106391852764,0.0270000000000001,6.24619929874311,0.1299999999999999,6.374,6.401,76.30433621455754,6.274972725577363,6.592,0.0707574500764538,0.0387566081153947,2024-09-04 16:00:00+00:00,0
0.2355999999999999,215642.68,0.1470000100000002,712759.352,0.0001099554234769,0.0220000000000002,6.274972725577363,0.0259999999999998,6.342,6.463,70.48191780374646,6.286843028833714,6.489,0.0634546029066482,0.004567456086546,2024-09-04 17:00:00+00:00,0
0.2318000000000001,60508.61,0.0660000100000007,707123.468,0.0001109839624533,0.0060000000000002,6.286843028833714,0.0220000000000002,6.358,6.364,71.2328669544018,6.302197291655886,6.424,0.0610259321493869,0.01292559206491,2024-09-04 18:00:00+00:00,0
0.1958,68278.16,0.0440000099999996,641082.2119999999,0.0001108718676372,0.0039999999999995,6.302197291655886,0.0059999999999993,6.399,6.403,71.17646081891712,6.320170986101768,6.443,0.0614964317521868,0.0184441940486825,2024-09-04 19:00:00+00:00,0
0.1064000000000001,82413.06,0.0570000100000003,172461.672,0.0001104430625614,0.0179999999999997,6.320170986101768,0.0099999999999997,6.393,6.44,63.80752203655527,6.332281521288199,6.45,0.0567190421022667,0.0073331455365108,2024-09-04 20:00:00+00:00,0
0.0778,51622.05,0.0750000099999992,95692.912,0.0001115662650602,0.0019999999999997,6.332281521288199,0.0009999999999994,6.408,6.41,54.232794189694175,6.35224398511644,6.483,0.0600064374264093,0.0232498591523828,2024-09-04 21:00:00+00:00,0
0.0671999999999998,75188.77,0.0940000099999994,67602.13,0.0001116616111303,0.0439999999999995,6.35224398511644,0.04,6.437,6.481,63.31359635517229,6.370744787100914,6.531,0.0611930298062226,0.0196873943642881,2024-09-04 22:00:00+00:00,0
0.0699999999999997,38353.02,0.08000001,63171.012,0.0001109522191306,0.0120000000000004,6.370744787100914,0.0099999999999997,6.42,6.49,45.53570479910922,6.378912148820793,6.5,0.0530412138595606,1.5545773216274483e-05,2024-09-04 23:00:00+00:00,0
0.0771999999999998,149332.82,0.08000001,79381.94399999999,0.0001113836312615,0.0049999999999998,6.378912148820793,0.0460000000000002,6.426,6.431,68.04509487535098,6.389723862311354,6.506,0.0492411596989112,0.0070116593299118,2024-09-05 00:00:00+00:00,0
0.0743999999999996,92415.71,0.0430000099999992,81382.474,0.0001110613407089,0.0039999999999995,6.389723862311354,0.0219999999999993,6.44,6.461,58.60654056369735,6.3969606806698405,6.483,0.0432630858378582,0.0012587444974334,2024-09-05 01:00:00+00:00,0
0.0737999999999997,41809.12,0.07200001,79419.888,0.0001108106894789,0.0060000000000002,6.3969606806698405,0.0179999999999997,6.387,6.441,41.538450355032495,6.396432589913863,6.459,0.0319852349669114,-0.0118059416269247,2024-09-05 02:00:00+00:00,0
0.0729999999999998,153845.81,0.0900000099999998,95151.296,0.0001107369124091,0.0179999999999997,6.396432589913863,0.0090000000000003,6.309,6.39,35.99999160000196,6.387174911258682,6.399,0.0158884574018989,-0.0253544562201932,2024-09-05 03:00:00+00:00,0
0.0711999999999999,41109.64,0.0710000100000006,95702.62,0.0001111763718744,0.0129999999999999,6.387174911258682,0.024,6.313,6.326,26.717550113631543,6.383551589757524,6.384,0.0087459367379105,-0.0107658421651457,2024-09-05 04:00:00+00:00,0
0.0662,61972.62,0.0550000100000006,78230.58,0.0001108838379025,0.032,6.383551589757524,0.0030000000000001,6.31,6.362,22.509219278061423,6.378011377789854,6.365,0.0017117670817219,-0.0125743816238586,2024-09-05 05:00:00+00:00,0
0.0822,175029.88,0.1230000099999993,94753.41400000002,0.0001099026408436,0.0249999999999994,6.378011377789854,0.0099999999999997,6.23,6.343,20.40133301641029,6.361609860751207,6.353,-0.0130675020975248,-0.0311807862178943,2024-09-05 06:00:00+00:00,0
0.0770000000000001,109591.26,0.0460000100000002,108309.84200000002,0.0001095440301915,0.0039999999999995,6.361609860751207,0.0350000000000001,6.25,6.254,14.07941882469578,6.348195212651046,6.296,-0.0215384436607841,-0.0218855896634204,2024-09-05 07:00:00+00:00,0
0.0664000000000001,34828.45,0.0370000099999999,84506.37,0.0001099045681004,0.0140000000000002,6.348195212651046,0.0190000000000001,6.247,6.261,16.22641080811792,6.337102517630907,6.284,-0.0258599408882105,-0.0154141922475652,2024-09-05 08:00:00+00:00,0
0.0593999999999999,26788.24,0.0360000099999995,81642.09,0.0001104107611317,0.0119999999999995,6.337102517630907,0.0179999999999997,6.253,6.265,22.27272018595277,6.328288848613453,6.289,-0.0271069160564305,-0.0100606441856738,2024-09-05 09:00:00+00:00,0
0.0563999999999998,36615.26,0.04000001,76570.618,0.0001102499515597,0.0180000000000006,6.328288848613453,0.0089999999999994,6.241,6.272,29.51805984178216,6.319050335464993,6.281,-0.0284138860472262,-0.0105454831392552,2024-09-05 10:00:00+00:00,0
0.0406,35514.51,0.0440000100000004,48667.544,0.000110850451365,0.016,6.319050335464993,0.0,6.241,6.257,26.41508271034087,6.314510290736328,6.285,-0.0252829536730025,-0.0014091123544419,2024-09-05 11:00:00+00:00,0
0.0474,58294.13,0.08000001,38408.118,0.0001102149588789,0.0270000000000001,6.314510290736328,0.0170000000000003,6.218,6.281,23.204410915421192,6.305242251971484,6.298,-0.0270717491739898,-0.0110568342658305,2024-09-05 12:00:00+00:00,0
0.0522,29307.28,0.0610000099999999,37303.884,0.0001093486042622,0.0179999999999997,6.305242251971484,0.0329999999999994,6.218,6.246,40.77667131682523,6.29600995170862,6.279,-0.0283820746104987,-0.0105426256993732,2024-09-05 13:00:00+00:00,0
0.0644000000000002,93923.49,0.0970000100000004,50730.934,0.0001093390662083,0.0140000000000002,6.29600995170862,0.0300000000000002,6.17,6.237,24.161062474668512,6.281075291480804,6.267,-0.0343543836572131,-0.02090696927453,2024-09-05 14:00:00+00:00,0
0.0748000000000001,83978.37,0.0920000099999996,60203.556,0.0001114405974988,0.0199999999999995,6.281075291480804,0.0199999999999995,6.166,6.186,43.216065200379255,6.275331919283364,6.258,-0.0307912384156701,-0.0021802269558977,2024-09-05 15:00:00+00:00,0
0.0785999999999999,72250.78,0.0630000099999997,67550.81,0.0001105884441288,0.0190000000000001,6.275331919283364,0.0369999999999999,6.211,6.237,39.80098116383751,6.269287663378916,6.274,-0.0283821527281453,-0.0036351702169232,2024-09-05 16:00:00+00:00,0
0.0713999999999998,21362.58,0.0440000099999996,60164.5,0.0001107715334472,0.0049999999999998,6.269287663378916,0.0,6.226,6.231,52.401730706894384,6.269382641595061,6.27,-0.021203508606983,0.0072736223373075,2024-09-05 17:00:00+00:00,0
0.0707999999999998,58414.6,0.0580000099999998,65985.964,0.0001110895172486,0.0349999999999992,6.269382641595061,0.0110000000000001,6.235,6.27,49.3023095294806,6.271064956049053,6.293,-0.0144306063079948,0.0084552167529805,2024-09-05 18:00:00+00:00,0
0.0661999999999997,48785.45,0.0740000099999998,56958.35599999999,0.0001115233479266,0.0369999999999999,6.271064956049053,0.0069999999999996,6.215,6.282,51.707299417019634,6.268522961909179,6.289,-0.0130471996033856,-0.001158587435265,2024-09-05 19:00:00+00:00,0
0.0581999999999997,16382.22,0.0520000099999996,43439.126,0.0001119192783541,0.0069999999999996,6.268522961909179,0.0200000000000004,6.246,6.253,59.459440710987145,6.269786566987955,6.298,-0.0086797452586102,0.0056310594235515,2024-09-05 20:00:00+00:00,0
0.0547999999999998,35873.6,0.0460000100000002,36163.69,0.0001117530355864,0.0330000000000003,6.269786566987955,0.008,6.242,6.28,76.3005471616285,6.270481691389562,6.288,-0.0059015750925537,0.0034732945676632,2024-09-05 21:00:00+00:00,0
0.0613999999999999,27002.48,0.0770000099999999,37291.67,0.0001123615532416,0.048,6.270481691389562,0.0,6.227,6.275,72.29726310264596,6.274950799204287,6.304,-0.0005157119815315,0.0098549709257476,2024-09-05 22:00:00+00:00,0
0.0577999999999999,75660.02,0.04000001,40740.754,0.0001122997508009,0.0179999999999997,6.274950799204287,0.016,6.285,6.303,77.24134202142125,6.279490692643716,6.325,0.0035856227733512,0.0086412281943113,2024-09-05 23:00:00+00:00,0
0.0548,38949.06,0.0590000100000001,38773.476,0.000111672777758,0.0220000000000002,6.279490692643716,0.0019999999999997,6.252,6.309,51.428545714298735,6.278758600291221,6.311,0.0020486362715796,-0.0022690788542663,2024-09-06 00:00:00+00:00,0
0.0566000000000002,46950.43,0.0610000100000008,44887.118,0.0001111582791701,0.0200000000000004,6.278758600291221,0.0280000000000004,6.254,6.274,51.77302394247035,6.279857453585725,6.315,0.002497973836375,0.0015481908592995,2024-09-06 01:00:00+00:00,0
0.0598000000000002,64446.95,0.0620000100000002,50601.78799999999,0.0001114773167894,0.0089999999999994,6.279857453585725,0.0140000000000002,6.277,6.286,74.49660929689523,6.285876459774296,6.339,0.007140110792279,0.0106611431444747,2024-09-06 02:00:00+00:00,0
0.0484000000000003,20635.54,0.0200000100000004,49328.4,0.0001115607549303,0.0049999999999998,6.285876459774296,0.0030000000000001,6.308,6.325,62.96293031551769,6.289492931804389,6.328,0.0085194961205417,0.0049958573583559,2024-09-06 03:00:00+00:00,0
0.0488000000000003,16837.22,0.0420000099999998,37563.84,0.000111052880254,0.0129999999999999,6.289492931804389,0.0049999999999998,6.272,6.309,53.124976757822594,6.288893874230471,6.314,0.0058654467132273,-0.0032531069812327,2024-09-06 04:00:00+00:00,0
0.0426000000000003,20652.32,0.0280000100000004,33904.492000000006,0.0001114513619069,0.0070000000000005,6.288893874230471,0.008,6.276,6.283,47.183075332286805,6.2898413576664085,6.304,0.0052281330413652,0.0003101697640754,2024-09-06 05:00:00+00:00,0
0.0402000000000002,38365.58,0.0490000100000003,32187.522,0.0001109870439505,0.0129999999999999,6.2898413576664085,0.0020000000000006,6.25,6.297,36.47057321799925,6.286262509977554,6.299,0.0007896080532763,-0.0080173726769432,2024-09-06 06:00:00+00:00,0
0.0600000000000001,322607.47,0.1610000099999995,83819.626,0.0001107441739694,0.0629999999999997,6.286262509977554,0.0149999999999996,6.117,6.263,28.44035784025209,6.27209417531388,6.278,-0.0118050867907566,-0.0267630295077072,2024-09-06 07:00:00+00:00,0
0.0644,47198.12,0.0420000099999998,89132.14199999999,0.0001111449525581,0.0129999999999999,6.27209417531388,0.0089999999999994,6.167,6.18,30.66665712592908,6.262481618605364,6.209,-0.0172648022130212,-0.0150722721307809,2024-09-06 08:00:00+00:00,0
0.0712000000000001,128769.21,0.0760000100000005,111518.54,0.0001112903127687,0.0330000000000003,6.262481618605364,0.0250000000000003,6.169,6.202,24.63767282784008,6.256817402791316,6.245,-0.0179047904970595,-0.006304204098086,2024-09-06 09:00:00+00:00,0
0.0748000000000001,78475.28,0.0460000100000002,123083.132,0.0001100786588916,0.0010000000000003,6.256817402791316,0.0090000000000003,6.183,6.22,22.077915387644765,6.247108415752473,6.229,-0.021923956531781,-0.013728153073564,2024-09-06 10:00:00+00:00,0
0.0759999999999999,62581.63,0.0550000099999997,127926.342,0.0001110196612123,0.008,6.247108415752473,0.016,6.178,6.186,35.59320978167493,6.24309396031881,6.233,-0.0199556159032914,-0.0020461148051733,2024-09-06 11:00:00+00:00,0
0.0650000000000002,120366.61,0.1060000100000007,87478.17,0.000110560205113,0.016,6.24309396031881,0.0190000000000001,6.201,6.217,48.64863714390338,6.249081432276302,6.307,-0.0097276739646625,0.0162154138961208,2024-09-06 12:00:00+00:00,0
0.0784000000000002,94530.46,0.1090000099999999,96944.638,0.0001112065065109,0.0140000000000002,6.249081432276302,0.0250000000000003,6.202,6.286,42.9850656449117,6.244670574639462,6.311,-0.0111552559057326,-0.0058384395779098,2024-09-06 13:00:00+00:00,0
0.0832,221807.16,0.1000000099999996,115552.228,0.0001137517165071,0.0869999999999997,6.244670574639462,0.0019999999999997,6.128,6.215,58.7786102499897,6.242181164687534,6.228,-0.0105446756372371,-0.0018788296834326,2024-09-06 14:00:00+00:00,0
0.1052000000000001,170431.65,0.1560000100000005,133943.502,0.0001140900889832,0.0660000000000007,6.242181164687534,0.032,6.1,6.224,44.370850642518064,6.23202367606253,6.256,-0.0167963092748069,-0.0164091222625737,2024-09-06 15:00:00+00:00,0
0.1158000000000001,141352.13,0.1080000099999996,149697.602,0.0001129748122942,0.0419999999999998,6.23202367606253,0.0099999999999997,6.067,6.165,33.628311640171646,6.215620519254193,6.175,-0.0269499941634006,-0.026556841696931,2024-09-06 16:00:00+00:00,0
0.1137999999999998,119345.67,0.0960000099999991,149493.414,0.0001132659682951,0.0669999999999992,6.215620519254193,0.0279999999999995,6.041,6.108,37.6237536842813,6.2014044500203,6.137,-0.0326515562022056,-0.0199176312726976,2024-09-06 17:00:00+00:00,0
