volume_ma_5,volume,atr_5,candle_range,ema_divergence,body_size,alt_btc_ratio,ema_14_prev,rsi_7_prev,volume_slope,body_to_range,rsi_7,ema_14_slope,upper_wick_ratio,upper_wick,timestamp,binary_label
8444338.2,8556071.0,0.0037199999999999,0.0032000099999999,7.442983238736822e-06,0.0016,8.953066132392535e-06,0.5891979146420568,57.37682970611594,1032520.0,0.4999984375049001,65.62471289188099,-6.638861894092685e-05,0.3749988281286577,0.0011999999999999,2024-09-27 09:00:00+00:00,0
9739130.0,14613548.0,0.0035399999999999,0.0033000099999999,-0.0002197624652677,0.0014999999999999,8.96625302088059e-06,0.5891315260231159,65.62471289188099,6057477.0,0.4545440771391479,52.70245343434193,-0.0002575368030821,0.0606058769518819,0.0001999999999999,2024-09-27 10:00:00+00:00,0
8855661.8,7113656.0,0.0029399999999999,0.0021000099999999,-0.0003717872579548,0.0002,8.971940336825986e-06,0.5888739892200338,52.70245343434193,-7499892.0,0.0952376417255583,41.80303883502321,-0.0002365318960044,0.2857129251765166,0.0005999999999999,2024-09-27 11:00:00+00:00,0
9204713.8,8216743.0,0.0028999999999999,0.00280001,-0.0002248771312695,0.002,8.960896509479064e-06,0.5886374573240293,41.80303883502321,1103087.0,0.7142831632744112,38.26063667438549,6.167235679610528e-05,0.2499991071460558,0.0007,2024-09-27 12:00:00+00:00,0
9822697.2,10613468.0,0.00282,0.00270001,-0.0001452229778817,0.0001999999999999,8.966471426281034e-06,0.5886991296808254,38.26063667438549,2396725.0,0.0740737997266585,55.69570902536304,2.6782709223294177e-05,0.2222213991800167,0.0006,2024-09-27 13:00:00+00:00,0
12704483.4,22965002.0,0.00402,0.0092000099999999,0.0003313929877496,0.0036,8.944387197011715e-06,0.5887259123900487,55.69570902536304,12351534.0,0.3913039224957422,65.6858237247389,0.0005032116813268,0.510869009924982,0.0046999999999999,2024-09-27 14:00:00+00:00,0
13169072.6,16936494.0,0.00454,0.00590001,0.0001168135991517,0.0044,8.909794729298135e-06,0.5892291240713755,65.6858237247389,-6028508.0,0.7457614478619626,41.48126639343334,-0.0001505498761833,0.2372877334106133,0.0013999999999999,2024-09-27 15:00:00+00:00,0
14697270.0,14754643.0,0.005,0.00440001,0.0003467765432579,0.0032,8.918144464890973e-06,0.5890785741951922,41.48126639343334,-2181851.0,0.727271074383931,58.66639289016653,0.0002961901073077,0.0227272210744946,9.9999999999989e-05,2024-09-27 16:00:00+00:00,0
14675808.2,8109434.0,0.00558,0.00570001,7.635990548526816e-05,0.0035,8.917462798265844e-06,0.5893747643024999,58.66639289016653,-6645209.0,0.6140340104666545,51.764492734441454,-0.0002099685736667,0.0526314866114208,0.0002999999999999,2024-09-27 17:00:00+00:00,0
13269742.4,3583139.0,0.00554,0.00250001,-8.622905916633172e-06,0.0008,8.934911763571852e-06,0.5891647957288332,51.764492734441454,-4526295.0,0.3199987200051217,54.237073638691925,-7.530609717776304e-05,0.0,0.0,2024-09-27 18:00:00+00:00,0
9655264.8,4892614.0,0.00442,0.00360001,-0.0002619076364639,0.0017,8.938744545789476e-06,0.5890894896316554,54.237073638691925,1309475.0,0.4722209104974743,43.67798520350797,-0.0002919319508873,0.2222216049399897,0.0008,2024-09-27 19:00:00+00:00,0
8145235.8,9386349.0,0.0039,0.00330001,-0.0004761457901042,0.0004999999999999,8.911194566602746e-06,0.588797557680768,43.67798520350797,4493735.0,0.1515146923796996,42.93768329729795,-0.0003196743574357,0.1212117539037933,0.0004,2024-09-27 20:00:00+00:00,0
5832598.8,3191458.0,0.0034,0.00190001,-0.0004711957303003,0.0010999999999999,8.926316787461891e-06,0.5884778833233323,42.93768329729795,-6194891.0,0.5789443213456679,33.552477060961124,-0.0001303844431109,0.1578939058215298,0.0002999999999999,2024-09-27 21:00:00+00:00,0
4834943.8,3121159.0,0.00252,0.00130001,-0.0003822716670843,0.0004999999999999,8.928191893122818e-06,0.5883474988802213,33.552477060961124,-70299.0,0.3846124260581954,49.99969298434132,-3.2999850696158184e-05,0.2307674556350026,0.0003,2024-09-27 22:00:00+00:00,0
4978374.6,4300293.0,0.00248,0.0023000099999999,-0.0002300619704246,0.0008,8.952416719185585e-06,0.5883144990295252,49.99969298434132,1179134.0,0.347824574675777,35.954773389422485,6.473346273005998e-05,0.391302646510243,0.0009,2024-09-27 23:00:00+00:00,0
4659248.2,3296982.0,0.00204,0.00140001,-0.0001234569352481,9.9999999999989e-05,8.934871644681034e-06,0.5883792324922552,35.954773389422485,-1003311.0,0.0714280612281227,59.25849109363405,5.610233436592616e-05,0.3571403061406931,0.0005,2024-09-28 00:00:00+00:00,0
3200037.8,2090297.0,0.00164,0.0013000099999999,8.995156879132438e-05,0.0010999999999999,8.940206685456253e-06,0.5884353348266211,59.25849109363405,-1206685.0,0.8461473373281876,62.06821641807752,0.0002086220231172,0.0,0.0,2024-09-28 01:00:00+00:00,0
3569081.0,5036674.0,0.00188,0.0031000099999999,0.0005406687107907,0.0028,8.95740193934477e-06,0.5886439568497384,62.06821641807752,2946377.0,0.9032228928293884,92.64610511362456,0.0005408057533682,0.0967738813745658,0.0002999999999999,2024-09-28 02:00:00+00:00,0
3870196.0,4626734.0,0.00218,0.00280001,0.0005822792293972,0.0019,8.941362102308437e-06,0.5891847626031066,92.64610511362456,-409940.0,0.6785690051106946,75.90297431226475,0.0002020316529192,0.0714283163274332,0.0001999999999999,2024-09-28 03:00:00+00:00,1
3627256.0,3085593.0,0.002,0.0014000099999999,0.0004732500921783,0.001,8.933968624302153e-06,0.5893867942560258,75.90297431226475,-1541141.0,0.7142806122813635,63.41409280652473,4.176076586315247e-05,0.2857122449125137,0.0003999999999999,2024-09-28 04:00:00+00:00,1
3912154.6,4721475.0,0.0023199999999999,0.00300001,0.00015327281658,0.002,8.910783002647308e-06,0.589428555021889,63.41409280652473,1635882.0,0.6666644444518518,47.91631727685343,-0.0002304740029185,0.0999996666677666,0.0002999999999999,2024-09-28 05:00:00+00:00,1
4916974.8,7114398.0,0.0025599999999999,0.0025000099999999,-9.48215064447977e-05,0.0002999999999999,8.927051671732524e-06,0.5891980810189704,47.91631727685343,2392923.0,0.1199995200019093,42.39098180774734,-0.0002397441358626,0.1599993600025457,0.0003999999999999,2024-09-28 06:00:00+00:00,1
15889457.0,59899085.0,0.0068999999999999,0.0248000099999999,0.0021504112338038,0.0205999999999999,9.236751149010824e-06,0.5889583368831077,42.39098180774734,52784687.0,0.8306448263528928,82.2145719791934,0.0025388884155855,0.1653225139828574,0.0040999999999999,2024-09-28 07:00:00+00:00,0
23734054.6,43849722.0,0.0089999999999999,0.0133000099999999,0.0025114654738387,0.0088,9.129150358264303e-06,0.5914972252986933,82.2145719791934,-16049363.0,0.661653637854411,62.299348637582746,0.0010270366268408,0.2781952795524245,0.0037,2024-09-28 08:00:00+00:00,1
32062345.8,44727049.0,0.0115799999999999,0.01430001,0.0037241018807333,0.0089999999999998,9.268881365022962e-06,0.5925242619255342,62.299348637582746,877327.0,0.6293701892516047,67.80811080895529,0.0021034317432621,0.1468530441587165,0.0021000000000001,2024-09-28 09:00:00+00:00,0
40589885.0,47359171.0,0.0136199999999999,0.0132000099999999,0.0056481788158569,0.0109,9.413963655805051e-06,0.5946276936687963,67.80811080895529,2632122.0,0.8257569501841309,76.99609525234472,0.0032629741774938,0.0151515036731016,0.0001999999999999,2024-09-28 10:00:00+00:00,0
46866714.8,38498547.0,0.01498,0.00930001,0.0064538895298256,0.0021999999999999,9.375663488910988e-06,0.5978906678462902,76.99609525234472,-8860624.0,0.2365588854205489,75.2787124626418,0.0025345776204945,0.4731177708411098,0.0044,2024-09-28 11:00:00+00:00,0
38630093.6,18715979.0,0.0113,0.00640001,0.0066224718429108,0.0012999999999999,9.393099298652656e-06,0.6004252454667848,75.2787124626418,-19782568.0,0.2031246826176761,76.4149934141597,0.0020366339377621,0.1093748291018335,0.0007,2024-09-28 12:00:00+00:00,0
35155318.0,26475844.0,0.01042,0.00890001,0.007071301284986,0.0047,9.469230190500156e-06,0.6024618794045469,76.4149934141597,7759865.0,0.5280892942816949,78.78251278650619,0.0024050827460604,0.179775078904398,0.0015999999999999,2024-09-28 13:00:00+00:00,0
31056476.8,24232843.0,0.00872,0.00580001,0.0069639970461686,0.0012999999999999,9.420161732810676e-06,0.6048669621506073,78.78251278650619,-2243001.0,0.2241375445904337,64.49074375059885,0.001897738379919,0.7241366825229737,0.0042,2024-09-28 14:00:00+00:00,0
24345852.2,13806048.0,0.00698,0.0045000099999999,0.006487116056065,0.0014999999999999,9.411889490153252e-06,0.6067647005305263,64.49074375059885,-10426795.0,0.3333325925942305,79.6772394384917,0.0014447065959298,0.42222128395271,0.0019,2024-09-28 15:00:00+00:00,0
20340748.2,18473027.0,0.00686,0.0087000099999999,0.0064625728772955,0.0042999999999999,9.49233774955736e-06,0.6082094071264562,79.6772394384917,4666979.0,0.4942523054571207,75.95399554276011,0.0018254123831391,0.2758617518830412,0.0023999999999999,2024-09-28 16:00:00+00:00,0
20825044.0,21137458.0,0.0065599999999999,0.00490001,0.0064762007151855,0.0020999999999999,9.507383458371678e-06,0.6100348195095954,75.95399554276011,2664431.0,0.4285705539376418,63.99974400102407,0.0018620240653873,0.3877543107054897,0.0019,2024-09-28 17:00:00+00:00,0
17457682.2,9639035.0,0.0054199999999999,0.0032000099999999,0.0061875187859744,0.0007,9.48489545995656e-06,0.6118968435749828,63.99974400102407,-11498423.0,0.2187493164083981,69.99969375133969,0.0015204208566689,0.531248339848952,0.0017,2024-09-28 18:00:00+00:00,0
14283974.4,8364304.0,0.0048399999999999,0.00290001,0.0057119582391214,0.0006999999999999,9.47294747732944e-06,0.6134172644316517,69.99969375133969,-1274731.0,0.2413784780052205,72.2577381908599,0.0012243647424464,0.2758611177202903,0.0008,2024-09-28 19:00:00+00:00,0
13633256.4,10552458.0,0.0050999999999999,0.00580001,0.0048041119423629,0.0036,9.43088831473179e-06,0.6146416291740981,72.2577381908599,2188154.0,0.6206885850196863,45.07020035816701,0.0005944494434535,0.2241375445904337,0.0012999999999999,2024-09-28 20:00:00+00:00,0
