volume_ma_5,atr_5,volume,ema_divergence,ema_14_slope,candle_range,alt_btc_ratio,ema_14_prev,ema_divergence_slope,rsi_7_prev,rsi_7,volume_slope,lower_wick,body_to_range,ema_7_slope,timestamp,binary_label
2227941.5,0.00294,3129415.4,0.0009977054458605,0.0002691730270296,0.00190001,5.6650588384789964e-06,0.3336812022972775,-1.853328375228669e-05,78.06969606327009,64.70534948535737,1445711.2,0.0010999999999999,0.263156509702579,0.0002506397432773,2024-09-03 00:00:00+00:00,0
2140846.28,0.00216,1768109.0,0.0009990686298929,0.0002866166234257,0.00280001,5.659391516907201e-06,0.3339503753243072,1.3631840323768962e-06,64.70534948535737,85.50637892079415,-1361306.4,0.0014,0.1785707908186028,0.000287979807458,2024-09-03 01:00:00+00:00,0
2418881.06,0.00258,3624195.9,0.0010016524118509,0.0002884010736355,0.0042000099999999,5.671796855255036e-06,0.3342369919477329,2.5837819579432875e-06,85.50637892079415,89.85416089981713,1856086.9,0.0004,0.0952378684812554,0.0002909848555935,2024-09-03 02:00:00+00:00,0
2337027.1,0.00248,1479711.0,0.0008182767897285,7.661426381755376e-05,0.00180001,5.668996577455394e-06,0.3345253930213685,-0.0001833756221223,89.85416089981713,44.443580263716754,-2144484.9,0.0003,0.7222182098988065,-0.0001067613583048,2024-09-03 03:00:00+00:00,0
2398989.2,0.00258,1993514.7,0.0005201400756913,-0.0001069343046914,0.00220001,5.648148759175491e-06,0.3346020072851861,-0.0002981367140371,44.443580263716754,17.499693755358976,513803.7,0.0004,0.6363607438147962,-0.0004050710187286,2024-09-03 04:00:00+00:00,0
2019155.56,0.00252,1230247.2,0.0003440132090441,-5.267639739925389e-05,0.00160001,5.644916027438921e-06,0.3344950729804946,-0.0001761268666471,17.499693755358976,23.255435376633585,-763267.5,0.001,0.1249992187549001,-0.0002288032640464,2024-09-03 05:00:00+00:00,0
2026256.96,0.0024,1803616.0,-2.693636124467824e-05,-0.000325652877746,0.00220001,5.637533748790138e-06,0.3344423965830954,-0.0003709495702888,23.255435376633585,16.128850158143436,573368.8,0.0001,0.9545411157221818,-0.0006966024480348,2024-09-03 06:00:00+00:00,0
1698217.5399999998,0.00194,1983998.8,-0.0001038223698909,-9.556582737990647e-05,0.00190001,5.640140749763161e-06,0.3341167437053493,-7.688600864624862e-05,16.128850158143436,33.802483637484954,180382.80000000005,0.0002,0.7368382271671978,-0.0001724518360261,2024-09-03 07:00:00+00:00,0
2276921.3,0.00266,4373229.8,-0.0007103375298479,-0.0007228237170626,0.00540001,5.589479123822783e-06,0.3340211778779694,-0.000606515159957,33.802483637484954,17.391198488356707,2389231.0,0.0004,0.9074057270264316,-0.0013293388770196,2024-09-03 08:00:00+00:00,0
2336585.1,0.00254,2291833.7,-0.0010225611328251,-0.0005597805547875,0.0016000099999999,5.589903862485987e-06,0.3332983541609068,-0.0003122236029771,17.391198488356707,18.80330630500493,-2081396.1,0.0004,0.374997656264644,-0.0008720041577647,2024-09-03 09:00:00+00:00,0
2523731.5,0.00274,2165979.2,-0.0010630877703327,-0.0003384764808159,0.0026000099999999,5.589132100203558e-06,0.3327385736061192,-4.052663750758745e-05,18.80330630500493,28.695477505788944,-125854.5,0.0004,0.4615366863973534,-0.0003790031183235,2024-09-03 10:00:00+00:00,0
2468916.06,0.00262,1529538.8,-0.0010539938257015,-0.0002933462833737,0.0016000099999999,5.589788732394366e-06,0.3324000971253033,9.09394463116664e-06,28.695477505788944,32.35271914800576,-636440.4000000001,0.001,0.0,-0.0002842523387426,2024-09-03 11:00:00+00:00,0
2519376.06,0.0026599999999999,2236298.8,-0.0010246163008346,-0.0002675667789239,0.0021000099999999,5.582141611204598e-06,0.3321067508419295,2.93775248669248e-05,32.35271914800576,29.999790001469776,706759.9999999998,0.0001999999999999,0.0476188208627527,-0.0002381892540569,2024-09-03 12:00:00+00:00,0
3667057.08,0.0033399999999999,10111634.9,-0.0016480336996432,-0.001005224541734,0.00880001,5.55317823133585e-06,0.3318391840630056,-0.0006234173988086,29.999790001469776,21.897698332927945,7875336.100000001,0.0015999999999999,0.6590901601248189,-0.0016286419405427,2024-09-03 13:00:00+00:00,0
5104795.5200000005,0.0038599999999999,9480525.9,-0.0023133205522141,-0.0012311946028362,0.0041000099999999,5.576281660483514e-06,0.3308339595212715,-0.0006652868525708,21.897698332927945,10.666616889121144,-631109.0,0.0015,0.6341447947687923,-0.001896481455407,2024-09-03 14:00:00+00:00,0
5695559.6,0.0038799999999999,5119799.6,-0.0028086463213113,-0.001227035322458,0.0027000099999999,5.55045474231269e-06,0.3296027649184353,-0.0004953257690972,10.666616889121144,14.035001539464176,-4360726.300000001,0.0004,0.4444427983600015,-0.0017223610915553,2024-09-03 15:00:00+00:00,0
6013706.82,0.0041599999999999,3120274.9,-0.0028853198605142,-0.0008900972794635,0.00300001,5.5746170374991335e-06,0.3283757295959773,-7.667353920287612e-05,14.035001539464176,19.672018275304737,-1999524.7,0.0009,0.4333318888936926,-0.0009667708186664,2024-09-03 16:00:00+00:00,0
6075474.26,0.0044999999999999,2545136.0,-0.0026523136656456,-0.0005580843088684,0.0038000099999999,5.603313806371104e-06,0.3274856323165137,0.0002330061948686,19.672018275304737,22.834519809733123,-575138.8999999999,9.9999999999989e-05,0.4473672437704092,-0.0003250781139998,2024-09-03 17:00:00+00:00,0
4438959.159999999,0.0031999999999999,1929059.4,-0.0023774491834595,-0.000443673067686,0.00230001,5.5864378690052826e-06,0.3269275480076452,0.0002748644821861,22.834519809733123,24.61525207171956,-616076.6000000001,0.0011999999999999,0.1304342155034192,-0.0001688085854998,2024-09-03 18:00:00+00:00,0
2919787.3,0.0030399999999999,1884666.6,-0.0019678722972565,-0.0002111833253278,0.00340001,5.597284911966372e-06,0.3264838749399592,0.0004095768862029,24.61525207171956,31.68998462683639,-44392.79999999981,0.0010999999999999,0.3823518166123094,0.000198393560875,2024-09-03 19:00:00+00:00,0
2167431.8600000003,0.00298,1358022.4,-0.0016593849113161,-0.0002096922152841,0.00240001,5.5763550182043e-06,0.3262726916146313,0.0003084873859404,31.68998462683639,52.32515549292047,-526644.2000000002,0.0009,0.0833329861125713,9.879517065630727e-05,2024-09-03 20:00:00+00:00,0
1867878.74,0.0029,1622509.3,-0.0015902219467442,-0.0003950665865796,0.0026000099999999,5.557790789342184e-06,0.3260629993993472,6.91629645718228e-05,52.32515549292047,59.99944000522662,264486.90000000014,0.0009,0.653843639062921,-0.0003259036220077,2024-09-03 21:00:00+00:00,1
1689914.22,0.0027,1655313.4,-0.0017605919548811,-0.0006490577083689,0.00280001,5.543938477490711e-06,0.3256679328127675,-0.0001703700081368,59.99944000522662,52.32515549292014,32804.09999999986,0.0,0.8214256377655809,-0.0008194277165058,2024-09-03 22:00:00+00:00,1
2711725.2800000003,0.00304,7038114.7,-0.0020809793950073,-0.0008691833472531,0.00400001,5.54031268933388e-06,0.3250188751043986,-0.0003203874401261,52.32515549292014,33.333090279550234,5382801.300000001,0.0013,0.5999985000037528,-0.0011895707873793,2024-09-03 23:00:00+00:00,1
3609202.08,0.00342,6372050.6,-0.0025465319179224,-0.0011266255676193,0.0053000099999999,5.525024317457362e-06,0.3241496917571454,-0.0004655525229151,33.333090279550234,14.814718793489604,-666064.1000000006,0.0007999999999999,0.5094330010698188,-0.0015921780905345,2024-09-04 00:00:00+00:00,1
8955572.16,0.00512,28089872.8,-0.0029275899938865,-0.0011630754919368,0.01090001,5.535008887184967e-06,0.323023066189526,-0.000381058075964,14.814718793489604,10.92430548727883,21717822.200000003,0.0093,0.1376145526471992,-0.0015441335679008,2024-09-04 01:00:00+00:00,0
9427671.62,0.00524,3983006.6,-0.0030776914101336,-0.0010079987596785,0.0032000099999999,5.548297283523287e-06,0.3218599906975892,-0.0001501014162471,10.92430548727883,0.0,-24106866.2,0.0008,0.0,-0.0011581001759256,2024-09-04 02:00:00+00:00,0
10364037.56,0.00534,6337143.1,-0.0029093342836897,-0.0006869322583881,0.00330001,5.572424037993447e-06,0.3208519919379106,0.0001683571264438,0.0,11.864336398004127,2354136.4999999995,0.0007,0.3939382001872594,-0.0005185751319442,2024-09-04 03:00:00+00:00,0
9465747.760000002,0.00484,2546665.7,-0.0025862576753783,-0.0004620079572696,0.00150001,5.586129043637775e-06,0.3201650596795225,0.0003230766083114,11.864336398004127,21.428437500836807,-3790477.4,0.0,0.6666622222518517,-0.0001389313489582,2024-09-04 04:00:00+00:00,0
8894747.3,0.00464,3517048.3,-0.0027217159574632,-0.0008937402296336,0.0042000099999999,5.564245615401121e-06,0.3197030517222529,-0.0001354582820849,21.428437500836807,19.04751322810094,970382.5999999996,0.0005999999999999,0.8571408163313916,-0.0010291985117186,2024-09-04 05:00:00+00:00,0
3921029.460000001,0.0031599999999999,3221283.6,-0.0025090399755696,-0.0005345748656825,0.00350001,5.593759439913287e-06,0.3188093114926192,0.0002126759818936,19.04751322810094,34.710542996858706,-295764.6999999997,0.0,0.5142842449021637,-0.0003218988837889,2024-09-04 06:00:00+00:00,0
4580413.5600000005,0.0040399999999999,7279927.1,-0.0015404992548198,0.0003900351164084,0.0076000099999999,5.660310858915166e-06,0.3182747366269366,0.0009685407207498,34.710542996858706,67.51562254181047,4058643.5,0.0002,0.842104155126107,0.0013585758371582,2024-09-04 07:00:00+00:00,0
3861084.400000001,0.0039199999999999,2740497.3,-0.0005912644778385,0.0006446971008873,0.0027000099999999,5.697126658132423e-06,0.318664771743345,0.0009492347769812,67.51562254181047,77.71051567854838,-4539429.8,0.0001999999999999,0.8518486968566935,0.0015939318778686,2024-09-04 08:00:00+00:00,0
4093448.900000001,0.0042599999999999,3708488.2,-0.0001528863902061,0.000332070820769,0.00320001,5.685814740324529e-06,0.3193094688442324,0.0004383780876324,77.71051567854838,70.49153363894224,967990.9000000004,0.0,0.4999984375048915,0.0007704489084014,2024-09-04 09:00:00+00:00,0
4036685.020000001,0.0042,3233228.9,-0.000282844420238,-0.0001922052886668,0.00400001,5.636202772225317e-06,0.3196415396650015,-0.0001299580300319,70.49153363894224,56.0973694236166,-475259.3000000003,0.0001999999999999,0.8999977500056222,-0.0003221633186988,2024-09-04 10:00:00+00:00,0
4807221.4,0.00452,7073965.5,-0.0004395556590842,-0.0002599112501779,0.0051000099999999,5.61221784243367e-06,0.3194493343763346,-0.0001567112388461,56.0973694236166,51.98001789102717,3840736.6,0.0025,0.1372546328340492,-0.0004166224890241,2024-09-04 11:00:00+00:00,0
3852623.540000001,0.00378,2506937.8,-0.0004567661090314,-0.0001452564168208,0.00390001,5.620142335714193e-06,0.3191894231261566,-1.721044994718035e-05,51.98001789102717,64.91201498005562,-4567027.7,0.0010999999999999,0.1282047994748728,-0.000162466866768,2024-09-04 12:00:00+00:00,0
3772155.28,0.0037,2338156.0,-0.0004643940311961,-0.0001392222279114,0.0023000099999999,5.629314922995221e-06,0.3190441667093358,-7.627922164687995e-06,64.91201498005562,60.38933589262902,-168781.7999999998,0.0016999999999999,0.043478071834466,-0.000146850150076,2024-09-04 13:00:00+00:00,0
4458397.020000001,0.0047199999999999,7139696.9,9.446095377008136e-05,0.0005060074024767,0.0083000099999999,5.6110907285723975e-06,0.3189049444814243,0.0005588549849662,60.38933589262902,55.47416911008485,4801540.9,0.0025999999999999,0.566264377994725,0.0010648623874429,2024-09-04 14:00:00+00:00,0
4892363.340000002,0.0047199999999999,5403060.5,0.000839567995539,0.0008785397488131,0.00400001,5.607733856263116e-06,0.3194109518839011,0.0007451070417689,55.47416911008485,58.503122774245305,-1736636.4000000004,0.0005999999999999,0.7999980000050083,0.0016236467905821,2024-09-04 15:00:00+00:00,0
4773382.8,0.0044599999999999,6479062.8,0.0013309019728375,0.0008014011156381,0.0038000099999999,5.586748089710538e-06,0.3202894916327143,0.0004913339772985,58.503122774245305,66.91694103865629,1076002.2999999998,0.0004,0.1052628808871447,0.0012927350929366,2024-09-04 16:00:00+00:00,0
5103552.180000002,0.0044999999999999,4157784.7,0.0011392389923204,0.0001612143002196,0.00410001,5.568609834479422e-06,0.3210908927483524,-0.0001916629805171,66.91694103865629,64.96317172102044,-2321278.1,0.0,0.9756073765673636,-3.044868029750125e-05,2024-09-04 17:00:00+00:00,0
5073402.600000001,0.0044999999999999,2187408.1,0.0008833500885735,3.3052393523747003e-05,0.0023000099999999,5.573468280031156e-06,0.3212521070485721,-0.0002558889037468,64.96317172102044,64.49242648769183,-1970376.6,0.0005,0.3478245746757528,-0.000222836510223,2024-09-04 18:00:00+00:00,0
4032930.78,0.0032399999999999,1937337.8,0.0008742439648523,0.0002419787410539,0.00200001,5.565123572096253e-06,0.3212851594420958,-9.106123721291937e-06,64.49242648769183,66.89157551281862,-250070.30000000005,0.0002999999999999,0.6999965000175055,0.0002328726173326,2024-09-04 19:00:00+00:00,0
3275430.900000001,0.0028399999999999,1615561.1,0.000885850185605,0.0002630482422467,0.00200001,5.572973130345037e-06,0.3215271381831497,1.1606220752746754e-05,66.89157551281862,68.21160431706616,-321776.69999999995,0.0011999999999999,0.1999990000050055,0.0002746544629994,2024-09-04 20:00:00+00:00,0
2326414.380000001,0.00252,1733980.2,0.0010038658895741,0.0003879751432804,0.0022000099999999,5.588640275387263e-06,0.3217901864253965,0.0001180157039691,68.21160431706616,58.6203359117661,118419.09999999986,0.0005999999999999,0.4999977272830578,0.0005059908472496,2024-09-04 21:00:00+00:00,0
2309600.2200000007,0.0021599999999999,4073713.9,0.0010587805675016,0.0003495784575097,0.00230001,5.587381188588049e-06,0.3221781615686769,5.4914677927453415e-05,58.6203359117661,42.8567857172616,2339733.7,0.0005999999999999,0.043478071834465,0.0004044931354372,2024-09-04 22:00:00+00:00,0
2421915.720000001,0.00216,2748985.6,0.0008608490892377,7.630132984176585e-05,0.00230001,5.5734860076348646e-06,0.3225277400261867,-0.0001979314782638,42.8567857172616,33.67322886469175,-1324728.2999999998,0.0003,0.7391272211859781,-0.000121630148422,2024-09-04 23:00:00+00:00,0
2975007.8800000004,0.0021,4702798.6,0.0006218319920582,-2.7205514137096376e-05,0.0017000099999999,5.558836334168136e-06,0.3226040413560285,-0.0002390170971794,33.67322886469175,50.768684029556965,1953812.9999999995,0.0003,0.4117622837512644,-0.0002662226113165,2024-09-05 00:00:00+00:00,0
3127983.3200000008,0.00232,2380438.3,0.0006790764791563,0.0002430885544145,0.00310001,5.590983694285564e-06,0.3225768358418914,5.724448709804042e-05,50.768684029556965,68.8305430989591,-2322360.3,0.0002,0.6129012487056441,0.0003003330415125,2024-09-05 01:00:00+00:00,0
3189249.4200000004,0.00236,2040310.7,0.0005419828464648,3.734341382588546e-05,0.00240001,5.600333766719319e-06,0.3228199243963059,-0.0001370936326914,68.8305430989591,49.999527031501046,-340127.59999999986,0.0005999999999999,0.4999979166753356,-9.975021886554636e-05,2024-09-05 02:00:00+00:00,0
2959008.8000000007,0.00256,2922510.8,7.31392236665851e-05,-0.0003809690413508,0.00330001,5.600728934870874e-06,0.3228572678101318,-0.0004688436227983,49.999527031501046,32.673040879914566,882200.0999999999,0.0002,0.9090881542783142,-0.0008498126641491,2024-09-05 03:00:00+00:00,0
2701291.3200000003,0.00256,1460398.2,-7.071377194117767e-05,-0.0001435065025041,0.00230001,5.618252503216424e-06,0.3224762987687809,-0.0001438529956077,32.673040879914566,33.980351589843664,-1462112.6,0.0005,0.5652149338481179,-0.0002873594981118,2024-09-05 04:00:00+00:00,0
2067315.460000001,0.0026,1532919.3,-0.0001501944266881,-0.0001110389688369,0.00190001,5.621121710135801e-06,0.3223327922662768,-7.94806547469995e-05,33.980351589843664,33.980351589843664,72521.1000000001,0.0008,0.0,-0.0001905196235839,2024-09-05 05:00:00+00:00,0
2193252.7400000007,0.00264,3010124.7,-0.0001268503713841,-1.6233772991980366e-05,0.0033000099999999,5.659414966543387e-06,0.3222217532974399,2.334405530407535e-05,33.980351589843664,44.564878310708494,1477205.4,0.0020999999999999,0.1515146923797216,7.110282312094984e-06,2024-09-05 06:00:00+00:00,0
2510399.380000001,0.00274,3626043.9,0.0001142182769429,0.0002392640634069,0.00290001,5.6687854627146136e-06,0.3222055195244479,0.000241068648327,44.564878310708494,57.69191938131179,615919.1999999997,0.0004,0.6551701545856752,0.000480332711734,2024-09-05 07:00:00+00:00,0
2818550.960000001,0.00264,4463268.7,0.0002904389557907,0.0002340288549527,0.00280001,5.687320188056978e-06,0.3224447835878549,0.0001762206788478,57.69191938131179,48.83681179339218,837224.8000000003,0.0006,0.1071424744911497,0.0004102495338005,2024-09-05 08:00:00+00:00,0
3243551.460000001,0.00262,3585400.7,0.0003369677651821,0.0001361583409589,0.0022000099999999,5.6992446784161135e-06,0.3226788124428076,4.652880939137738e-05,48.83681179339218,53.84567061577648,-877868.0,0.0016999999999999,0.227271694219574,0.0001826871503503,2024-09-05 09:00:00+00:00,0
3570760.100000001,0.003,3168962.5,0.0006709792324471,0.0004780038954977,0.00380001,5.7494143136460525e-06,0.3228149707837666,0.000334011467265,53.84567061577648,93.24236122090738,-416438.2000000002,0.0010999999999999,0.6842087257665188,0.0008120153627628,2024-09-05 10:00:00+00:00,0
3879047.020000001,0.0029,4551559.3,0.0009823873784211,0.0005476033760981,0.00280001,5.774453106907985e-06,0.3232929746792644,0.0003114081459739,93.24236122090738,92.85621429499992,1382596.7999999998,0.0017,0.321427423473489,0.000859011522072,2024-09-05 11:00:00+00:00,0
5666723.980000001,0.0036,12564428.7,0.0017353897606902,0.0011412562592849,0.00640001,5.866365465391267e-06,0.3238405780553625,0.0007530023822691,92.85621429499992,95.79775581152042,8012869.399999999,0.0008,0.7812487792987723,0.001894258641554,2024-09-05 12:00:00+00:00,0
7982119.9,0.0046,16040248.3,0.0028553283171421,0.0017757554247136,0.00780001,5.932109176059318e-06,0.3249818343146474,0.0011199385564518,95.79775581152042,97.09262811139722,3475819.600000001,9.9999999999989e-05,0.7564092866547599,0.0028956939811655,2024-09-05 13:00:00+00:00,1
9815160.66,0.0062,12750604.5,0.0025314441015977,0.0004456547014185,0.01020001,5.836485406753172e-06,0.3267575897393611,-0.0003238842155443,97.09262811139722,62.97853580861675,-3289643.8000000007,0.0003,0.8137246924267663,0.0001217704858741,2024-09-05 14:00:00+00:00,0
10932512.44,0.00652,8755721.4,0.001734871224774,-0.0001870992587706,0.00540001,5.820350539454312e-06,0.3272032444407797,-0.0007965728768237,62.97853580861675,52.89841656198695,-3994883.1,0.0001999999999999,0.8148133059012858,-0.0009836721355944,2024-09-05 15:00:00+00:00,0
10988523.46,0.00686,4831614.4,0.0010542698140127,-0.0002821526909345,0.00450001,5.767284991568297e-06,0.327016145182009,-0.0006806014107612,52.89841656198695,52.14272678604024,-3924107.0,0.0014,0.2222217283961591,-0.0009627541016957,2024-09-05 16:00:00+00:00,0
9248506.180000002,0.00656,3864342.3,0.0009384032365508,0.00016880100119,0.0049000099999999,5.794746885279382e-06,0.3267339924910745,-0.0001158665774619,52.14272678604024,52.816771226268095,-967272.1000000006,0.0015999999999999,0.6122436484823556,5.293442372816815e-05,2024-09-05 17:00:00+00:00,0
7163357.32,0.00596,5614504.0,0.0005868098533155,-0.0001337057989685,0.00480001,5.763144487638065e-06,0.3269027934922646,-0.0003515933832352,52.816771226268095,47.45751450759269,1750161.7000000002,0.0007,0.4583323784742047,-0.0004852991822038,2024-09-05 18:00:00+00:00,0
6010954.9,0.0051,6988592.4,-0.0001279528408978,-0.0006492116924394,0.00590001,5.74206105207616e-06,0.326769087693296,-0.0007147626942134,47.45751450759269,31.578869806284743,1374088.4000000004,0.0019,0.677964952601774,-0.0013639743866528,2024-09-05 19:00:00+00:00,0
4629911.340000001,0.00438,1850503.6,-0.0006116168307733,-0.0005893168001142,0.00180001,5.735016222768924e-06,0.3261198760008566,-0.0004836639898754,31.578869806284743,13.596449484584896,-5138088.800000001,9.9999999999989e-05,0.055555246915288,-0.0010729807899896,2024-09-05 20:00:00+00:00,0
4218250.900000001,0.00428,2773312.2,-0.0006022778631666,-0.0001640745600989,0.00400001,5.77553935309685e-06,0.3255305592007424,9.338967606742354e-06,13.596449484584896,33.13940001406962,922808.6,0.0011999999999999,0.6499983750040598,-0.0001547355924922,2024-09-05 21:00:00+00:00,0
3858744.620000001,0.00402,2066810.9,-0.00054113160545,-0.0001021979520857,0.0036000099999999,5.785621856318377e-06,0.3253664846406434,6.114625771658222e-05,33.13940001406962,45.454304408991845,-706501.3000000003,0.0030999999999999,0.0833331018525012,-4.105169436918743e-05,2024-09-05 22:00:00+00:00,0
3020952.780000001,0.00346,1425544.8,-0.0004250154844192,-2.190489180770028e-05,0.00200001,5.786756852972588e-06,0.3252642866885576,0.0001161161210307,45.454304408991845,50.780972291557696,-641266.0999999999,0.0007,0.2999985000074944,9.421122922309566e-05,2024-09-05 23:00:00+00:00,0
2252975.320000001,0.0027399999999999,3148705.1,-0.0003703728229352,-5.898423956668397e-05,0.0023000099999999,5.781211064041864e-06,0.3252423817967499,5.464266148397234e-05,50.780972291557696,33.999762001665914,1723160.3,0.0013999999999999,0.1304342155034224,-4.341578082711628e-06,2024-09-06 00:00:00+00:00,0
2272057.920000001,0.00322,1945916.6,-0.0001008426655395,0.0002022136590422,0.00420001,5.776270050083992e-06,0.3251833975571833,0.0002695301573957,33.999762001665914,54.08124635844417,-1202788.5,0.001,0.4523798752860103,0.0004717438164379,2024-09-06 01:00:00+00:00,0
2201042.560000001,0.0028399999999999,2418235.4,0.0001827133589523,0.0002952518378366,0.0021000099999999,5.773908139165991e-06,0.3253856112162255,0.0002835560244918,54.08124635844417,92.53634663518368,472318.7999999998,0.0005999999999999,0.4285693877648277,0.0005788078623285,2024-09-06 02:00:00+00:00,0
2111338.820000001,0.00246,1618292.2,0.000384267662907,0.0002825515927917,0.00170001,5.792747578992012e-06,0.3256808630540621,0.0002015543039546,92.53634663518368,95.52139007502876,-799943.2,0.0009,0.0588231833930311,0.0004841058967463,2024-09-06 03:00:00+00:00,0
2328399.0400000005,0.00286,2510845.9,0.0009458023717139,0.0007515447137528,0.00400001,5.859210038544272e-06,0.3259634146468538,0.0005615347088069,95.52139007502876,96.20167922562686,892553.7,0.0,0.9749975625060964,0.0013130794225597,2024-09-06 04:00:00+00:00,1
2383261.7,0.00328,3423018.4,0.0008709398533813,0.0001846720852524,0.0044000099999999,5.808003786797227e-06,0.3267149593606067,-7.486251833260793e-05,96.20167922562686,65.76535102931777,912172.5,0.0005999999999999,0.7954527376074225,0.0001098095669198,2024-09-06 05:00:00+00:00,0
