timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-09-01 00:00:00,0.05000000,0.05010000,0.04970000,0.04980000,1910539.00000000,1725152399999,95341.63620000,987,623155.00000000,31107.71720000,0
2024-09-01 01:00:00,0.04990000,0.04990000,0.04950000,0.04960000,3194988.00000000,1725155999999,158650.31210000,1171,969589.00000000,48193.00490000,0
2024-09-01 02:00:00,0.04950000,0.04960000,0.04900000,0.04950000,5110166.00000000,1725159599999,251723.31740000,2312,1793138.00000000,88356.19490000,0
2024-09-01 03:00:00,0.04960000,0.04990000,0.04940000,0.04960000,1721095.00000000,1725163199999,85494.67310000,682,643213.00000000,31967.42440000,0
2024-09-01 04:00:00,0.04960000,0.04980000,0.04940000,0.04960000,1232794.00000000,1725166799999,61176.55450000,622,410641.00000000,20362.06960000,0
2024-09-01 05:00:00,0.04960000,0.04970000,0.04870000,0.04880000,5673852.00000000,1725170399999,278484.69580000,2070,1940974.00000000,95247.52420000,0
2024-09-01 06:00:00,0.04880000,0.04930000,0.04880000,0.04930000,1630337.00000000,1725173999999,80067.92360000,902,981404.00000000,48211.04200000,0
2024-09-01 07:00:00,0.04930000,0.04950000,0.04920000,0.04940000,2034535.00000000,1725177599999,100363.92730000,1075,874240.00000000,43137.75760000,0
2024-09-01 08:00:00,0.04950000,0.04960000,0.04890000,0.04900000,2951316.00000000,1725181199999,145386.14990000,1305,845226.00000000,41658.13380000,0
2024-09-01 09:00:00,0.04900000,0.04910000,0.04880000,0.04900000,2796250.00000000,1725184799999,136940.96210000,1436,1196149.00000000,58595.60390000,0
2024-09-01 10:00:00,0.04890000,0.04900000,0.04860000,0.04870000,2388237.00000000,1725188399999,116513.26970000,1587,953359.00000000,46534.02900000,0
2024-09-01 11:00:00,0.04870000,0.04900000,0.04850000,0.04900000,2953777.00000000,1725191999999,143853.32060000,1747,1370956.00000000,66812.67490000,0
2024-09-01 12:00:00,0.04890000,0.04910000,0.04860000,0.04860000,2194148.00000000,1725195599999,107309.23930000,1333,878788.00000000,43012.08910000,0
2024-09-01 13:00:00,0.04860000,0.04890000,0.04820000,0.04870000,5824496.00000000,1725199199999,282546.99020000,2890,2331161.00000000,113199.63130000,0
2024-09-01 14:00:00,0.04870000,0.04870000,0.04800000,0.04840000,5197360.00000000,1725202799999,251171.43720000,3166,2241257.00000000,108305.40620000,0
2024-09-01 15:00:00,0.04850000,0.04910000,0.04830000,0.04910000,3520106.00000000,1725206399999,171357.80620000,2443,1342756.00000000,65345.77130000,0
2024-09-01 16:00:00,0.04910000,0.04930000,0.04860000,0.04860000,2825618.00000000,1725209999999,138241.46580000,1940,1215746.00000000,59537.81610000,0
2024-09-01 17:00:00,0.04870000,0.04890000,0.04810000,0.04830000,3243219.00000000,1725213599999,156986.57110000,1853,1629336.00000000,78870.90260000,0
2024-09-01 18:00:00,0.04840000,0.04930000,0.04830000,0.04910000,4767031.00000000,1725217199999,233286.60790000,2613,2489240.00000000,121772.07680000,0
2024-09-01 19:00:00,0.04920000,0.04950000,0.04890000,0.04920000,3180334.00000000,1725220799999,156493.24330000,2034,1257071.00000000,61883.12320000,0
2024-09-01 20:00:00,0.04930000,0.04970000,0.04920000,0.04920000,3453353.00000000,1725224399999,170764.52490000,1633,1855633.00000000,91861.58380000,0
2024-09-01 21:00:00,0.04930000,0.04930000,0.04860000,0.04910000,4136971.00000000,1725227999999,202430.41540000,1139,2159614.00000000,105765.35180000,0
2024-09-01 22:00:00,0.04900000,0.04910000,0.04760000,0.04770000,8462625.00000000,1725231599999,407751.27510000,4792,3334908.00000000,160851.14850000,0
2024-09-01 23:00:00,0.04770000,0.04810000,0.04760000,0.04800000,3908600.00000000,1725235199999,187048.15860000,3038,1929013.00000000,92348.52520000,0
2024-09-02 00:00:00,0.04790000,0.04860000,0.04790000,0.04830000,3370677.00000000,1725238799999,162533.40450000,2532,1607612.00000000,77487.00860000,0
2024-09-02 01:00:00,0.04830000,0.04870000,0.04820000,0.04830000,2784048.00000000,1725242399999,135035.18070000,1585,1193814.00000000,57939.64740000,0
2024-09-02 02:00:00,0.04830000,0.04860000,0.04810000,0.04830000,1745105.00000000,1725245999999,84363.77490000,1336,601040.00000000,29068.46650000,0
2024-09-02 03:00:00,0.04830000,0.04860000,0.04820000,0.04860000,2288712.00000000,1725249599999,110829.19210000,1592,1262484.00000000,61126.95770000,0
2024-09-02 04:00:00,0.04850000,0.04860000,0.04790000,0.04790000,1847933.00000000,1725253199999,89225.90230000,1394,814025.00000000,39354.67370000,0
2024-09-02 05:00:00,0.04800000,0.04870000,0.04790000,0.04850000,2164505.00000000,1725256799999,104461.52960000,1311,1255702.00000000,60543.36840000,0
2024-09-02 06:00:00,0.04860000,0.04870000,0.04830000,0.04850000,1606588.00000000,1725260399999,77842.93380000,1154,1027701.00000000,49802.94820000,0
2024-09-02 07:00:00,0.04840000,0.04870000,0.04800000,0.04810000,1798928.00000000,1725263999999,86992.01630000,1053,921375.00000000,44617.25190000,0
2024-09-02 08:00:00,0.04810000,0.04920000,0.04810000,0.04880000,3350156.00000000,1725267599999,163337.09550000,2932,1996111.00000000,97308.82310000,0
2024-09-02 09:00:00,0.04880000,0.04950000,0.04860000,0.04940000,4534747.00000000,1725271199999,221989.76110000,2538,2345747.00000000,114918.41120000,0
2024-09-02 10:00:00,0.04940000,0.05000000,0.04930000,0.04990000,4586709.00000000,1725274799999,227832.67620000,2823,1987134.00000000,98689.74310000,0
2024-09-02 11:00:00,0.04990000,0.05020000,0.04960000,0.04990000,4203231.00000000,1725278399999,209822.48690000,1934,2458449.00000000,122746.43330000,0
2024-09-02 12:00:00,0.04990000,0.05080000,0.04970000,0.04990000,11607768.00000000,1725281999999,583206.60480000,2700,6661805.00000000,334793.51500000,0
2024-09-02 13:00:00,0.04990000,0.05010000,0.04960000,0.04970000,2955279.00000000,1725285599999,147253.27790000,1967,1463744.00000000,72954.36940000,0
2024-09-02 14:00:00,0.04980000,0.05030000,0.04940000,0.05030000,5670655.00000000,1725289199999,283190.93360000,3591,2744946.00000000,137105.04440000,0
2024-09-02 15:00:00,0.05030000,0.05040000,0.05000000,0.05020000,2986413.00000000,1725292799999,149951.28710000,2677,1208087.00000000,60693.70880000,0
2024-09-02 16:00:00,0.05010000,0.05040000,0.04980000,0.04980000,2999224.00000000,1725296399999,150345.99240000,1922,1327700.00000000,66583.63640000,0
2024-09-02 17:00:00,0.04980000,0.05040000,0.04980000,0.05020000,2623251.00000000,1725299999999,131395.03270000,1495,1429439.00000000,71607.54300000,0
2024-09-02 18:00:00,0.05020000,0.05050000,0.04990000,0.05010000,3704324.00000000,1725303599999,185791.66310000,2187,1379195.00000000,69215.55600000,0
2024-09-02 19:00:00,0.05010000,0.05010000,0.04990000,0.04990000,2018811.00000000,1725307199999,100935.69400000,765,831133.00000000,41575.12890000,0
2024-09-02 20:00:00,0.05000000,0.05090000,0.04990000,0.05080000,4130379.00000000,1725310799999,208139.43390000,2208,2419184.00000000,122030.28340000,0
2024-09-02 21:00:00,0.05080000,0.05110000,0.05060000,0.05080000,4937823.00000000,1725314399999,251090.64990000,2357,2099862.00000000,106766.46640000,0
2024-09-02 22:00:00,0.05080000,0.05090000,0.05050000,0.05070000,2754095.00000000,1725317999999,139722.25120000,1235,1140615.00000000,57888.29630000,0
2024-09-02 23:00:00,0.05080000,0.05100000,0.05060000,0.05090000,1851912.00000000,1725321599999,94099.15020000,1212,750001.00000000,38105.83840000,0
2024-09-03 00:00:00,0.05090000,0.05110000,0.05060000,0.05110000,3872249.00000000,1725325199999,196620.09880000,2448,1786778.00000000,90729.47370000,0
2024-09-03 01:00:00,0.05110000,0.05140000,0.05090000,0.05140000,2912089.00000000,1725328799999,149106.30200000,1823,1264454.00000000,64754.85250000,0
2024-09-03 02:00:00,0.05130000,0.05170000,0.05120000,0.05120000,6131784.00000000,1725332399999,315830.36080000,3295,2945640.00000000,151718.08880000,0
2024-09-03 03:00:00,0.05120000,0.05150000,0.05110000,0.05110000,3567131.00000000,1725335999999,182820.21680000,1865,1408021.00000000,72141.88670000,0
2024-09-03 04:00:00,0.05120000,0.05120000,0.05090000,0.05110000,2262089.00000000,1725339599999,115527.52020000,1438,1199298.00000000,61240.74360000,0
2024-09-03 05:00:00,0.05110000,0.05140000,0.05100000,0.05130000,2107171.00000000,1725343199999,107824.90430000,1296,743836.00000000,38076.65320000,0
2024-09-03 06:00:00,0.05130000,0.05130000,0.05080000,0.05090000,2907018.00000000,1725346799999,148461.78570000,1845,1218053.00000000,62214.88990000,0
2024-09-03 07:00:00,0.05100000,0.05140000,0.05090000,0.05140000,2329916.00000000,1725350399999,119227.06640000,1775,1240658.00000000,63490.96120000,0
2024-09-03 08:00:00,0.05130000,0.05140000,0.05090000,0.05100000,3674591.00000000,1725353999999,187754.94350000,1926,1359779.00000000,69530.34540000,0
2024-09-03 09:00:00,0.05100000,0.05110000,0.05070000,0.05080000,2657691.00000000,1725357599999,135430.19990000,1839,1023735.00000000,52184.38130000,0
2024-09-03 10:00:00,0.05080000,0.05120000,0.05070000,0.05090000,2965703.00000000,1725361199999,151048.93530000,1572,1257616.00000000,64058.68900000,0
2024-09-03 11:00:00,0.05090000,0.05120000,0.05080000,0.05110000,1317564.00000000,1725364799999,67235.08100000,1039,705533.00000000,36000.45010000,0
2024-09-03 12:00:00,0.05100000,0.05130000,0.05100000,0.05100000,2812071.00000000,1725368399999,143853.52590000,2246,1395269.00000000,71393.22230000,0
2024-09-03 13:00:00,0.05100000,0.05120000,0.04960000,0.05000000,13636184.00000000,1725371999999,682997.24020000,5808,5300819.00000000,265612.71290000,0
2024-09-03 14:00:00,0.04990000,0.04990000,0.04930000,0.04950000,9100325.00000000,1725375599999,450941.39510000,4242,3572767.00000000,177152.87730000,0
2024-09-03 15:00:00,0.04950000,0.04960000,0.04880000,0.04890000,5039533.00000000,1725379199999,247944.82290000,2950,1975337.00000000,97214.40650000,0
2024-09-03 16:00:00,0.04880000,0.04920000,0.04870000,0.04910000,5251592.00000000,1725382799999,257370.56900000,2703,2745920.00000000,134563.59510000,0
2024-09-03 17:00:00,0.04900000,0.04980000,0.04900000,0.04930000,3394381.00000000,1725386399999,167767.58470000,1599,1439804.00000000,71139.31210000,0
2024-09-03 18:00:00,0.04930000,0.04980000,0.04910000,0.04950000,2460674.00000000,1725389999999,121723.52140000,1896,1325018.00000000,65549.72880000,0
2024-09-03 19:00:00,0.04950000,0.04980000,0.04930000,0.04950000,3032025.00000000,1725393599999,150139.86480000,1270,1333430.00000000,66090.81970000,0
2024-09-03 20:00:00,0.04940000,0.04960000,0.04920000,0.04930000,3816558.00000000,1725397199999,188563.74260000,1576,1779382.00000000,87908.97350000,0
