timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-09-01 00:00:00,2513.00000000,2516.28000000,2504.75000000,2505.40000000,4364.95410000,1725152399999,10951533.52165300,28878,1693.36490000,4248062.05575500,0
2024-09-01 01:00:00,2505.40000000,2508.73000000,2493.85000000,2493.86000000,4434.03180000,1725155999999,11091638.85945000,35110,1979.67410000,4952617.79313700,0
2024-09-01 02:00:00,2493.85000000,2495.77000000,2476.44000000,2487.59000000,9864.55640000,1725159599999,24501394.42878700,67765,4733.41230000,11756516.28706000,0
2024-09-01 03:00:00,2487.59000000,2495.74000000,2485.28000000,2488.74000000,3376.81030000,1725163199999,8412211.95084900,24512,1498.80740000,3733612.10125200,0
2024-09-01 04:00:00,2488.75000000,2491.18000000,2477.28000000,2486.40000000,4646.10550000,1725166799999,11543243.82082300,27267,2325.17750000,5777369.34511000,0
2024-09-01 05:00:00,2486.40000000,2488.29000000,2458.84000000,2464.72000000,13260.44680000,1725170399999,32738718.41820700,75933,6683.71320000,16503885.96781000,0
2024-09-01 06:00:00,2464.72000000,2478.44000000,2464.06000000,2476.60000000,3942.56410000,1725173999999,9748057.75958900,31979,2478.98250000,6129148.71381100,0
2024-09-01 07:00:00,2476.61000000,2488.20000000,2474.33000000,2486.82000000,4971.36110000,1725177599999,12334456.16483000,30546,2407.06580000,5971550.76910000,0
2024-09-01 08:00:00,2486.82000000,2489.45000000,2477.65000000,2479.70000000,6004.82670000,1725181199999,14908476.68297500,26148,2076.39560000,5155766.51046300,0
2024-09-01 09:00:00,2479.71000000,2492.88000000,2477.40000000,2483.88000000,4227.76250000,1725184799999,10510709.07330600,27815,2300.87800000,5720495.23373300,0
2024-09-01 10:00:00,2483.89000000,2484.80000000,2462.98000000,2465.00000000,5259.10900000,1725188399999,13009199.24341000,44929,2186.12400000,5407874.74224600,0
2024-09-01 11:00:00,2465.01000000,2478.43000000,2459.02000000,2477.74000000,6876.47270000,1725191999999,16964927.16851200,39764,3778.00430000,9321420.74388700,0
2024-09-01 12:00:00,2477.73000000,2481.00000000,2462.78000000,2467.39000000,5741.32790000,1725195599999,14183512.13495700,37926,2485.06810000,6140419.40389800,0
2024-09-01 13:00:00,2467.39000000,2474.20000000,2453.00000000,2472.47000000,9031.13920000,1725199199999,22267776.33219600,65001,3971.42500000,9792225.47561000,0
2024-09-01 14:00:00,2472.47000000,2473.15000000,2438.00000000,2455.64000000,19847.65060000,1725202799999,48689890.50741900,124509,9600.88720000,23546770.64318400,0
2024-09-01 15:00:00,2455.63000000,2489.31000000,2449.56000000,2480.83000000,13358.24790000,1725206399999,32999355.84035200,84244,6789.90500000,16772082.30144400,0
2024-09-01 16:00:00,2480.83000000,2487.01000000,2466.54000000,2472.22000000,7049.53380000,1725209999999,17458475.90794600,56702,3147.02990000,7795261.34773700,0
2024-09-01 17:00:00,2472.23000000,2477.63000000,2457.16000000,2471.01000000,4346.34530000,1725213599999,10717833.60218800,48841,2170.31400000,5352419.27573500,0
2024-09-01 18:00:00,2471.01000000,2499.15000000,2468.45000000,2494.13000000,10363.38040000,1725217199999,25795591.88026200,72732,5191.37170000,12919340.10187900,0
2024-09-01 19:00:00,2494.13000000,2514.82000000,2491.30000000,2501.71000000,17025.05610000,1725220799999,42567003.28550400,70126,9206.99690000,23017928.10878500,0
2024-09-01 20:00:00,2501.71000000,2516.00000000,2500.00000000,2502.20000000,4644.02110000,1725224399999,11644132.35587800,41699,1874.85220000,4701171.58735400,0
2024-09-01 21:00:00,2502.21000000,2502.68000000,2473.60000000,2485.60000000,6706.32660000,1725227999999,16676488.41257400,36376,2861.34310000,7112498.83876500,0
2024-09-01 22:00:00,2485.60000000,2487.29000000,2402.57000000,2406.32000000,34213.58770000,1725231599999,83303807.00141900,159797,15199.19710000,36989342.52497700,0
2024-09-01 23:00:00,2406.32000000,2433.29000000,2400.00000000,2425.72000000,19572.15840000,1725235199999,47281495.80036300,98844,10032.83860000,24253430.97778400,0
2024-09-02 00:00:00,2425.71000000,2455.26000000,2423.52000000,2441.12000000,13661.74300000,1725238799999,33323572.08493700,81452,7503.96470000,18307212.14757900,0
2024-09-02 01:00:00,2441.13000000,2447.00000000,2431.78000000,2440.00000000,8416.97060000,1725242399999,20523536.79031600,53291,4252.44830000,10370782.18224300,0
2024-09-02 02:00:00,2440.00000000,2451.68000000,2431.50000000,2437.49000000,7297.27100000,1725245999999,17820211.92550800,49869,3625.82840000,8853679.29355000,0
2024-09-02 03:00:00,2437.49000000,2451.92000000,2437.16000000,2450.52000000,5955.67230000,1725249599999,14570702.89457500,51872,3130.62840000,7659225.09583400,0
2024-09-02 04:00:00,2450.47000000,2451.35000000,2434.97000000,2435.40000000,9087.85920000,1725253199999,22211246.90103900,42557,4134.80440000,10109594.77899200,0
2024-09-02 05:00:00,2435.40000000,2466.20000000,2435.28000000,2454.13000000,11740.84930000,1725256799999,28784344.55116200,52041,6745.97630000,16537316.87919200,0
2024-09-02 06:00:00,2454.14000000,2458.64000000,2445.72000000,2446.69000000,6407.05540000,1725260399999,15700106.09170400,33388,3067.85830000,7517310.93100500,0
2024-09-02 07:00:00,2446.70000000,2451.33000000,2433.18000000,2441.14000000,10708.10340000,1725263999999,26142975.69436800,47913,5247.35550000,12809370.89545000,0
2024-09-02 08:00:00,2441.14000000,2476.15000000,2438.39000000,2468.81000000,21161.99150000,1725267599999,52111788.29840200,81995,11942.62590000,29405822.90338500,0
2024-09-02 09:00:00,2468.80000000,2520.41000000,2461.70000000,2516.19000000,29679.17030000,1725271199999,73998820.95656500,121418,16811.71820000,41916502.55180900,0
2024-09-02 10:00:00,2516.19000000,2539.53000000,2510.07000000,2524.79000000,25938.51320000,1725274799999,65444046.31812200,109608,13289.08050000,33540138.95121000,0
2024-09-02 11:00:00,2524.78000000,2527.97000000,2514.47000000,2515.81000000,9114.00540000,1725278399999,22973822.82729200,51304,4115.33710000,10374398.04383200,0
2024-09-02 12:00:00,2515.81000000,2524.67000000,2510.59000000,2520.79000000,8892.77530000,1725281999999,22397618.74897900,47499,4838.88740000,12189630.43176000,0
2024-09-02 13:00:00,2520.79000000,2523.19000000,2504.40000000,2505.21000000,10525.83270000,1725285599999,26441235.90726900,57825,4624.97430000,11617705.02204400,0
2024-09-02 14:00:00,2505.21000000,2528.00000000,2492.55000000,2519.61000000,13931.61480000,1725289199999,34968738.89275900,107167,7817.61900000,19631969.33885400,0
2024-09-02 15:00:00,2519.60000000,2525.79000000,2512.75000000,2513.20000000,8293.20100000,1725292799999,20895379.59226400,66882,3799.23010000,9573238.90783900,0
2024-09-02 16:00:00,2513.20000000,2521.40000000,2505.78000000,2511.97000000,10510.68570000,1725296399999,26410220.30987000,64247,3967.36720000,9968293.74742300,0
2024-09-02 17:00:00,2511.96000000,2525.00000000,2511.75000000,2522.78000000,5948.27340000,1725299999999,14976898.83402500,53734,2739.24450000,6896974.46237600,0
2024-09-02 18:00:00,2522.79000000,2530.92000000,2515.55000000,2523.86000000,5845.32720000,1725303599999,14749053.63814400,48082,2815.10960000,7104319.10829300,0
2024-09-02 19:00:00,2523.86000000,2526.64000000,2519.21000000,2524.25000000,7611.81380000,1725307199999,19205486.52314200,33509,2628.30680000,6631814.64128200,0
2024-09-02 20:00:00,2524.26000000,2564.83000000,2522.22000000,2554.14000000,15027.92240000,1725310799999,38250824.58778000,81152,8739.26130000,22245502.78702100,0
2024-09-02 21:00:00,2554.13000000,2563.07000000,2536.70000000,2544.73000000,7913.75820000,1725314399999,20170624.00947600,52926,3655.81400000,9318290.20185100,0
2024-09-02 22:00:00,2544.73000000,2548.75000000,2541.17000000,2545.14000000,4738.61270000,1725317999999,12056429.14422300,33048,2365.73680000,6018983.75716300,0
2024-09-02 23:00:00,2545.14000000,2547.73000000,2534.44000000,2538.01000000,4223.81670000,1725321599999,10726440.67319000,29555,2231.52780000,5666605.95749900,0
2024-09-03 00:00:00,2538.00000000,2540.35000000,2528.08000000,2534.65000000,6004.94100000,1725325199999,15215001.04355400,36881,2689.53300000,6816381.41891800,0
2024-09-03 01:00:00,2534.65000000,2543.65000000,2527.63000000,2535.55000000,5291.27590000,1725328799999,13409344.23098600,39747,2813.50680000,7130672.43173400,0
2024-09-03 02:00:00,2535.55000000,2553.60000000,2528.29000000,2529.10000000,10071.43830000,1725332399999,25590427.34080800,66041,4979.85660000,12653729.66791700,0
2024-09-03 03:00:00,2529.10000000,2529.80000000,2514.73000000,2516.00000000,6362.50330000,1725335999999,16052300.16135800,37984,2929.03100000,7389973.82575800,0
2024-09-03 04:00:00,2516.00000000,2521.99000000,2513.39000000,2518.37000000,5392.77350000,1725339599999,13573092.44465100,29013,2914.46380000,7335848.68954500,0
2024-09-03 05:00:00,2518.37000000,2525.20000000,2515.01000000,2522.14000000,3579.54440000,1725343199999,9023094.14027900,22887,2203.04630000,5552919.64123800,0
2024-09-03 06:00:00,2522.14000000,2522.14000000,2512.46000000,2513.03000000,5150.64090000,1725346799999,12960728.69985200,31079,2215.98360000,5576214.09574700,0
2024-09-03 07:00:00,2513.04000000,2523.62000000,2513.04000000,2519.55000000,5260.22240000,1725350399999,13250824.42465600,29468,2381.38370000,5998083.90490900,0
2024-09-03 08:00:00,2519.55000000,2520.54000000,2494.24000000,2500.07000000,8385.18270000,1725353999999,21009234.50273900,57429,3215.72730000,8058713.11878000,0
2024-09-03 09:00:00,2500.07000000,2508.94000000,2498.14000000,2504.20000000,4977.44140000,1725357599999,12457061.74298100,34121,2760.42230000,6909490.77345100,0
2024-09-03 10:00:00,2504.20000000,2513.00000000,2499.40000000,2505.30000000,4525.34370000,1725361199999,11342173.41788000,31669,2049.91000000,5138145.94542500,0
2024-09-03 11:00:00,2505.34000000,2510.84000000,2501.60000000,2509.59000000,2816.50030000,1725364799999,7061439.24647900,25247,1265.74070000,3173673.84430200,0
2024-09-03 12:00:00,2509.59000000,2519.12000000,2506.14000000,2510.72000000,5838.46680000,1725368399999,14670463.76363900,40600,2437.68960000,6126449.22172900,0
2024-09-03 13:00:00,2510.72000000,2517.93000000,2459.12000000,2465.10000000,25272.99850000,1725371999999,62686850.28412600,129012,10155.14470000,25196472.89919700,0
2024-09-03 14:00:00,2465.09000000,2469.35000000,2443.21000000,2446.26000000,31220.46810000,1725375599999,76650656.39733700,152541,12346.23990000,30317571.73320200,0
2024-09-03 15:00:00,2446.27000000,2456.37000000,2435.79000000,2444.01000000,19186.56680000,1725379199999,46940733.89993800,94845,9084.29560000,22227727.09565000,0
2024-09-03 16:00:00,2444.01000000,2449.02000000,2437.40000000,2440.35000000,11464.91510000,1725382799999,28007513.10028400,73784,5007.23630000,12234222.48572700,0
2024-09-03 17:00:00,2440.28000000,2464.00000000,2438.52000000,2442.30000000,8506.36860000,1725386399999,20843984.76051100,58500,4309.17370000,10558846.58036600,0
2024-09-03 18:00:00,2442.30000000,2457.00000000,2435.83000000,2452.20000000,10636.36510000,1725389999999,26033176.21200600,59091,5208.34390000,12745728.84033700,0
2024-09-03 19:00:00,2452.20000000,2469.87000000,2446.25000000,2447.60000000,10920.48430000,1725393599999,26825107.29741800,51384,5687.63110000,13974406.03642300,0
2024-09-03 20:00:00,2447.60000000,2465.47000000,2447.43000000,2463.61000000,6659.04400000,1725397199999,16373418.72285000,39264,3398.55230000,8353362.23247700,0
2024-09-03 21:00:00,2463.62000000,2470.57000000,2449.61000000,2464.99000000,8188.86820000,1725400799999,20150883.57477900,33573,4223.25610000,10395468.95247200,0
2024-09-03 22:00:00,2465.00000000,2465.97000000,2453.59000000,2453.59000000,3674.05290000,1725404399999,9037382.94584500,30673,1318.50510000,3243562.02715500,0
2024-09-03 23:00:00,2453.60000000,2455.00000000,2411.12000000,2425.29000000,15406.72370000,1725407999999,37509810.99738500,68076,5892.97730000,14344573.22261500,0
2024-09-04 00:00:00,2425.28000000,2449.22000000,2389.20000000,2396.28000000,23997.28940000,1725411599999,58095805.30269900,101391,9628.43680000,23361590.02204300,0
2024-09-04 01:00:00,2396.28000000,2397.12000000,2306.65000000,2366.11000000,95628.21980000,1725415199999,224404725.90808700,287232,46521.56200000,109157235.53429100,0
2024-09-04 02:00:00,2366.11000000,2371.40000000,2355.73000000,2364.44000000,13060.10630000,1725418799999,30881234.35070100,67919,7319.30970000,17308880.62157700,0
2024-09-04 03:00:00,2364.44000000,2382.48000000,2364.07000000,2373.00000000,11681.31110000,1725422399999,27752874.47845000,51597,6111.76070000,14519749.96048100,0
2024-09-04 04:00:00,2372.99000000,2380.10000000,2366.12000000,2378.60000000,6379.27230000,1725425999999,15134612.46363300,35135,3301.53060000,7834435.41796700,0
2024-09-04 05:00:00,2378.59000000,2381.45000000,2363.56000000,2365.24000000,13134.60590000,1725429599999,31160306.26894300,51219,5733.13260000,13600201.27356300,0
2024-09-04 06:00:00,2365.24000000,2383.94000000,2365.24000000,2372.52000000,9309.11950000,1725433199999,22109226.65414300,48297,4527.28070000,10753192.89257600,0
2024-09-04 07:00:00,2372.51000000,2414.71000000,2370.60000000,2401.52000000,16896.35210000,1725436799999,40460647.24955900,87672,8935.23040000,21400833.05805500,0
2024-09-04 08:00:00,2401.52000000,2410.83000000,2395.60000000,2401.40000000,10457.58520000,1725440399999,25133190.87811500,58447,4696.55460000,11289263.01487600,0
2024-09-04 09:00:00,2401.41000000,2405.00000000,2392.60000000,2393.40000000,10948.85900000,1725443999999,26262643.12672500,53338,5033.95420000,12075344.26205500,0
2024-09-04 10:00:00,2393.40000000,2403.40000000,2387.15000000,2389.14000000,8271.43210000,1725447599999,19809134.24187000,66635,3984.51380000,9543606.19275900,0
2024-09-04 11:00:00,2389.14000000,2403.20000000,2388.90000000,2398.77000000,6942.75860000,1725451199999,16630427.51124900,58197,3538.71940000,8477836.31554000,0
2024-09-04 12:00:00,2398.77000000,2413.81000000,2395.05000000,2403.18000000,16367.97830000,1725454799999,39348174.06156000,72444,8012.32640000,19262705.68529200,0
2024-09-04 13:00:00,2403.18000000,2410.00000000,2394.77000000,2404.98000000,15633.30750000,1725458399999,37535103.81536500,120849,7764.43890000,18642278.89676800,0
2024-09-04 14:00:00,2404.98000000,2450.68000000,2393.16000000,2438.49000000,34957.77010000,1725461999999,84591526.67255300,218584,19275.18960000,46655821.18676400,0
2024-09-04 15:00:00,2438.49000000,2458.57000000,2426.50000000,2455.40000000,24280.96110000,1725465599999,59257812.65582900,161502,13202.26620000,32227397.94564800,0
2024-09-04 16:00:00,2455.39000000,2490.00000000,2450.00000000,2477.12000000,24538.21700000,1725469199999,60650714.74714600,144197,12699.12280000,31384260.65308100,0
2024-09-04 17:00:00,2477.12000000,2477.96000000,2447.81000000,2449.49000000,12731.07070000,1725472799999,31352812.54255000,89844,5568.05830000,13716859.54220200,0
2024-09-04 18:00:00,2449.49000000,2457.16000000,2439.20000000,2442.39000000,6891.71590000,1725476399999,16870388.23940200,69347,3031.58650000,7422085.48018600,0
2024-09-04 19:00:00,2442.39000000,2455.32000000,2440.50000000,2452.16000000,4060.78190000,1725479999999,9939726.43691600,49313,1978.21680000,4841572.62629200,0
2024-09-04 20:00:00,2452.15000000,2459.60000000,2446.01000000,2455.38000000,5645.69070000,1725483599999,13853384.19604000,33211,2513.86420000,6169240.39514800,0
2024-09-04 21:00:00,2455.39000000,2465.63000000,2451.28000000,2463.13000000,2830.00180000,1725487199999,6953497.69646400,18658,1410.94150000,3467541.04676800,0
2024-09-04 22:00:00,2463.13000000,2469.55000000,2458.61000000,2462.71000000,4800.12960000,1725490799999,11828803.77165400,30392,2327.81060000,5737377.74833100,0
2024-09-04 23:00:00,2462.71000000,2464.62000000,2443.32000000,2450.71000000,4734.84950000,1725494399999,11623527.40500100,27201,1591.93850000,3908622.72107200,0
